Dopełniacz;Mianownik;Wynik Stemmera
Godziembowa;Godziembów;Godziembowy;
Wrzeszowa;Wrzeszów;Wrzeszowy;
Hornowa;Hornowo;Hornowy;
Nieceni;Niecenia;Nieciony;
Bydłowej;Bydłowa;Bydłowy;
Czerniejewa;Czerniejewo;Czerniejewa;
Mnichowa;Mnichowo;Mnichowy;
Ciechnowa;Ciechnowo;Ciechnowy;
Miłusz;Miłusze;Miłusza;
Orądek;Orądki;Orądek;
Grębowa;Grębów;Grębowy;
Kiełek;Kiełki;Kiełko;
Jeronik;Jeroniki;Jeronik;
Krzyworzeki;Krzyworzeka;Krzyworzek;
Fałkowa;Fałkowo;Fałkowy;
Kosorowic;Kosorowice;Kosorowica;
Świszew;Świszewy;Świszwa;
Dąbrówna;Dąbrówno;Dąbrówny;
Druchowa;Druchowo;Druchowy;
Rembielina;Rembielin;Rembielina;
Krzykowa;Krzyków;Krzykowy;
Machowej;Machowa;Machowy;
Annolesia;Annolesie;Annoleś;
Choszczna;Choszczno;Choszczny;
Szostakowa;Szostakowo;Szostakowy;
Siemysłowa;Siemysłów;Siemysłowy;
Karczewca;Karczewiec;Karczewce;
Kanigówka;Kanigówek;Kanigówka;
Różannny;Różanna;Różannny;
Władysławówowa;Władysławów;Władysławówowy;
Myślachowic;Myślachowice;Myślachowica;
Sznyfina;Sznyfin;Sznyfina;
Bytonia;Bytoń;Bytonia;
Derczewka;Derczewko;Derczewka;
Kozielska;Kozielsk;Kozielsko;
Pszczewa;Pszczew;Pszczewo;
Chudzynka;Chudzynek;Chudzynka;
Truskolas;Truskolasy;Truskolasa;
Tylewic;Tylewice;Tylewica;
Stawiszcz;Stawiszcze;Stawiszcza;
Wąwolnicy;Wąwolnica;Wąwolnik;
Pogonowa;Pogonów;Pogonowa;
Krzyżanowa;Krzyżanów;Krzyżanowy;
Cielc;Cielce;Cielc;
Babaniec;Babańce;Babaniec;
Turka;Turek;Turka;
Klembowa;Klembów;Klembowy;
Prandocina;Prandocin;Prandocina;
Bobrzan;Bobrzany;Bobrzana;
Gorzewa;Gorzew;Gorzewo;
Junoszyna;Junoszyno;Junoszyna;
Piszkawy;Piszkawa;Piszkawy;
Chorzępowa;Chorzępowo;Chorzępowy;
Krynek;Krynki;Krynka;
Przystajni;Przystajń;Przystajny;
Rzyk;Rzyki;Rzyk;
Pieniążkowic;Pieniążkowice;Pieniążkowica;
Białaczowa;Białaczów;Białaczowy;
Jarzębowa;Jarzębowo;Jarzębowy;
Wzdowa;Wzdów;Wzdowy;
Wybranowa;Wybranowo;Wybranowy;
Charzyn;Charzyny;Charzyna;
Schodni;Schodnia;Schodni;
Górkła;Górkło;Górkły;
Lusajn;Lusajny;Lusajn;
Bieniądzic;Bieniądzice;Bieniądzica;
Lubomina;Lubomino;Lubomin;
Stypułowa;Stypułów;Stypułowy;
Topiącej;Topiąca;Topiący;
Dziembakowa;Dziembakowo;Dziembakowy;
Pstrzejowic;Pstrzejowice;Pstrzejowica;
Jakubowa;Jakubowo;Jakubowy;
Drwalewa;Drwalew;Drwalewa;
Wyków;Wyki;Wyk;
Tymianki;Tymianka;Tymianek;
Miłkowa;Miłkowo;Miłkowy;
Chromowa;Chromów;Chromowy;
Miłkowej;Miłkowa;Miłkowy;
Bukowin;Bukowiny;Bukowina;
Sądowa;Sądów;Sądowy;
Wyczółek;Wyczółki;Wyczółek;
Gołuchowa;Gołuchowo;Gołuchowy;
Przynotecka;Przynotecko;Przynotecki;
Świeszyna;Świeszyno;Świeszyna;
Bieniowic;Bieniowice;Bieniowica;
Budzynka;Budzynek;Budzynka;
Poborszowa;Poborszów;Poborszowy;
Gościejewa;Gościejew;Gościejewa;
Szpitalki;Szpitalka;Szpitalk;
Rzewuszek;Rzewuszki;Rzewuszka;
Rzepnowa;Rzepnowo;Rzepnowy;
Różyn;Różyny;Różyna;
Wejsun;Wejsuny;Wejsun;
Podniebyla;Podniebyle;Podniebyli;
Łętowic;Łętowice;Łętowica;
Korzenia;Korzeń;Korzenie;
Jemielistego;Jemieliste;Jemielisty;
Marynina;Marynin;Marynina;
Żołoćkciek;Żołoćki;Żołoćkciek;
Jackowa;Jackowo;Jackowy;
Marynek;Marynki;Marynka;
Zachwiejowa;Zachwiejów;Zachwiejowy;
Przywitowa;Przywitowo;Przywitowy;
Grunwaldu;Grunwald;Grunwaldo;
Kutowej;Kutowa;Kutowy;
Skawiec;Skawce;Skawiec;
Warcina;Warcino;Warcina;
Czarnowic;Czarnowice;Czarnowica;
Bartkowa;Bartków;Bartkowy;
Torek;Torki;Torka;
Jarnut;Jarnuty;Jarnuta;
Długiego;Długie;Długi;
Juszkowa;Juszkowo;Juszkowy;
Sannnik;Sanniki;Sannnik;
Załuzia;Załuzie;Załuzi;
Żółwina;Żółwino;Żółwina;
Wrogocina;Wrogocin;Wrogocina;
Trzeciakowa;Trzeciaków;Trzeciakowy;
Bartoszowin;Bartoszowiny;Bartoszowina;
Gorenic;Gorenice;Gorenica;
Demlina;Demlin;Demlina;
Uchorowa;Uchorowo;Uchorowy;
Zielenia;Zieleń;Zielenie;
Cempkowa;Cempkowo;Cempkowy;
Kurzejewa;Kurzejewo;Kurzejewa;
Ługowin;Ługowiny;Ługowina;
Bielów;Bielowy;Biel;
Godurowa;Godurowo;Godurowy;
Chalna;Chalno;Chalny;
Zasola;Zasole;Zasol;
Galowa;Galów;Galowy;
Kiełkut;Kiełkuty;Kiełkut;
Michen;Michny;Michna;
Jartypor;Jartypory;Jartypora;
Radymna;Radymno;Radymny;
Krykajn;Krykajny;Krykajn;
Dzbonia;Dzbonie;Dzbonia;
Łowczówka;Łowczówek;Łowczówka;
Budzigniewia;Budzigniew;Budzigniewi;
Wasielewka;Wasielewko;Wasielewka;
Muchnowa;Muchnów;Muchnowy;
Rembiochy;Rembiocha;Rembioch;
Albinowa;Albinów;Albinowy;
Czaplinka;Czaplinek;Czaplinka;
Walaszczyk;Walaszczyki;Walaszczyk;
Smokęcina;Smokęcino;Smokęcina;
Żurowej;Żurowa;Żurowy;
Słonej;Słona;Słony;
Nowomodnej;Nowomodna;Nowomodny;
Słonego;Słone;Słony;
Trachów;Trachy;Trach;
Żdżar;Żdżary;Żdżar;
Sionnny;Sionna;Sionnny;
Pawęzowa;Pawęzów;Pawęzowy;
Kliczków;Kliczkowy;Kliczek;
Różyc;Różyce;Różyca;
Łażyna;Łażyn;Łażyna;
Gorzenia;Gorzeń;Gorzenie;
Śmigna;Śmigno;Śmigna;
Lubowicz;Lubowicze;Lubowicz;
Imiołek;Imiołki;Imiołek;
Łosiewic;Łosiewice;Łosiewica;
Sucharzowa;Sucharzów;Sucharzowy;
Bączek;Bączki;Bączka;
Dziewanowa;Dziewanowo;Dziewanowy;
Grzymiradza;Grzymiradz;Grzymiradza;
Radruża;Radruż;Radruża;
Pisków;Piski;Pisk;
Szufnarowej;Szufnarowa;Szufnarowy;
Gruszyn;Gruszyny;Gruszyna;
Krzywej;Krzywa;Krzywy;
Kaczynka;Kaczynek;Kaczynka;
Komórek;Komórki;Komórka;
Gorazdowa;Gorazdowo;Gorazdowy;
Bytomia;Bytom;Bytomia;
Gzików;Gziki;Gzik;
Jureczkowej;Jureczkowa;Jureczkowy;
Kunowa;Kunów;Kunowy;
Wieprznicy;Wieprznica;Wieprznik;
Krawczyk;Krawczyki;Krawczyk;
Lwowian;Lwowiany;Lwowian;
Ambrożowa;Ambrożów;Ambrożowy;
Włodzimierzowa;Włodzimierzów;Włodzimierzowy;
Nienowic;Nienowice;Nienowica;
Tarnawatki;Tarnawatka;Tarnawatek;
Marzenina;Marzenin;Marzenina;
Młynisk;Młyniska;Młynisko;
Okulic;Okulice;Okulica;
Nidomia;Nidom;Nidomia;
Piechocicic;Piechocice;Piechocicica;
Chlebni;Chlebnia;Chlebny;
Włodar;Włodary;Włodar;
Łabędzi;Łabędzie;Łabędzi;
Chyżyn;Chyżyny;Chyżyna;
Galonek;Galonki;Galonka;
Poczernina;Poczernino;Poczernina;
Łabędzina;Łabędzin;Łabędzina;
Drożowa;Drożów;Drożowy;
Antopola;Antopol;Antopola;
Denkówka;Denkówek;Denkówka;
Moczadeł;Moczadła;Moczadło;
Zarudzia;Zarudzie;Zarudzio;
Kęszy;Kęsza;Kęszy;
Drążewa;Drążewo;Drążewa;
Inczewa;Inczew;Inczewo;
Młudzyna;Młudzyn;Młudzyna;
Garłowa;Garłów;Garłowy;
Krześnicy;Krześnica;Krześnik;
Witanowic;Witanowice;Witanowica;
Gledzianowa;Gledzianów;Gledzianowy;
Świerszczowa;Świerszczów;Świerszczowy;
Borzechowa;Borzechów;Borzechowy;
Dawidowicz;Dawidowicze;Dawidowicz;
Mysłakowa;Mysłaków;Mysłakowy;
Lubszy;Lubsza;Lubszy;
Masiów;Masie;Maś;
Urszulina;Urszulin;Urszulina;
Smolic;Smolice;Smolica;
Zamian;Zamiany;Zamiana;
Falęcina;Falęcin;Falęcina;
Goczałkowa;Goczałków;Goczałkowy;
Tchórzowej;Tchórzowa;Tchórzowy;
Kostrzew;Kostrzewy;Kostrzewa;
Ruszczy;Ruszcza;Ruszcz;
Napoleonowa;Napoleonów;Napoleonowy;
Krąplewic;Krąplewice;Krąplewica;
Dynisk;Dyniska;Dynisko;
Bronowa;Bronowo;Bronowy;
Góran;Górany;Góran;
Edwardowa;Edwardów;Edwardowy;
Żeber;Żebry;Żebro;
Budla;Budel;Budli;
Demit;Demity;Demit;
Młodaska;Młodasko;Młodasek;
Ostrówka;Ostrówek;Ostrówka;
Kalinowa;Kalinów;Kalinowy;
Tawęcina;Tawęcino;Tawęcina;
Gręboszowa;Gręboszów;Gręboszowy;
Lubinicka;Lubinicko;Lubinicki;
Łękawy;Łękawa;Łękaw;
Rabsztyna;Rabsztyn;Rabsztyna;
Pląchot;Pląchoty;Pląchota;
Szklarek;Szklarki;Szklarka;
Milewa;Milewo;Milew;
Wojciechowa;Wojciechów;Wojciechowy;
Zielniczek;Zielniczki;Zielniczka;
Taniborza;Tanibórz;Taniborze;
Janolina;Janolin;Janolina;
Patoków;Patoki;Patok;
Oszczerzy;Oszczerze;Oszczery;
Harkawicz;Harkawicze;Harkawicz;
Giemzowa;Giemzów;Giemzowy;
Półkot;Półkoty;Półkot;
Klejdyt;Klejdyty;Klejdyt;
Hajowników;Hajowniki;Hajownik;
Dąbkowic;Dąbkowice;Dąbkowica;
Jarczewa;Jarczew;Jarczewo;
Wyrębina;Wyrębin;Wyrębina;
Krzewska;Krzewsk;Krzewski;
Wigańcicic;Wigańcice;Wigańcicica;
Kapuściaków;Kapuściaki;Kapuściak;
Kępeczek;Kępeczki;Kępeczka;
Bieniaszowic;Bieniaszowice;Bieniaszowica;
Wiekowa;Wiekowo;Wiekowy;
Chocimia;Chocim;Chocimia;
Sulmic;Sulmice;Sulmica;
Działdowa;Działdowo;Działdowy;
Ząbków;Ząbki;Ząbek;
Brzykowa;Brzyków;Brzykowy;
Żminnnego;Żminne;Żminnny;
Maluszyna;Maluszyn;Maluszyna;
Trześnia;Trześń;Trzesień;
Miechowa;Miechów;Miechowy;
Wiktorowa;Wiktorowo;Wiktorowy;
Karwian;Karwiany;Karwian;
Niewodnej;Niewodna;Niewodny;
Sadurek;Sadurki;Sadurka;
Mikowic;Mikowice;Mikowica;
Pasterzyc;Pasterzyce;Pasterzyca;
Zbor;Zbory;Zbor;
Dzieszkowa;Dzieszkowo;Dzieszkowy;
Tuchowa;Tuchów;Tuchowy;
Cichoborza;Cichobórz;Cichoborze;
Suskrajowic;Suskrajowice;Suskrajowica;
Matyniowa;Matyniów;Matyniowy;
Perków;Perki;Perek;
Kieź;Kiezie;Kieź;
Chybic;Chybice;Chybica;
Grzędy;Grzęda;Grzęd;
Wincentowa;Wincentowo;Wincentowy;
Strońska;Strońsko;Stroński;
Wierzchowni;Wierzchownia;Wierzchowny;
Bolechowic;Bolechowice;Bolechowica;
Radomierzyc;Radomierzyce;Radomierzyca;
Żelimuchy;Żelimucha;Żelimuch;
Sielic;Sielice;Sielica;
Tałt;Tałty;Tałt;
Parceli;Parcele;Parcela;
Błażowej;Błażowa;Błażowy;
Ostrowa;Ostrów;Ostrowy;
Jarzębia;Jarząb;Jarzębi;
Adamina;Adamin;Adamina;
Oszkowic;Oszkowice;Oszkowica;
Plosek;Ploski;Ploska;
Żubraczego;Żubracze;Żubraczy;
Puszczykowa;Puszczykowo;Puszczykowy;
Wolawiec;Wolawce;Wolawiec;
Jamna;Jamno;Jamna;
Strzępinia;Strzępiń;Strzępinia;
Łukoszyna;Łukoszyn;Łukoszyna;
Przybiernowa;Przybiernowo;Przybiernowy;
Niekłończycy;Niekłończyca;Niekłończyk;
Tłustego;Tłuste;Tłusty;
Sowna;Sowno;Sowny;
Ochojna;Ochojno;Ochojny;
Paniszczowa;Paniszczów;Paniszczowy;
Czarnotrzewia;Czarnotrzew;Czarnotrzewi;
Matytyt;Matyty;Matytyt;
Turkowa;Turków;Turkowy;
Mirowa;Mirów;Mirowy;
Garcza;Garcz;Garczy;
Ujsoł;Ujsoły;Ujsoł;
Niemysłowa;Niemysłów;Niemysłowy;
Miłobędzyna;Miłobędzyn;Miłobędzyna;
Brudzic;Brudzice;Brudzica;
Lamka;Lamk;Lamka;
Obrubnik;Obrubniki;Obrubnik;
Piasków;Piaski;Piasek;
Piertani;Piertanie;Piertań;
Chałupek;Chałupki;Chałupka;
Pokojewa;Pokojewo;Pokojewa;
Strzakłów;Strzakły;Strzakieł;
Wrociszewa;Wrociszew;Wrociszewo;
Grzędzic;Grzędzice;Grzędzica;
Ochódz;Ochodze;Ochódz;
Mioduńskich;Mioduńskie;Mioduński;
Wiśniewa;Wiśniew;Wiśniewa;
Chrabkowa;Chrabków;Chrabkowy;
Niewiadowa;Niewiadowo;Niewiadowy;
Wyskitnej;Wyskitna;Wyskitny;
Gojsca;Gojsc;Gojsce;
Ruszczan;Ruszczany;Ruszczanin;
Bogatyńskiego;Bogatyńskie;Bogatyński;
Augustyn;Augustyny;Augustyna;
Borowiny;Borowina;Borowiny;
Szlachcina;Szlachcin;Szlachcina;
Żółcina;Żółcino;Żółcina;
Stróży;Stróża;Stróż;
Szebni;Szebnie;Szebny;
Józina;Józin;Józina;
Borowin;Borowiny;Borowina;
Klęcza;Klęcz;Klęczy;
Kulikowa;Kulików;Kulikowy;
Kojłów;Kojły;Kojł;
Mierzwina;Mierzwin;Mierzwina;
Szwałka;Szwałk;Szwałka;
Duniewa;Duniewo;Duniewa;
Szast;Szasty;Szast;
Wyzg;Wyzgi;Wyzg;
Koniuszek;Koniuszki;Koniuszek;
Jagodni;Jagodnia;Jagodny;
Powalic;Powalice;Powalica;
Rzepedzi;Rzepedź;Rzepeda;
Kazin;Kaziny;Kazina;
Wierzbicka;Wierzbick;Wierzbicki;
Wierzchów;Wierzchy;Wierzch;
Rudzienic;Rudzienice;Rudzienica;
Odrynek;Odrynki;Odrynka;
Borgowa;Borgowo;Borgowy;
Kręcka;Kręcko;Kręcki;
Świątkowic;Świątkowice;Świątkowica;
Stojanowic;Stojanowice;Stojanowica;
Kraszyna;Kraszyn;Kraszyna;
Przesławic;Przesławice;Przesławica;
Zdziętaw;Zdziętawy;Zdziętawa;
Boguniewa;Boguniewo;Boguniewa;
Tuchorzy;Tuchorza;Tuchor;
Chrzczonek;Chrzczonki;Chrzczonka;
Krzesznej;Krzeszna;Krzeszny;
Batycz;Batycze;Batycz;
Zdani;Zdania;Zdany;
Soców;Soce;Soc;
Łachowa;Łachowo;Łachowy;
Wieściszowic;Wieściszowice;Wieściszowica;
Jelna;Jelno;Jelny;
Zwódnego;Zwódne;Zwódny;
Płońska;Płońsk;Płoński;
Radłowa;Radłowo;Radłowy;
Zabrnia;Zabrnie;Zabrnia;
Miesiączkowa;Miesiączkowo;Miesiączkowy;
Smotryszowa;Smotryszów;Smotryszowy;
Abramowa;Abramów;Abramowy;
Boh;Bohy;B;
Turówka;Turówko;Turówka;
Wyrzy;Wyrza;Wyr;
Trójczyczyc;Trójczyce;Trójczyczyca;
Radawia;Radawie;Radawi;
Pantalowic;Pantalowice;Pantalowica;
Rąbczyna;Rąbczyn;Rąbczyna;
Goślinowa;Goślinów;Goślinowy;
Lnianka;Lnianek;Lnianka;
Ziemaków;Ziemaki;Ziemak;
Zader;Zadry;Zader;
Wychodów;Wychody;Wychód;
Grannnego;Granne;Grannny;
Rozkopaczewa;Rozkopaczew;Rozkopaczewo;
Babalic;Babalice;Babalica;
Kaźmierowa;Kaźmierów;Kaźmierowy;
Darownego;Darowne;Darowny;
Leżenic;Leżenice;Leżenica;
Studziec;Studźce;Studziec;
Łędławek;Łędławki;Łędławka;
Bełżyc;Bełżyce;Bełżyca;
Gróbiec;Gróbce;Gróbiec;
Łyżek;Łyżki;Łyżka;
Ryczenia;Ryczeń;Ryczenie;
Dąbroszyna;Dąbroszyn;Dąbroszyna;
Dziedzinka;Dziedzinek;Dziedzinka;
Luciejowa;Luciejów;Luciejowy;
Semlinka;Semlinek;Semlinka;
Zańkowa;Zańków;Zańkowy;
Grabownicy;Grabownica;Grabownik;
Sieciemina;Sieciemin;Sieciemina;
Jaświłek;Jaświłki;Jaświłek;
Sicinka;Sicinek;Sicinka;
Grybowa;Grybów;Grybowy;
Jadwigowa;Jadwigów;Jadwigowy;
Trątnowic;Trątnowice;Trątnowica;
Jelnej;Jelna;Jelny;
Pepłówka;Pepłówek;Pepłówka;
Wylezinka;Wylezinek;Wylezinka;
Radoszyc;Radoszyce;Radoszyca;
Jedlicza;Jedlicze;Jedliczy;
Kwielic;Kwielice;Kwielica;
Świniarca;Świniarc;Świniarzec;
Miękoszyna;Miękoszyn;Miękoszyna;
Zapusty;Zapusta;Zapusty;
Przodkowa;Przodkowo;Przodkowy;
Godek;Godki;Godek;
Łodygowic;Łodygowice;Łodygowica;
Wyszonowic;Wyszonowice;Wyszonowica;
Włodarki;Włodarka;Włodarek;
Chudzyna;Chudzyno;Chudzyna;
Stradowa;Stradów;Stradowy;
Zblutowa;Zblutowo;Zblutowy;
Kisielic;Kisielice;Kisielica;
Wawrowa;Wawrowo;Wawrowy;
Obręcznej;Obręczna;Obręczny;
Dragan;Dragany;Dragan;
Deskurowa;Deskurów;Deskurowy;
Młodzikowic;Młodzikowice;Młodzikowica;
Zielina;Zielin;Zielina;
Trab;Traby;Trab;
Goszyna;Goszyn;Goszyna;
Starowiskitek;Starowiskitki;Starowiskitka;
Krzepic;Krzepice;Krzepic;
Cisieśca;Cisiec;Cisiesiec;
Manowa;Manowo;Manowy;
Brześnicy;Brześnica;Brześnik;
Ochli;Ochla;Ochły;
Obidowej;Obidowa;Obidowy;
Rościcic;Rościce;Rościcica;
Markowej;Markowa;Markowy;
Ładnówka;Ładnówko;Ładnówek;
Natolewic;Natolewice;Natolewica;
Bralęcina;Bralęcin;Bralęcina;
Więcmierzyc;Więcmierzyce;Więcmierzyca;
Mulitego;Mulite;Mulity;
Smołdzęcina;Smołdzęcino;Smołdzęcina;
Władkowa;Władków;Władkowy;
Pomorzan;Pomorzany;Pomorzanin;
Laszczek;Laszczki;Laszczka;
Szymek;Szymki;Szymka;
Ścibowa;Ścibowo;Ścibowy;
Kurówka;Kurówko;Kurówka;
Rosochackich;Rosochackie;Rosochacki;
Poniatowej;Poniatowa;Poniatowy;
Gruduska;Grudusk;Gruduska;
Jaksic;Jaksice;Jaksica;
Sitnego;Sitne;Sitny;
Walów;Wale;Wal;
Milejowic;Milejowice;Milejowica;
Śmilcza;Śmilcz;Śmilczy;
Władysławia;Władysław;Władysławie;
Sitna;Sitno;Sitny;
Płazy;Płaza;Płaz;
Geniusz;Geniusze;Geniusz;
Uśniak;Uśniaki;Uśniak;
Psarc;Psarce;Psarc;
Zyndranowej;Zyndranowa;Zyndranowy;
Lutoborza;Lutobórz;Lutoborze;
Zwierzynia;Zwierzyń;Zwierzynia;
Bystrego;Bystre;Bystry;
Stopina;Stopin;Stopina;
Braniewa;Braniewo;Braniewa;
Bystrej;Bystra;Bystry;
Przedborowej;Przedborowa;Przedborowy;
Urbanek;Urbanki;Urbanka;
Rzekunia;Rzekuń;Rzekuni;
Zleszyna;Zleszyn;Zleszyna;
Wierzyk;Wierzyki;Wierzyk;
Karchowa;Karchów;Karchowy;
Zwolenia;Zwoleń;Zwolenie;
Wyciążkowa;Wyciążkowo;Wyciążkowy;
Jeżowego;Jeżowe;Jeżowy;
Kuczwał;Kuczwały;Kuczwał;
Jaworzni;Jaworznia;Jaworzeń;
Maszewa;Maszew;Maszewo;
Wyszowatych;Wyszowate;Wyszowaty;
Działynia;Działyń;Działynia;
Myjomic;Myjomice;Myjomica;
Miedz;Miedze;Miedza;
Birczy;Bircza;Birczy;
Fitowa;Fitowo;Fitowy;
Chwarstna;Chwarstno;Chwarstny;
Ostrycharzy;Ostrycharze;Ostrycharz;
Żor;Żory;Żor;
Wichradza;Wichradz;Wichradza;
Buczkowa;Buczków;Buczkowy;
Boguszewca;Boguszewiec;Boguszewc;
Ząbinowic;Ząbinowice;Ząbinowica;
Rajchotki;Rajchotka;Rajchotki;
Rozworzyna;Rozworzyn;Rozworzyna;
Strubin;Strubiny;Strubin;
Barkowa;Barkowo;Barkowy;
Skidniowa;Skidniów;Skidniowy;
Kielanówki;Kielanówka;Kielanówki;
Potycza;Potycz;Potycza;
Świętomarzy;Świętomarz;Świętomarzy;
Kacprówka;Kacprówek;Kacprówka;
Kraszewic;Kraszewice;Kraszewica;
Annowa;Annowo;Annowy;
Lubiana;Lubian;Lubiany;
Wiśnicz;Wiśnicze;Wiśnicz;
Gąsierzyna;Gąsierzyno;Gąsierzyna;
Wiesiółki;Wiesiółka;Wiesiółek;
Mątek;Mątki;Mątko;
Trzęsowa;Trzęsów;Trzęsowy;
Świeszewka;Świeszewko;Świeszewka;
Zakanala;Zakanale;Zakanal;
Koronowa;Koronowo;Koronowy;
Kałwąg;Kałwągi;Kałwąg;
Guzowa;Guzów;Guzowy;
Ludgierzowic;Ludgierzowice;Ludgierzowica;
Hałuszowej;Hałuszowa;Hałuszowy;
Włostowa;Włostów;Włostowy;
Miastka;Miastko;Miastka;
Żab;Żaby;Żab;
Wierzchlesia;Wierzchlesie;Wierzchleś;
Wierznicy;Wierznica;Wierznik;
Żaby;Żaba;Żab;
Okocimia;Okocim;Okocimia;
Białutek;Białutki;Białutko;
Komornik;Komorniki;Komornik;
Lubcza;Lubcz;Lubczy;
Czosnowa;Czosnów;Czosnowa;
Zacharzowa;Zacharzów;Zacharzowy;
Pieczonóg;Pieczonogi;Pieczonóg;
Maniowa;Maniów;Maniowy;
Sękowic;Sękowice;Sękowica;
Pożarowa;Pożarowo;Pożarowy;
Grylewa;Grylewo;Grylew;
Regnowa;Regnów;Regnowy;
Żabcza;Żabcze;Żabczy;
Pyszącej;Pysząca;Pyszący;
Wujak;Wujaki;Wujak;
Sichowa;Sichów;Sichowy;
Puszczy;Puszcza;Puszcz;
Sikut;Sikuty;Sikut;
Kotwasic;Kotwasice;Kotwasica;
Moniuszek;Moniuszki;Moniuszek;
Legendzina;Legendzin;Legendzina;
Sąpolna;Sąpolno;Sąpolny;
Jeży;Jeże;Jeż;
Coniewa;Coniew;Coniewa;
Karpowa;Karpowo;Karpowy;
Dzierżek;Dzierżki;Dzierżka;
Orłowicz;Orłowicze;Orłowicz;
Uhrynia;Uhryń;Uhrynia;
Ojcewa;Ojcewo;Ojcewa;
Roska;Rosko;Roska;
Paczkowa;Paczkowo;Paczkowy;
Skubik;Skubiki;Skubik;
Warszewa;Warszew;Warszewo;
Ocinka;Ocinek;Ocinka;
Nagawek;Nagawki;Nagawka;
Ziemlina;Ziemlin;Ziemlina;
Lesiaków;Lesiaki;Lesiak;
Konował;Konowały;Konował;
Chodaczowa;Chodaczów;Chodaczowy;
Zabytowa;Zabytów;Zabytowy;
Lelitka;Lelitek;Lelitka;
Czerwińskich;Czerwińskie;Czerwiński;
Końcewa;Końcewo;Końcewa;
Weremowic;Weremowice;Weremowica;
Darżynka;Darżynko;Darżynka;
Lechówka;Lechówek;Lechówka;
Pukinina;Pukinin;Pukinina;
Krzywczyczyc;Krzywczyce;Krzywczyczyca;
Dobiercicic;Dobiercice;Dobiercicica;
Wieszyna;Wieszyno;Wieszyna;
Muratyna;Muratyn;Muratyna;
Cielczy;Cielcza;Cielczy;
Węgorzynka;Węgorzynko;Węgorzynka;
Ryczycy;Ryczyca;Ryczyk;
Chałupsk;Chałupska;Chałupsko;
Czeszyc;Czeszyce;Czeszyca;
Nepli;Neple;Nepły;
Chajewa;Chajew;Chajewa;
Wyganowa;Wyganowo;Wyganowy;
Żelazna;Żelazno;Żelazny;
Gąszczy;Gąszcze;Gąszcz;
Dziankowa;Dziankowo;Dziankowy;
Lińska;Lińsk;Liński;
Bychawy;Bychawa;Bychawy;
Leska;Lesko;Leska;
Skrzynek;Skrzynki;Skrzynka;
Wawrzęcicic;Wawrzęcice;Wawrzęcicica;
Łysowód;Łysowody;Łysowód;
Zemska;Zemsko;Zemski;
Przedwojowa;Przedwojów;Przedwojowy;
Rusak;Rusaki;Rusak;
Rzeszówka;Rzeszówek;Rzeszówka;
Jankowa;Jankowo;Jankowy;
Hurka;Hurko;Hurka;
Stajęczyn;Stajęczyny;Stajęczyna;
Tyrszelin;Tyrszeliny;Tyrszelina;
Błogocicic;Błogocice;Błogocicica;
Ojcowa;Ojców;Ojcowy;
Siemionek;Siemionki;Siemionka;
Krupnik;Krupniki;Krupnik;
Dretynia;Dretyń;Dretynia;
Wyszanowa;Wyszanowo;Wyszanowy;
Bibianowa;Bibianów;Bibianowy;
Kłobia;Kłobie;Kłobia;
Łęczysk;Łęczyska;Łęczysko;
Pieńkowa;Pieńkowo;Pieńkowy;
Kłobi;Kłobia;Kłob;
Porządzia;Porządzie;Porządzi;
Niebyły;Niebyła;Niebyły;
Drogini;Droginia;Drogin;
Tuszynek;Tuszynki;Tuszynek;
Brochocina;Brochocin;Brochocina;
Siołkowej;Siołkowa;Siołkowy;
Mieruniszek;Mieruniszki;Mieruniszek;
Wydartowa;Wydartowo;Wydartowy;
Solnicy;Solnica;Solnik;
Jadwinina;Jadwinin;Jadwinina;
Droblina;Droblin;Droblina;
Rudnicza;Rudnicze;Rudniczy;
Gniewięcina;Gniewięcin;Gniewięcina;
Buczyna;Buczyn;Buczyna;
Zdrębów;Zdręby;Zdrąb;
Małęczyna;Małęczyn;Małęczyna;
Parsk;Parski;Parsko;
Oblęgora;Oblęgór;Oblęgora;
Michala;Michale;Michal;
Sterdyni;Sterdyń;Sterdyn;
Szylen;Szyleny;Szylen;
Zachełmnej;Zachełmna;Zachełmny;
Podoblina;Podoblin;Podoblina;
Rusił;Rusiły;Rusiła;
Kobierzycka;Kobierzycko;Kobierzycki;
Jagłowic;Jagłowice;Jagłowica;
Wiechowic;Wiechowice;Wiechowica;
Czortkowic;Czortkowice;Czortkowica;
Kisielówki;Kisielówka;Kisielówki;
Żelechlina;Żelechlin;Żelechlina;
Łosienka;Łosienek;Łosienko;
Krokowej;Krokowa;Krokowy;
Kleczkowa;Kleczkowo;Kleczkowy;
Dorohuska;Dorohusk;Dorohuska;
Krzecz;Krzecze;Krzecz;
Podzałuk;Podzałuki;Podzałuk;
Turny;Turna;Turny;
Dorobnej;Dorobna;Dorobny;
Marcelina;Marcelin;Marcelina;
Krzypnicy;Krzypnica;Krzypnik;
Szastał;Szastały;Szastał;
Księżyna;Księżyno;Księżyna;
Jaczkowic;Jaczkowice;Jaczkowica;
Niemila;Niemil;Niemila;
Stawiszyna;Stawiszyn;Stawiszyna;
Mędrowa;Mędrów;Mędrowy;
Zborowskiego;Zborowskie;Zborowski;
Giżynka;Giżynek;Giżynka;
Gorzuch;Gorzuchy;Gorzuch;
