Dopełniacz;Mianownik;Wynik Stemmera
Krasnopola;Krasnopol;Krasnopola;
Byszewa;Byszewo;Byszewać;
Ledna;Ledno;Lednać;
Bachorzewa;Bachorzewo;Bachorzewać;
Bartoszówka;Bartoszówek;Bartoszówka;
Bernacicic;Bernacice;Bernacicica;
Ułanów;Ułany;Ułan;
Krucieniszek;Krucieniszki;Krucieniszek;
Klaninin;Klaniny;Klaninina;
Mieczkowa;Mieczkowo;Mieczkowy;
Łuszczanowic;Łuszczanowice;Łuszczanowica;
Białowieżyna;Białowieżyn;Białowieżyna;
Gąsiorowa;Gąsiorowo;Gąsiorowy;
Gajewka;Gajewko;Gajewka;
Rozdrażewa;Rozdrażew;Rozdrażewać;
Śniedzanowa;Śniedzanowo;Śniedzanowy;
Więcek;Więcki;Więcka;
Gromot;Gromoty;Gromot;
Łukanowic;Łukanowice;Łukanowica;
Wąpierska;Wąpiersk;Wąpierski;
Brzóstowni;Brzóstownia;Brzóstowny;
Ciechanek;Ciechanki;Ciechanek;
Krzeszowic;Krzeszowice;Krzeszowica;
Wnętrznego;Wnętrzne;Wnętrzny;
Mąkoszyc;Mąkoszyce;Mąkoszyca;
Szczeglina;Szczeglino;Szczeglina;
Romartowa;Romartów;Romartowy;
Jebramek;Jebramki;Jebramka;
Porbad;Porbady;Porbada;
Sypienia;Sypień;Sypienie;
Szukalic;Szukalice;Szukalica;
Wypęd;Wypędy;Wypęd;
Srok;Sroki;Srok;
Rogulic;Rogulice;Rogulica;
Miłochowa;Miłochów;Miłochować;
Smogolic;Smogolice;Smogolica;
Grabówna;Grabówno;Grabównać;
Martwi;Martew;Martwić;
Mychowa;Mychów;Mychować;
Pował;Powały;Pować;
Tonkiel;Tonkiele;Tonkiel;
Sieburczyna;Sieburczyn;Sieburczyna;
Podleszan;Podleszany;Podleszan;
Gębczyczyc;Gębczyce;Gębczyczyca;
Gowarzowa;Gowarzów;Gowarzowy;
Długołęki;Długołęka;Długołęki;
Świechowa;Świechów;Świechowy;
Polkajm;Polkajmy;Polkajma;
Bereżek;Bereżki;Bereżka;
Brudzaw;Brudzawy;Brudzawić się;
Trebienia;Trebień;Trebienie się;
Luboradowa;Luboradów;Luboradowy;
Bielczy;Bielcza;Bielczy;
Bardzynina;Bardzynin;Bardzynina;
Połomina;Połomino;Połominać;
Wawrzyszewa;Wawrzyszew;Wawrzyszewać;
Zagruszan;Zagruszany;Zagruszan;
Wołuczy;Wołucza;Wołuczyć;
Strachowa;Strachowo;Strachowy;
Przeczycy;Przeczyca;Przeczyk;
Węglewa;Węglewo;Węglewać;
Żyrosławic;Żyrosławice;Żyrosławica;
Wesołej;Wesoła;Wesoły;
Piętek;Piętki;Piętka;
Ostoi;Ostoja;Ostać się;
Ostoi;Ostoje;Ostać się;
Skrzypaczowic;Skrzypaczowice;Skrzypaczowica;
Korzęcina;Korzęcin;Korzęcina;
Wiśnicza;Wiśnicz;Wiśniczy;
Kąsinowa;Kąsinowo;Kąsinowy;
Kożyna;Kożyno;Kożyna;
Dobieszyna;Dobieszyn;Dobieszyna;
Siedzowa;Siedzów;Siedzowy;
Siedleczka;Siedleczko;Siedleczka;
Mieczewa;Mieczewo;Mieczewać;
Śródlesia;Śródlesie;Śródleś;
Marysina;Marysin;Marysina;
Kazimierzowa;Kazimierzowo;Kazimierzowy;
Sadzarzewic;Sadzarzewice;Sadzarzewica;
Świn;Świny;Świna;
Chocielewka;Chocielewko;Chocielewka;
Czeklina;Czeklin;Czeklinać;
Bukowinki;Bukowinka;Bukowinki;
Wężewa;Wężewo;Wężewać;
Dębnowoli;Dębnowola;Dębnowolić;
Borunia;Boruń;Borunia;
Kalei;Kalej;Kaleja;
Podlipia;Podlipie;Podlipiać;
Złojca;Złojec;Złojciec;
Łoniowa;Łoniów;Łoniowy;
Ratułowa;Ratułów;Ratułowy;
Nadziejowa;Nadziejów;Nadziejowy;
Ról;Role;Rolić;
Wikcinka;Wikcinek;Wikcinka;
Niewodowa;Niewodowo;Niewodowy;
Otocznej;Otoczna;Otoczny;
Spytkowa;Spytków;Spytkowy;
Tuchlina;Tuchlino;Tuchlina;
Przemyśla;Przemyśl;Przemyślać;
Lubartowa;Lubartów;Lubartowy;
Dębicza;Dębicze;Dębicz;
Malesz;Malesze;Malać;
Oprzężowa;Oprzężów;Oprzężowy;
Kątów;Kąty;Kąt;
Dzikowa;Dzików;Dzikowy;
Arynowa;Arynów;Arynowy;
Pęczkowa;Pęczków;Pęczkowy;
Brońska;Brońsko;Broński;
Przystanków;Przystanki;Przystanek;
Wydmus;Wydmusy;Wydmus;
Wojtek;Wojtki;Wojtek;
Gzina;Gzin;Gzina;
Karolina;Karolin;Karolina;
Tłubic;Tłubice;Tłubica;
Gulzowa;Gulzów;Gulzowy;
Oszkiń;Oszkinie;Oszkini;
Skoszewa;Skoszewo;Skoszewać;
Paplinka;Paplinek;Paplinka;
Zbrudzewa;Zbrudzewo;Zbrudzewać;
Serwatek;Serwatki;Serwatka;
Wyrzyk;Wyrzyki;Wyrzyk;
Kiszewka;Kiszewko;Kiszewka;
Kurcewa;Kurcewo;Kurcewa;
Bródek;Bródki;Bródka;
Wielbarku;Wielbark;Wielbarek;
Miedzechowa;Miedzechów;Miedzechować;
Urszulewa;Urszulewo;Urszulewać;
Kędzierzynki;Kędzierzynka;Kędzierzynek;
Gniewomirowic;Gniewomirowice;Gniewomirowica;
Zbiczna;Zbiczno;Zbiczny;
Barchnów;Barchnowy;Barchen;
Grębosz;Grębosze;Grębosz;
Osinek;Osinki;Osinka;
Baćkowic;Baćkowice;Baćkowica;
Wożuczyna;Wożuczyn;Wożuczyna;
Gustorzyna;Gustorzyn;Gustorzyna;
Wołowej;Wołowa;Wołowy;
Dopiewca;Dopiewiec;Dopiewca;
Tarnawca;Tarnawiec;Tarnawca;
Zębowic;Zębowice;Zębowica;
Kukuryk;Kukuryki;Kukuryk;
Prosny;Prosna;Prosny;
Zakrucza;Zakrucze;Zakruczy;
Dobrosławia;Dobrosław;Dobrosławie;
Cieszewka;Cieszewko;Cieszewka;
Porosiuk;Porosiuki;Porosiuk;
Malewa;Malewo;Malewać;
Mękarzowa;Mękarzów;Mękarzowa;
Iłek;Iłki;Iłka;
Zawidowa;Zawidów;Zawidowy;
Stanek;Stanki;Stanka;
Kozierowa;Kozierów;Kozierowy;
Węgleszyna;Węgleszyn;Węgleszyna;
Karniszewa;Karniszewo;Karniszewać;
Cisek;Ciski;Cisek;
Remieńkinia;Remieńkiń;Remieńkinia;
Teodorowa;Teodorów;Teodorowy;
Parznic;Parznice;Parznica;
Juchnajci;Juchnajcie;Juchnajć;
Skomlina;Skomlin;Skomlina;
Wałkowej;Wałkowa;Wałkowy;
Jadownik;Jadowniki;Jadownik;
Żądłowic;Żądłowice;Żądłowica;
Radwanówki;Radwanówka;Radwanówki;
Ujkowic;Ujkowice;Ujkowica;
Rachodoszcz;Rachodoszcze;Rachodostać;
Koszut;Koszuty;Koszut;
Wołowic;Wołowice;Wołowica;
Smołdzina;Smołdzino;Smołdzina;
Sibina;Sibin;Sibina;
Knopina;Knopin;Knopinać;
Marzewa;Marzewo;Marzewać;
Pawlik;Pawliki;Pawlik;
Wysokienic;Wysokienice;Wysokienica;
Sulichy;Sulicha;Sulich;
Błotna;Błotno;Błotny;
Wardynia;Wardyń;Wardynia;
Cisów;Cisy;Cis;
Chmielewa;Chmielewo;Chmielewać;
Knip;Knipy;Knip;
Porosłów;Porosły;Porosioł;
Kapłani;Kapłań;Kapłan;
Buszkówca;Buszkówiec;Buszkówca;
Sławęcina;Sławęcin;Sławęcina;
Małomierzyc;Małomierzyce;Małomierzyca;
Ciska;Cisk;Cisko;
Grodny;Grodna;Grodny;
Drzeniowa;Drzeniów;Drzeniowy;
Grodna;Grodno;Grodny;
Drohiczyna;Drohiczyn;Drohiczyna;
Tenczynka;Tenczynek;Tenczynka;
Walerianowa;Walerianowo;Walerianowy;
Żelechlinka;Żelechlinek;Żelechlinka;
Przewrotnego;Przewrotne;Przewrotny;
Rogienic;Rogienice;Rogienica;
Skłob;Skłoby;Skłobać;
Jasion;Jasiony;Jasienie;
Różanowic;Różanowice;Różanowica;
Malina;Malin;Malina;
Karczewa;Karczew;Karczewać;
Skórzewa;Skórzewo;Skórzewać;
Syczyna;Syczyn;Syczyna;
Jasiony;Jasiona;Jasiony;
Powiersza;Powiersze;Powiersz;
Gotard;Gotardy;Gotarda;
Kamińskich;Kamińskie;Kamiński;
Kobióra;Kobiór;Kobióry;
Samogoszcza;Samogoszcz;Samogoszczać;
Fajsławic;Fajsławice;Fajsławica;
Rajbrotu;Rajbrot;Rajbrót;
Piekła;Piekło;Piec;
Złotogłowic;Złotogłowice;Złotogłowica;
Nogowczyczyc;Nogowczyce;Nogowczyczyca;
Lipinek;Lipinki;Lipinka;
Bartkowic;Bartkowice;Bartkowica;
Aurelina;Aurelin;Aurelina;
Żenichowa;Żenichów;Żenichowy;
Biejkowa;Biejków;Biejkowy;
Dalborowic;Dalborowice;Dalborowica;
Paprotna;Paprotno;Paprotny;
Jakunowa;Jakunowo;Jakunowy;
Jeziorzca;Jeziorzec;Jeziorzca;
Łomnej;Łomna;Łomny;
Ożegowa;Ożegów;Ożegowy;
Chomętowa;Chomętowo;Chomętowy;
Lubecka;Lubecko;Lubecki;
Marcinowa;Marcinów;Marcinowy;
Pogrzymia;Pogrzymie;Pogrzymi;
Rostołtołt;Rostołty;Rostołtołt;
Libiszowa;Libiszów;Libiszowy;
Walentowa;Walentów;Walentowy;
Dzierzgówka;Dzierzgówek;Dzierzgówka;
Walerowa;Walerów;Walerowy;
Rzekcina;Rzekcin;Rzekcina;
Tarnoszyna;Tarnoszyn;Tarnoszyna;
Kiersztanówka;Kiersztanówko;Kiersztanówka;
Siedleszczan;Siedleszczany;Siedleszczanin;
Radzimowic;Radzimowice;Radzimowica;
Miodar;Miodary;Miodar;
Śliwna;Śliwno;Śliwny;
Sechny;Sechna;Sechny;
Nieczatowa;Nieczatów;Nieczatow;
Mieczysławówowa;Mieczysławów;Mieczysławówowy;
Zaręby;Zaręba;Zarąb;
Wilam;Wilamy;Wilać;
Wielotowa;Wielotów;Wielotowy;
Klementowa;Klementów;Klementowy;
Kostrzyna;Kostrzyn;Kostrzyna;
Nieżychowa;Nieżychowo;Nieżychować;
Łaźnik;Łaźniki;Łaźnik;
Zaręb;Zaręby;Zaręb;
Boleścicic;Boleścice;Boleścicica;
Lipnik;Lipniki;Lipnik;
Opęchowa;Opęchowo;Opęchowy;
Mikołajówka;Mikołajówek;Mikołajówka;
Gluz;Gluzy;Gluz;
Wierzchucina;Wierzchucino;Wierzchucinać;
Małowic;Małowice;Małowica;
Pruskich;Pruskie;Pruski;
Kaławy;Kaława;Kaławy;
Brdowa;Brdów;Brdowy;
Wolbromia;Wolbrom;Wolbromia;
Tęgut;Tęguty;Tęgut;
Ostałówka;Ostałówek;Ostałówka;
Starbienina;Starbienino;Starbienina;
Bolewa;Bolewo;Bolewać;
Mierogoniewic;Mierogoniewice;Mierogoniewica;
Kurek;Kurki;Kurka;
Przedmościa;Przedmoście;Przedmość;
Suchowic;Suchowice;Suchowica;
Gidel;Gidle;Gidel;
Tarnowa;Tarnowo;Tarnowy;
Wiechnowic;Wiechnowice;Wiechnowica;
Podolszyna;Podolszyn;Podolszyna;
Hermanowa;Hermanów;Hermanowy;
Grodkowic;Grodkowice;Grodkowica;
Jednaczewa;Jednaczewo;Jednaczewać;
Dobrogoszczyczyc;Dobrogoszczyce;Dobrogoszczyczyca;
Kamiannnej;Kamianna;Kamiannny;
Łubianych;Łubiane;Łubiany;
Wierzbic;Wierzbice;Wierzbica;
Miradowa;Miradowo;Miradowy;
Medyki;Medyka;Medyk;
Łubiany;Łubiana;Łubiany;
Promnic;Promnice;Promnica;
Głodna;Głodno;Głodny;
Sachalina;Sachalin;Sachalina;
Wiktorzyna;Wiktorzyn;Wiktorzyna;
Nieciesławic;Nieciesławice;Nieciesławica;
Bożenkowa;Bożenkowo;Bożenkowy;
Zmysłówki;Zmysłówka;Zmysłówek;
Piotrów;Piotry;Piotr;
Sędzin;Sędziny;Sędzina;
Łępna;Łępno;Łępny;
Cewkowa;Cewków;Cewkowy;
Stadnik;Stadniki;Stadnik;
Dzbaniec;Dzbańce;Dzbaniec;
Skurgiew;Skurgwy;Skurgiew;
Jedlni;Jedlnia;Jedlny;
Nieżychowic;Nieżychowice;Nieżychowica;
Bylina;Bylin;Bylina;
Zabrzezia;Zabrzezie;Zabrzeź;
Bestwin;Bestwiny;Bestwina;
Radziemic;Radziemice;Radziemica;
Todzi;Todzia;Todzić;
Rukławek;Rukławki;Rukławka;
Koźlin;Koźliny;Koźlina;
Przestrzeli;Przestrzele;Przestrzelić;
Bysławia;Bysław;Bysławiać;
Burdąga;Burdąg;Burdągać;
Suszczy;Suszcza;Suszczyć;
Lubik;Lubiki;Lubik;
Lekart;Lekarty;Lekart;
Wojtaszyc;Wojtaszyce;Wojtaszyca;
Gronkowa;Gronków;Gronkowy;
Przechlewa;Przechlewo;Przechlew;
Dębniałek;Dębniałki;Dębniałka;
Czepowa;Czepów;Czepowy;
Mierzyna;Mierzyn;Mierzyna;
Mierzymia;Mierzym;Mierzymiać;
Czarnówka;Czarnówek;Czarnówka;
Kowanówka;Kowanówko;Kowanówka;
Dobczy;Dobcza;Dobczy;
Krośniewic;Krośniewice;Krośniewica;
Ksawerów;Ksawery;Ksawer;
Typina;Typin;Typinać;
Zygodowic;Zygodowice;Zygodowica;
Pospólna;Pospólno;Pospólny;
Szczerbięcina;Szczerbięcin;Szczerbięcina;
Gieraszowic;Gieraszowice;Gieraszowica;
Kluczkowic;Kluczkowice;Kluczkowica;
Somsior;Somsiory;Somsior;
Rytlowa;Rytlów;Rytlowy;
Lubockiego;Lubockie;Lubocki;
Naratowa;Naratów;Naratowy;
Smogorzewa;Smogorzewo;Smogorzewać;
Przyborek;Przyborki;Przyborek;
Skroblaków;Skroblaki;Skroblak;
Wiszczelic;Wiszczelice;Wiszczelica;
Jugoszowa;Jugoszów;Jugoszowy;
Kujawek;Kujawki;Kujawka;
Judaszów;Judasze;Judasz;
Pustnik;Pustniki;Pustnik;
Bobowicka;Bobowicko;Bobowicki;
Suchodołów;Suchodoły;Suchodół;
Scholastykowa;Scholastykowo;Scholastykowy;
Siemierza;Siemierz;Siemierzać;
Kusek;Kuski;Kuska;
Liwy;Liwa;Liwy;
Brudzowic;Brudzowice;Brudzowica;
Chruślina;Chruślin;Chruślina;
Boguszowej;Boguszowa;Boguszowy;
Dobieszkowa;Dobieszków;Dobieszkowy;
Więcławia;Więcław;Więcławiać;
Budziszewic;Budziszewice;Budziszewica;
Borawskiego;Borawskie;Borawski;
Warkał;Warkały;Warkać;
Gronia;Groń;Gronia;
Sycowic;Sycowice;Sycowica;
Modrynia;Modryń;Modrynia;
Wersel;Wersele;Wersel;
Goszkowa;Goszków;Goszkowy;
Sianek;Sianki;Sianka;
Barzykowa;Barzykowo;Barzykowy;
Bielaw;Bielawy;Bielawa;
Drążnej;Drążna;Drążny;
Kurzyn;Kurzyny;Kurzyn;
Rąbina;Rąbino;Rąbina;
Przystaw;Przystawy;Przystawić;
Ełganowa;Ełganowo;Ełganowy;
Drążna;Drążno;Drążny;
Pratulina;Pratulin;Pratulina;
Chądzynia;Chądzyń;Chądzyniać;
Morowa;Morów;Morowy;
Kiczarowa;Kiczarowo;Kiczarowy;
Mławy;Mława;Mławy;
Borówka;Borówek;Borówka;
Suchynicz;Suchynicze;Suchyniczyć;
Kliczek;Kliczki;Kliczka;
Stulna;Stulno;Stulny;
Dolecka;Doleck;Dolecki;
Wielimowa;Wielimowo;Wielimowy;
Gorajca;Gorajec;Gorajca;
Mątyk;Mątyki;Mątyka;
Naramic;Naramice;Naramica;
Dębiaków;Dębiaki;Dębiak;
Nowodworów;Nowodwory;Nowodwór;
Przytocznej;Przytoczna;Przytoczny;
Rokicin;Rokiciny;Rokicina;
Jarząbek;Jarząbki;Jarząbek;
Lulewiczek;Lulewiczki;Lulewiczek;
Przytoczna;Przytoczno;Przytoczny;
Suchorzewka;Suchorzewko;Suchorzewka;
Piotraszewa;Piotraszewo;Piotraszewać;
Jakubowskich;Jakubowskie;Jakubowski;
Zaborowa;Zaborowo;Zaborowy;
Nekielki;Nekielka;Nekielek;
Rabego;Rabe;Raby;
Sławek;Sławki;Sławka;
Zalasewa;Zalasewo;Zalasewać;
Ronina;Ronin;Ronina;
Mesznej;Meszna;Meszny;
Szczecna;Szczecno;Szczecny;
Rzeszutek;Rzeszutki;Rzeszutka;
Chłopkowa;Chłopków;Chłopkowy;
Sikorzyna;Sikorzyn;Sikorzynać;
Nieciszowa;Nieciszów;Nieciszowy;
Ptaszków;Ptaszki;Ptaszek;
Rokosowa;Rokosowo;Rokosowy;
Glewic;Glewice;Glewica;
Konit;Konity;Konit;
Niemierza;Niemierze;Niemierzać;
Załawcza;Załawcze;Załawczy;
Bułakowa;Bułaków;Bułakowy;
Sobolewa;Sobolew;Sobolewać;
Zahorowa;Zahorów;Zahorowy;
Burzenina;Burzenin;Burzenina;
Gościencina;Gościencin;Gościencina;
Krępnej;Krępna;Krępny;
Traw;Trawy;Trawić;
Kozarzewa;Kozarzew;Kozarzewać;
Radliczyczyc;Radliczyce;Radliczyczyca;
Kaczewa;Kaczewo;Kaczewać;
Wawelna;Wawelno;Wawelny;
Wiardunek;Wiardunki;Wiardunek;
Stryków;Stryki;Stryk;
Tobołowa;Tobołowo;Tobołów;
Wiżgór;Wiżgóry;Wiżgór;
Ruszkowic;Ruszkowice;Ruszkowica;
Bolęcina;Bolęcin;Bolęcina;
Wolsztyna;Wolsztyn;Wolsztyna;
Szczeblotowa;Szczeblotowo;Szczeblotowy;
Kruszewia;Kruszewie;Kruszewiać;
Dzwonka;Dzwonek;Dzwonko;
Czchowa;Czchów;Czchowy;
Gulbieniszek;Gulbieniszki;Gulbieniszek;
Lebiedzina;Lebiedzin;Lebiedzina;
Modlin;Modliny;Modlina;
Podłaszcza;Podłaszcze;Podłaszczać;
Ciemierowa;Ciemierów;Ciemierowy;
Mózgowa;Mózgowo;Mózgowy;
Księginek;Księginki;Księginka;
Szyszkowej;Szyszkowa;Szyszkowy;
Lebiedzi;Lebiedzie;Lebiedzić się;
Guzic;Guzice;Guzica;
Prawęcicic;Prawęcice;Prawęcicica;
Suchomia;Suchom;Suchomiać;
Zaburza;Zaburze;Zaburzać;
Paradowa;Paradowo;Paradowy;
Krzywośnit;Krzywośnity;Krzywośnit;
Lubowidzy;Lubowidza;Lubowig;
Krzewia;Krzewie;Krzewiać;
Olszam;Olszamy;Olszać;
Cudzynowic;Cudzynowice;Cudzynowica;
Chrobrowa;Chrobrów;Chrobrowy;
Kozarzewka;Kozarzewek;Kozarzewka;
Zofinina;Zofinin;Zofinina;
Kwirynowa;Kwirynów;Kwirynowy;
Przeźmierowa;Przeźmierowo;Przeźmierowy;
Połęcza;Połęcze;Połęczać;
Mikłaszewa;Mikłaszewo;Mikłaszewać;
Puszczykówca;Puszczykówiec;Puszczykówca;
Plizina;Plizin;Plizina;
Giebułtowa;Giebułtów;Giebułtowy;
Czarnegolasu;Czarnylas;Czarnegolas;
Strzelnej;Strzelna;Strzelny;
Przystawaniec;Przystawańce;Przystawaniec;
Orłowa;Orłowo;Orłowy;
Trumiejek;Trumiejki;Trumiejka;
Cła;Cło;Cć;
Skrzydlnej;Skrzydlna;Skrzydlny;
Białobieli;Białobiel;Białobielić;
Węgrzynowic;Węgrzynowice;Węgrzynowica;
Boguszyna;Boguszyn;Boguszyna;
Chybowa;Chybów;Chybowa;
Szmezdrowa;Szmezdrowo;Szmezdrowy;
Dylążek;Dylążki;Dylążek;
Dobrego;Dobre;Dobry;
Włostowic;Włostowice;Włostowica;
Dobrej;Dobra;Dobry;
Słoszowa;Słoszów;Słoszowy;
Pożarzyc;Pożarzyce;Pożarzyca;
Szuci;Szuć;Szucić;
Skarszewa;Skarszewo;Skarszewać;
Kęt;Kęty;Kęt;
Radoszyna;Radoszyn;Radoszyna;
Worowa;Worowo;Worowy;
Borucichy;Borucicha;Borucichy;
Słuszewa;Słuszewo;Słuszewać;
Rożnowej;Rożnowa;Rożnowy;
Guzewa;Guzew;Guzewać;
Ryczek;Ryczki;Ryczka;
Białuni;Białuń;Białunia;
Stogów;Stogi;Stog;
Szczypiorna;Szczypiorno;Szczypiorny;
Kmiecina;Kmiecin;Kmiecina;
Krzykawy;Krzykawa;Krzykawy;
Rożnowa;Rożnowo;Rożnowy;
Nowielic;Nowielice;Nowielica;
Lutówka;Lutówko;Lutówka;
Siwek;Siwki;Siwek;
Kołodziei;Kołodzieje;Kołodziej;
Smardzka;Smardzko;Smardzki;
Dobreniczek;Dobreniczki;Dobreniczka;
Łękowa;Łękowo;Łękowy;
Potkannny;Potkanna;Potkannny;
Witów;Wity;Wit;
Trzeboszowic;Trzeboszowice;Trzeboszowica;
Wichorowa;Wichorowo;Wichorowy;
Zubowic;Zubowice;Zubowica;
Kocurów;Kocury;Kocur;
Grębkowa;Grębków;Grębkowy;
Uniejowic;Uniejowice;Uniejowica;
Studzienic;Studzienice;Studzienica;
Mokrego;Mokre;Mokry;
Bąkowej;Bąkowa;Bąkowy;
Bukowna;Bukowno;Bukowny;
Sławic;Sławice;Sławica;
Piotroniowic;Piotroniowice;Piotroniowica;
Saczkowiec;Saczkowce;Saczkowiec;
Siemianówki;Siemianówka;Siemianówki;
Zakrzyna;Zakrzyn;Zakrzynać;
Bąkowa;Bąkowo;Bąkowy;
Starkowa;Starkowo;Starkowy;
Boszczynka;Boszczynek;Boszczynka;
Lubiczka;Lubiczko;Lubiczka;
Zimnic;Zimnice;Zimnica;
Skopowa;Skopów;Skopowy;
Karczowic;Karczowice;Karczowica;
Orchowa;Orchów;Orchowy;
Dobrkowa;Dobrków;Dobrkowy;
Nagoszewa;Nagoszewo;Nagoszewać;
Walentynowa;Walentynowo;Walentynowy;
Golcowej;Golcowa;Golcowy;
Łojkowa;Łojków;Łojkowy;
Kozolina;Kozolin;Kozolina;
Niedowa;Niedów;Niedowy;
Simoradza;Simoradz;Simoradzać;
Kościana;Kościan;Kościany;
Sobków;Sobki;Sobek;
Garbowa;Garbów;Garbowy;
Śmiechówka;Śmiechówek;Śmiechówka;
Łaźniewka;Łaźniewek;Łaźniewka;
Gdowa;Gdów;Gdowy;
Rybna;Rybno;Rybny;
Krystianowa;Krystianowo;Krystianowy;
Marulew;Marulewy;Marulewa;
Gardzka;Gardzko;Gardzki;
Janowej;Janowa;Janowy;
Taborza;Tabórz;Taborze;
Budziechowa;Budziechów;Budziechowy;
Kuraszkowa;Kuraszków;Kuraszkowy;
Adamków;Adamki;Adamek;
Skarbony;Skarbona;Skarbon;
Repczyczyc;Repczyce;Repczyczyca;
Dębinek;Dębinki;Dębinka;
Gabrysina;Gabrysin;Gabrysina;
Czarnocina;Czarnocin;Czarnocina;
Adamki;Adamka;Adamek;
Chojniczek;Chojniczki;Chojniczka;
Kunowic;Kunowice;Kunowica;
Pamiątkowa;Pamiątkowo;Pamiątkowy;
Chrcynnna;Chrcynno;Chrcynnny;
Korfantowa;Korfantów;Korfantowy;
Zygmuntówka;Zygmuntówek;Zygmuntówka;
Glinianian;Gliniany;Glinianian;
Teniatysk;Teniatyska;Teniatysko;
Kosssak;Kossaki;Kosssak;
Wojciuliszek;Wojciuliszki;Wojciuliszka;
Ojerzyc;Ojerzyce;Ojerzyca;
Pomiechowa;Pomiechowo;Pomiechowy;
Jarczechowa;Jarczechowo;Jarczechować;
Krężec;Krężce;Krężec;
Proboszczowic;Proboszczowice;Proboszczowica;
Gumek;Gumki;Gumka;
Sańborza;Sańbórz;Sańborze;
Ostrzeniewa;Ostrzeniewo;Ostrzeniewać;
Biedaszek;Biedaszki;Biedaszek;
Stpic;Stpice;Stpic;
Antonielowa;Antonielów;Antonielowy;
Dręszewa;Dręszew;Dręszewać;
Zawadowa;Zawadów;Zawadowy;
Pałczewa;Pałczew;Pałczewać;
Słowina;Słowin;Słowina;
Cybulina;Cybulin;Cybulina;
Czerwięcicic;Czerwięcice;Czerwięcicica;
Stołecznej;Stołeczna;Stołeczny;
Głudnej;Głudna;Głudny;
Motarzyna;Motarzyn;Motarzynać;
Trzebieni;Trzebienie;Trzebiony;
Wierbki;Wierbka;Wierbek;
Jerutek;Jerutki;Jerutka;
Pniowych;Pniowe;Pniowy;
Jaszczułt;Jaszczułty;Jaszczułt;
Dzielina;Dzielin;Dzielina;
Baranowa;Baranowo;Baranowy;
Korony;Korona;Koron;
Dorszy;Dorsze;Dorszyć;
Brzuśc;Brzuśce;Brzć;
Rzuszcza;Rzuszcze;Rzuszczać;
Wandynowa;Wandynowo;Wandynowy;
Borków;Borki;Borek;
Zdzisławina;Zdzisławin;Zdzisławina;
Cząszczewa;Cząszczew;Cząszczewać;
Siannna;Sianno;Siannny;
Bolemina;Bolemin;Bolemina;
Księżna;Księżno;Księżny;
Przepałkowa;Przepałkowo;Przepałkowy;
Kozarzy;Kozarze;Kozarz;
Wyczechów;Wyczechy;Wyczech;
Rochni;Rochnia;Rochny;
Mierzyc;Mierzyce;Mierzyca;
Stawów;Stawy;Staw;
Przybkowa;Przybkowo;Przybkowy;
Brzezina;Brzezin;Brzezina;
Wyłud;Wyłudy;Wyłuda;
Braszowic;Braszowice;Braszowica;
Rajmundowa;Rajmundów;Rajmundowy;
Małca;Małec;Małcać;
Brzezi;Brzezia;Brzeź;
Świętochów;Świętochy;Świętoch;
Rońska;Rońsko;Roński;
Brzezia;Brzezie;Brzeź;
Wielgomłynów;Wielgomłyny;Wielgomłyn;
Pawłocina;Pawłocin;Pawłocina;
Rudzin;Rudziny;Rudzina;
Berezyszczyszcz;Berezyszcze;Berezyszczyszcz;
Sucholasek;Sucholaski;Sucholaska;
Żelewa;Żelewo;Żelewać;
Hołowna;Hołowno;Hołowny;
Podbielska;Podbielsko;Podbielski;
Pudłówka;Pudłówek;Pudłówka;
Kaliszek;Kaliszki;Kaliszka;
Anastazewa;Anastazew;Anastazewać;
Trompoli;Trompole;Trompol;
Więzowna;Więzowno;Więzowny;
Peńskich;Peńskie;Peński;
Ksawerówka;Ksawerówek;Ksawerówka;
Kopaszyc;Kopaszyce;Kopaszyca;
Skrzelczyczyc;Skrzelczyce;Skrzelczyczyca;
Korbielowa;Korbielów;Korbielowy;
Kobierna;Kobierno;Kobierny;
Strzelni;Strzelnia;Strzelny;
Czyściećca;Czyściec;Czyścieciec;
Unewela;Unewel;Unewela;
Wąsowa;Wąsowo;Wąsowy;
Przełomki;Przełomka;Przełomek;
Rybnego;Rybne;Rybny;
Bierzgłowa;Bierzgłowo;Bierzgłowy;
Ujazdowa;Ujazdów;Ujazdowy;
Miłogostowic;Miłogostowice;Miłogostowica;
Dubeczna;Dubeczno;Dubeczny;
Ostrożnego;Ostrożne;Ostrożny;
Chyrowej;Chyrowa;Chyrowy;
Duraczewa;Duraczewo;Duraczewać;
Buszyc;Buszyce;Buszyca;
Kinowa;Kinowo;Kinowy;
Suszowa;Suszów;Suszowy;
Płonkowa;Płonkowo;Płonkowy;
Klewna;Klewno;Klewny;
Leonowa;Leonowo;Leonowy;
Osielska;Osielsko;Osielski;
Rozdołów;Rozdoły;Rozdół;
Krzekotówka;Krzekotówek;Krzekotówka;
Niesułkowa;Niesułków;Niesułkowy;
Krza;Kierz;Krz;
Mieczyna;Mieczyn;Mieczyna;
Kocka;Kock;Kocka;
Grążaw;Grążawy;Grążawa;
Kocha;Koch;Kocha;
Małynki;Małynka;Małynek;
Dębska;Dębsko;Dębski;
Wierciszowa;Wierciszów;Wierciszowy;
Zarębina;Zarębin;Zarębina;
Groszowic;Groszowice;Groszowica;
