Dopełniacz;Mianownik
Cocha;Coch
Łukawicy;Łukawica
Gnojnicy;Gnojnica
Brandysa;Brandys
Franowa;Franów
Kubaczkowej;Kubaczkowa
Strusinka;Strusinek
Miłochowic;Miłochowice
Gronowa;Gronów
Gibek;Gibki
Klinika;Klinik
Zieliny;Zielina
Bałajów;Bałaje
Syguliny;Sygulina
Samoklęsk;Samoklęski
Klosnowa;Klosnowo
Rucianki;Rucianka
Krajcarzy;Krajcarze
Miklesza;Miklesz
Rzejowic;Rzejowice
Parzymiechów;Parzymiechy
Raciołówki;Raciołówka
Remek;Remki
Przypaści;Przypaść
Rajskiego;Rajskie
Karwin;Karwiny
Wisowatek;Wisowatki
Dłużnicy;Dłużnica
Jaworzyc;Jaworzyce
Kogutówki;Kogutówka
Antoniewa;Antoniewo
Żelazna;Żelazno
Karwina;Karwino
Rysia;Ryś
Modzerowa;Modzerowo
Boguni;Bogunie
Ciężkiego;Ciężkie
Radzowic;Radzowice
Fraszków;Fraszki
Szufajdy;Szufajda
Fraszki;Fraszka
Barłożni;Barłożnia
Ropek;Ropki
Papilaka;Papilak
Łowiczek;Łowiczki
Wypychówki;Wypychówka
Łakomowa;Łakomowo
Jodłowskiego;Jodłowskie
Załąsek;Załąski
Lepakowa;Lepakowo
Fajki;Fajka
Cecylii;Cecylia
Lubania;Lubań
Łąkowa;Łąków
Korca;Korzec
Roguska;Rogusko
Mielników;Mielniki
Karłubca;Karłubiec
Bartnego;Bartne
Szwarcenowa;Szwarcenowo
Agronomówki;Agronomówka
Świchowa;Świchowo
Suchodębia;Suchodębie
Bartna;Bartno
Myślniewa;Myślniew
Kalina;Kalino
Bocianicy;Bocianica
Bednarszczówki;Bednarszczówka
Jazdrowa;Jazdrowo
Jutrzyny;Jutrzyna
Chybu;Chyb
Świercza;Świercze
Śliwów;Śliwy
Karczonka;Karczonek
Brzezuli;Brzezule
Jeronik;Jeroniki
Iłownicy;Iłownica
Świętoszowa;Świętoszów
Jutrzyn;Jutrzyny
Kozakowa;Kozaków
Jaworni;Jawornia
Repetajki;Repetajka
Jawornika;Jawornik
Choszczna;Choszczno
Gmurowa;Gmurowo
Koprówki;Koprówka
Karczewca;Karczewiec
Myślachowic;Myślachowice
Lekomina;Lekomin
Tarnawiec;Tarnawce
Chumiętek;Chumiętki
Łopatowej;Łopatowa
Paruszewka;Paruszewek
Żwirka;Żwirek
Grzybowni;Grzybownia
Makuchowej;Makuchowa
Mnikowa;Mników
Gacorówki;Gacorówka
Sokołowa;Sokołowo
Przedzielenia;Przedzieleń
Wiatki;Wiatka
Chorzępowa;Chorzępowo
Owidza;Owidz
Białaczowa;Białaczów
Przybytniówki;Przybytniówka
Wzdowa;Wzdów
Malinoskówki;Malinoskówka
Porąbek;Porąbki
Bieniądzic;Bieniądzice
Porąbki;Porąbka
Moraczewa;Moraczewo
Micharzewa;Micharzewo
Podwipszki;Podwipszka
Gamratu;Gamrat
Chromowa;Chromów
Czubli;Czuble
Sądowa;Sądów
Wyczółek;Wyczółki
Pierseli;Piersele
Pomarzan;Pomarzany
Łukowców;Łukowce
Malesowizny;Malesowizna
Pasiowej;Pasiowa
Budzynka;Budzynek
Smerecznego;Smereczne
Krzywokleszcza;Krzywokleszcz
Stanowa;Stanów
Korzenia;Korzeń
Bystrzynki;Bystrzynka
Kórabia;Kórab
Fiuka;Fiuk
Kaduka;Kaduk
Kurczaków;Kurczaki
Pułaczowa;Pułaczów
Krzesińca;Krzesiniec
Czarnowic;Czarnowice
Zagojca;Zagojec
Zastonowizny;Zastonowizna
Rejestówki;Rejestówka
Szkudłowa;Szkudłowo
Długiej;Długie
Choszczówki;Choszczówka
Kokotowa;Kokotowo
Sannik;Sanniki
Drobnika;Drobnik
Rakówka;Rakówko
Tymnikowa;Tymnikowo
Świdowatki;Świdowatka
Chachuł;Chachuły
Bronkówka;Bronkówek
Godurowa;Godurowo
Biedawy;Biedawa
Krykajn;Krykajny
Dzbonia;Dzbonie
Wąsów;Wąsy
Wicimiczek;Wicimiczki
Rembiochy;Rembiocha
Kiersnówki;Kiersnówka
Przeręby;Przeręba
Gorczycówki;Gorczycówka
Sidorek;Sidorki
Walaszczyk;Walaszczyki
Smokęcina;Smokęcino
Stokowca;Stokowiec
Kubanówki;Kubanówka
Koryku;Koryk
Pawęzowa;Pawęzów
Drogomina;Drogomin
Zdzierska;Zdziersk
Drogomila;Drogomil
Łysówki;Łysówka
Podbabia;Podbabie
Świetlikowa;Świetlikowo
Krywki;Krywka
Chwaliboskiego;Chwaliboskie
Gwizdówki;Gwizdówka
Męcikała;Męcikał
Unimia;Unimie
Wielgosów;Wielgosy
Fryjsówek;Fryjsówki
Podzagórza;Podzagórze
Ziemina;Ziemin
Markiszek;Markiszki
Łukomia;Łukom
Borczyska;Borczysko
Przeździałki;Przeździałka
Jureczkowej;Jureczkowa
Kiercówki;Kiercówka
Mroczkowa;Mroczków
Młyniska;Młynisko
Ambrożowa;Ambrożów
Byrdowa;Byrdów
Młynisk;Młyniska
Nidomia;Nidom
Gorenia;Goreń
Suskówki;Suskówka
Podegzia;Podegzie
Kaźmierca;Kaźmierzec
Poczernina;Poczernino
Teklanowa;Teklanowo
Chlebków;Chlebki
Kęszy;Kęsza
Jędrzejka;Jędrzejek
Sanoka;Sanok
Witanowic;Witanowice
Łanowa;Łanów
Borzechowa;Borzechów
Podwiszówki;Podwiszówka
Posejnel;Posejnele
Przedwsia;Przedwsie
Smolic;Smolice
Siodłak;Siodłaki
Bryliska;Brylisko
Dynisk;Dyniska
Końskowoli;Końskowola
Rynkówki;Rynkówka
Rabsztyna;Rabsztyn
Szklarek;Szklarki
Matuszków;Matuszki
Strzemboszewic;Strzemboszewice
Szklarki;Szklarka
Szweda;Szwed
Doktorców;Doktorce
Strzemkowa;Strzemkowo
Chociwia;Chociw
Krupówki;Krupówka
Hajowników;Hajowniki
Krupówek;Krupówki
Małacentowa;Małacentów
Krzewska;Krzewsk
Kępeczek;Kępeczki
Naproma;Naprom
Nahojówki;Nahojówka
Chocimia;Chocim
Działdowa;Działdowo
Nądni;Nądnia
Majdanu;Majdan
Rotek;Rotki
Trześnia;Trześń
Gortatowa;Gortatowo
Rzędówki;Rzędówka
Bikówki;Bikówka
Łyczanki;Łyczanka
Krzekoszowa;Krzekoszów
Trękuska;Trękusek
Chybic;Chybice
Kołomętu;Kołomęt
Podwisłocza;Podwisłocze
Kopelówki;Kopelówka
Bolechowic;Bolechowice
Kozeli;Kozele
Tałt;Tałty
Stawieńca;Stawieniec
Błażowej;Błażowa
Putonów;Putony
Sabinowa;Sabinów
Zabrzezia;Zabrzezie
Żelaźnikowej;Żelaźnikowa
Smugiełki;Smugiełka
Wydymki;Wydymka
Pużar;Pużary
Polnioka;Polniok
Sowna;Sowno
Lijewa;Lijewo
Ochojna;Ochojno
Siemiątek;Siemiątki
Czarnotrzewia;Czarnotrzew
Pstrąża;Pstrąże
Brudzic;Brudzice
Wójtowa;Wójtowo
Warblewka;Warblewko
Choi;Choja
Zadzimia;Zadzim
Więcierzowa;Więcierzów
Rybitwy;Rybitew
Wojewodzizny;Wojewodzizna
Zadzia;Zadzie
Kaszubówki;Kaszubówka
Bogatyńskiego;Bogatyńskie
Dzierszyna;Dzierszyn
Stróż;Stróże
Stróży;Stróża
Borii;Boria
Wielowsi;Wielowieś
Stojanowa;Stojanów
Duniewa;Duniewo
Bogusek;Boguski
Pełcza;Pełcz
Węgroczy;Węgrocz
Rybaka;Rybak
Zglińca;Zgliniec
Dzierżęcina;Dzierżęcino
Zaczerczyka;Zaczerczyk
Pełchu;Pełch
Chachalni;Chachalnia
Wójciakówki;Wójciakówka
Poprężnik;Poprężniki
Osieczek;Osieczki
Osieczka;Osieczko
Świebodzina;Świebodzin
Oseskowej;Oseskowa
Moskali;Moskale
Ksawerówki;Ksawerówka
Batycz;Batycze
Dzierganki;Dzierganka
Różala;Różal
Grzybiącego;Grzybiące
Turówki;Turówka
Smotryszowa;Smotryszów
Łanięt;Łanięta
Dębogórzyna;Dębogórzyn
Turówka;Turówko
Zbychowa;Zbychów
Żorów;Żory
Grannego;Granne
Dźwierzutek;Dźwierzutki
Granny;Granna
Zdzioru;Zdzior
Jaworska;Jaworsko
Gróbiec;Gróbce
Rypaków;Rypaki
Zagór;Zagóry
Czerniny;Czernina
Zagórza;Zagórz
Łąk;Łąki
Paraszynka;Paraszynek
Łąki;Łąka
Jaświłek;Jaświłki
Paulinki;Paulinka
Weteranowa;Weteranów
Zagóry;Zagóra
Stęclówki;Stęclówka
Czerninin;Czerniny
Dawii;Dawia
Parchania;Parchanie
Kłótnicy;Kłótnica
Młynowca;Młynowiec
Kurkławek;Kurkławki
Przytoru;Przytór
Przodkowa;Przodkowo
Rażnego;Rażne
Syskowizny;Syskowizna
Rażen;Rażny
Strózików;Stróziki
Kowalców;Kowalce
Łubowca;Łubowiec
Szkucisk;Szkuciska
Cendrzaków;Cendrzaki
Namiarek;Namiarki
Paruszewa;Paruszewo
Siedlimina;Siedlimin
Wawrowa;Wawrowo
Obręcznej;Obręczna
Rogoźnika;Rogoźnik
Ostrowskiego;Ostrowskie
Podźwierznika;Podźwierznik
Osiecznicy;Osiecznica
Łobozówki;Łobozówka
Karbanowa;Karbanów
Brześnicy;Brześnica
Pajęczaka;Pajęczak
Gołysy;Gołysa
Gołysza;Gołysz
Podsadowia;Podsadowie
Pomorzan;Pomorzany
Żegrowa;Żegrowo
Gościmca;Gościmiec
Szydłówek;Szydłówek
Stellli;Stella
Muskowa;Muskowo
Psarc;Psarce
Jamielnika;Jamielnik
Lutoborza;Lutobórz
Byszówki;Byszówka
Odrzykożucha;Odrzykożuch
Zolowów;Zolowy
Cierpieli;Cierpiele
Wolimirzyc;Wolimirzyce
Czerwinek;Czerwinki
Grzmiączki;Grzmiączka
Lądu;Ląd
Prężyny;Prężyna
Pieskowej;Pieskowa
Chwarstna;Chwarstno
Żuławek;Żuławki
Agatówki;Agatówka
Żuławki;Żuławka
Kidunowych;Kidunowie
Wybcza;Wybcz
Brzeźnik;Brzeźniki
Radomierza;Radomierz
Łośnika;Łośnik
Kopydłówka;Kopydłówko
Kałwąg;Kałwągi
Charszewa;Charszewo
Naświt;Naświty
Figuł;Figuły
Szustrów;Szustry
Gronkówki;Gronkówka
Sierachowic;Sierachowice
Komornik;Komorniki
Misiurów;Misiury
Bondyrza;Bondyrz
Ciełuszek;Ciełuszki
Podgawinianiec;Podgawiniańce
Wujak;Wujaki
Felówki;Felówka
Sikut;Sikuty
Czarnuszki;Czarnuszka
Kruszwicy;Kruszwica
Podświercza;Podświercze
Rzepkówki;Rzepkówka
Bielszczyzny;Bielszczyzna
Coniewa;Coniew
Zabudnowa;Zabudnowo
Typina;Typin
Jagniątkowa;Jagniątków
Ojcewa;Ojcewo
Podsufczyna;Podsufczyn
Paczkowa;Paczkowo
Paczkowej;Paczkowa
Szczypca;Szczypiec
Konował;Konowały
Lelitka;Lelitek
Końcewa;Końcewo
Zamkówki;Zamkówka
Nostrożnego;Nostrożny
Darżynka;Darżynko
Krośniewickiej;Krośniewicka
Bierunia;Bieruń
Pukinina;Pukinin
Deręgowizny;Deręgowizna
Józefiaków;Józefiaki
Chudomiętów;Chudomięty
Basiuli;Basiula
Muratyna;Muratyn
Cielczy;Cielcza
Cieniawki;Cieniawka
Pścininka;Pścininek
Chmielówki;Chmielówka
Chajewa;Chajew
Chlebicznej;Chlebiczna
Szprudowa;Szprudowo
Dziankowa;Dziankowo
Wichrów;Wichry
Ogumia;Ogumie
Kruhela;Kruhel
Potakówki;Potakówka
Suwałek;Suwałki
Basiściów;Basiści
Wałgasza;Wałgasz
Lubniczki;Lubniczka
Ułęża;Ułęże
Symborówki;Symborówka
Kręciszówki;Kręciszówka
Latochówki;Latochówka
Stodolska;Stodolsko
Ślepowa;Ślepowo
Wydartowa;Wydartowo
Szczęścia;Szczęście
Droblina;Droblin
Padołu;Padół
Bilmin;Bilminy
Szańca;Szaniec
Wilamowa;Wilamów
Jarętowic;Jarętowice
Flisowa;Flisów
Trzeszczyna;Trzeszczyn
Kisielówki;Kisielówka
Klasztoru;Klasztor
Moraska;Morasko
Malonów;Malony
Pisiówki;Pisiówka
Dorobnej;Dorobna
Marcelina;Marcelin
Krzypnicy;Krzypnica
Kołkówki;Kołkówka
Paniczówki;Paniczówka
Scholastykowa;Scholastykowo
Grzmięcy;Grzmięca
Rokit;Rokity
Blizienka;Blizienko
Tatr;Tatry
Kozubalów;Kozubale
Misiołków;Misiołki
Tamborowo;Tamborowo
Bejsc;Bejsce
Łęgowskiego;Łęgowskie
Strebikowej;Strebikowa
Kseweryna;Kseweryn
Zięciówka;Zięciówek
Podkamieńca;Podkamieniec
Piaśnika;Piaśnik
Jabconiowej;Jabconiowa
Kickowej;Kickowa
Niebieszczan;Niebieszczany
Łyków;Łyki
Klupałówki;Klupałówka
Teresin;Teresiny
Kołczówki;Kołczówka
Kobylińca;Kobyliniec
Zawisnej;Zawisna
Dzwoli;Dzwola
Rakutówki;Rakutówka
Leontyny;Leontyna
Talczyna;Talczyn
Poladowa;Poladowo
Królewka;Królewko
Rzeczenicy;Rzeczenica
Bączewa;Bączew
Zalesia;Zaleś
Mierkiennik;Mierkienniki
Karkosów;Karkosy
Gierlachowa;Gierlachów
Ciągowic;Ciągowice
Łęgonic;Łęgonice
Dobiecina;Dobiecin
Rekiniec;Rekińce
Łysowa;Łysów
Kity;Kita
Miechowca;Miechowiec
Lechowa;Lechów
Wyzysków;Wyzyski
Tenczynka;Tenczynek
Podlesiska;Podlesisko
Bokini;Bokinia
Bryndzówki;Bryndzówka
Kit;Kity
Bytkowic;Bytkowice
Kępiny;Kępina
Drzewoszewa;Drzewoszewo
Pacanówki;Pacanówka
Świderszczyzny;Świderszczyzna
Siedleczka;Siedleczek
Kępina;Kępino
Mazura;Mazur
Mirkowiczek;Mirkowiczki
Podłosienka;Podłosienek
Kępin;Kępiny
Ciemienia;Ciemień
Pawłowiąt;Pawłowięta
Zamku;Zamek
Dzierzgowa;Dzierzgów
Wawrzaczy;Wawrzacze
Bystrzycy;Bystrzyca
Kokocińca;Kokociniec
Lęgowa;Lęgów
Czapiewic;Czapiewice
Psoty;Psota
Niegardowa;Niegardów
Bandzulki;Bandzulka
Bieżywód;Bieżywody
Wyrodówki;Wyrodówka
Miłaczewka;Miłaczewek
Dereniówki;Dereniówka
Herburtowa;Herburtowo
Łysakowa;Łysakowo
Marczuka;Marczuk
Korniów;Kornie
Korni;Kornia
Bloch;Blochy
Papieżówki;Papieżówka
Niemirowic;Niemirowice
Słubina;Słubin
Rdzy;Rdze
Bobowisk;Bobowiska
Załawy;Zaława
Śmiar;Śmiary
Swędrówki;Swędrówka
Czyżyczki;Czyżyczka
Flisiukowa;Flisiuków
Szczuplin;Szczupliny
Wszewilków;Wszewilki
Tuczna;Tuczno
Brodna;Brodno
Wajzerówki;Wajzerówka
Nawina;Nawino
Wiecinina;Wiecinin
Brodny;Brodna
Koszczał;Koszczały
Sarbic;Sarbice
Tucznej;Tuczna
Lulówki;Lulówka
Gierówki;Gierówka
Łyszczarzówki;Łyszczarzówka
Sroczkowa;Sroczków
Suchynicz;Suchynicze
Płusek;Płuski
Górca;Górzec
Ludianu;Ludian
Polanicy;Polanica
Polanic;Polanice
Wiązaka;Wiązak
Radłowic;Radłowice
Korczaka;Korczak
Zalewu;Zalew
Rastoki;Rastoka
Czechnowa;Czechnów
Chociczki;Chociczka
Kroszyna;Kroszyn
Zalca;Zalec
Zwiniarza;Zwiniarz
Strzelków;Strzelki
Zawadzkiego;Zawadzkie
Biesala;Biesal
Suliszki;Suliszka
Teofilowa;Teofilów
Łukowa;Łuków
Sułkówki;Sułkówka
Świstaka;Świstak
Urządkowa;Urządków
Pawłów;Pawły
Rymera;Rymer
Pepłowa;Pepłowo
Skotnika;Skotnik
Witków;Witki
Odm;Odmy
Makówca;Makówiec
Sierakowskiego;Sierakowskie
Klonu;Klon
Żagańskiej;Żagańska
Służejowa;Służejów
Poborowa;Poborowo
Podpniewek;Podpniewki
Gratników;Gratniki
Zachowic;Zachowice
Czajkowej;Czajkowa
Czajkowa;Czajkowo
Rębic;Rębice
Jarząbki;Jarząbka
Rudzieńca;Rudzieniec
Pysówki;Pysówka
Dworzyska;Dworzysko
Cisowów;Cisowy
Szwajcówki;Szwajcówka
Przesiadłowa;Przesiadłów
Satrów;Satry
Stojebowej;Stojebowa
Wężykowa;Wężykowo
Kosmowa;Kosmów
Miłochniewic;Miłochniewice
Boleszyc;Boleszyce
Cisowa;Cisowo
Cisowy;Cisowa
Cisowego;Cisowe
Ozgi;Ozga
Butowa;Butowo
Umeru;Umer
Jaszowca;Jaszowiec
Ozgów;Ozgi
Kurzakowa;Kurzaków
Pląchaw;Pląchawy
Bark;Barki
Kruteczka;Kruteczek
Barki;Barka
Gibit;Gibity
Glisnego;Glisne
Rozkolna;Rozkolno
Koszwic;Koszwice
Bombówki;Bombówka
Bińczaków;Bińczaki
Koźniewa;Koźniewo
Barczy;Barcza
Kaniwoli;Kaniwola
Lutomirowa;Lutomirów
Gołubowszczyzny;Gołubowszczyzna
Śniegulów;Śniegule
Krzcięcicic;Krzcięcice
Radoniowa;Radoniów
Nowosiadła;Nowosiadło
Mikuszyna;Mikuszyn
Wizęg;Wizęgi
Wiąckowa;Wiącków
Magurki;Magurka
Krzepczowa;Krzepczów
Walowic;Walowice
Wiśniewy;Wiśniewa
Kalmuz;Kalmuzy
Ołdrzychowa;Ołdrzychowo
Kadłubisk;Kadłubiska
Sapowa;Sapowo
Otorudy;Otoruda
Suchatówki;Suchatówka
Wiśniewa;Wiśniewo
Rejny;Rejna
Paulina;Paulin
Strzegocina;Strzegocin
Szadurczyc;Szadurczyce
Starzeniny;Starzenina
Godziejowa;Godziejów
Szczekaczowa;Szczekaczów
Garbnik;Garbniki
Kleszczewka;Kleszczewko
Bychawki;Bychawka
Zafolwarcza;Zafolwarcze
Kępia;Kępie
Karczmarzówki;Karczmarzówka
Dobrówka;Dobrówko
Chorągwicckich;Chorągwiccy
Koplan;Koplany
Lutostani;Lutostań
Sępówki;Sępówka
Sojkówki;Sojkówka
Piecków;Piecki
Łubna;Łubno
Szelejewa;Szelejewo
Kocurzonki;Kocurzonka
Wyzwolenia;Wyzwolenia
Łubnego;Łubne
Leszcza;Leszcz
Łubny;Łubna
Szarysza;Szarysz
Nawodnej;Nawodna
Habud;Habudy
Wracławka;Wracławek
Dziadeka;Dziadek
Fabian;Fabiany
Garnka;Garnek
Łozów;Łozy
Pacyrosa;Pacyros
Szymeczków;Szymeczki
Jaskrowa;Jaskrów
Skępego;Skępe
Korytarza;Korytarz
Gorzynia;Gorzyń
Michałkówki;Michałkówka
Łozy;Łoza
Ostrowiny;Ostrowina
Czertynia;Czertyń
Łapina;Łapino
Kucin;Kuciny
Mateuszewa;Mateuszew
Otrębowa;Otrębów
Wierzbanówki;Wierzbanówka
Mateuszka;Mateuszek
Wiszyn;Wiszyny
Ostrowin;Ostrowiny
Klawkowa;Klawkowo
Pankowszczyzny;Pankowszczyzna
Barcikowiczek;Barcikowiczki
Wybran;Wybrany
Moździkówki;Moździkówka
Huczkowa;Huczków
Parkan;Parkany
Królewskiego;Królewskie
Liszoka;Liszok
Katarzyńca;Katarzyniec
Wirów;Wiry
Żernik;Żerniki
Prostek;Prostki
Zasumińskiego;Zasumińskie
Rypławek;Rypławki
Tuchorki;Tuchorka
Leokadii;Leokadia
Wszemierzyc;Wszemierzyce
Koniuch;Koniuchy
Żuru;Żur
Rańska;Rańsk
Żupawy;Żupawa
Nowodomków;Nowodomki
Smużyn;Smużyny
Pieciówki;Pieciówka
Szypr;Szypry
Gorańca;Goraniec
Stolarzowic;Stolarzowice
Obrojdów;Obrojdy
Bierkowa;Bierkowo
Oblina;Oblin
Wilkowyi;Wilkowyje
Homrzysk;Homrzyska
Kuligowca;Kuligowiec
Swarnego;Swarne
Niegłoszewa;Niegłoszew
Kęczewa;Kęczewo
Olesna;Olesno
Słupca;Słupiec
Pudyszówki;Pudyszówka
Fijałowa;Fijałów
Olkusza;Olkusz
Krebsówki;Krebsówka
Podwikla;Podwikle
Kopaszyna;Kopaszyn
Biedroniowej;Biedroniowa
Donatkowic;Donatkowice
Sztombergów;Sztombergi
Podwilczyna;Podwilczyn
Zasmola;Zasmole
Pułankowic;Pułankowice
Krzymowa;Krzymowo
Przyćmienia;Przyćmień
Kułakowa;Kułaków
Sapunek;Sapunki
Kali;Kal
Karu;Kar
Łośna;Łośno
Pańkówki;Pańkówka
Malczkowa;Malczkowo
Srogowia;Srogowie
Hilarówka;Hilarówko
Szydlic;Szydlice
Myszadła;Myszadło
Poczałkowa;Poczałkowo
Paryża;Paryż
Zabrowarza;Zabrowarz
Danowic;Danowice
Smulskiej;Smulska
Gawrońców;Gawrońce
Bodziantówki;Bodziantówka
Łodzi;Łódź
Otocznej;Otoczna
Kępiastego;Kępiaste
Klimont;Klimonty
Dury;Dura
Stoczków;Stoczki
Dur;Dury
Krzątki;Krzątka
Kikojt;Kikojty
Furmańca;Furmaniec
Podskrudzia;Podskrudzie
Karczówka;Karczówek
Przywieczerzynka;Przywieczerzynek
Dzięcielina;Dzięcielin
Sławociesza;Sławociesze
Mrowiczny;Mrowiczna
Rozstępniewa;Rozstępniewo
Drużynia;Drużyń
Szalonki;Szalonka
Szalonek;Szalonki
Maciołowej;Maciołowa
Lodów;Lody
Środków;Środki
Kasprzyców;Kasprzycy
Sadów;Sady
Tokcin;Tokciny
Parcelanctów;Parcelanci
Stawiakówki;Stawiakówka
Dzielic;Dzielice
Kozarzewka;Kozarzewek
Kwaśnic;Kwaśnice
Krawieckiej;Krawiecka
Zarzycy;Zarzyca
Skuratek;Skuratki
Pasz;Pasze
Korycian;Koryciany
Starczewic;Starczewice
Politówki;Politówka
Ossowa;Ossów
Niemierząt;Niemierzęta
Chwalcowa;Chwalców
Szamot;Szamoty
Brzezinkowego;Brzezinkowe
Bednarowa;Bednarowo
Mścięcina;Mścięcino
Kuraw;Kurawy
Rogatek;Rogatki
Drażniewa;Drażniew
Kielnarowej;Kielnarowa
Rabowej;Rabowa
Notówki;Notówka
Czubiaków;Czubiaki
Zaokówki;Zaokówka
Dankowic;Dankowice
Podwoluckiego;Podwoluckie
Gildnicy;Gildnica
Chorzenia;Chorzeń
Kunowiczek;Kunowiczki
Narola;Narol
Naroka;Narok
Pocholajów;Pocholaje
Nałęczowa;Nałęczów
Kokorzyna;Kokorzyn
Słowikowa;Słowikowo
Sierakowa;Sieraków
Zachacia;Zachacie
Żabca;Żabiec
Cieszymowa;Cieszymowo
Brzęczyny;Brzęczyna
Mochełka;Mochełek
Złowód;Złowody
Urlikowa;Urlikowo
Radzimi;Radzimia
Kuklówki;Kuklówka
Kluczkowa;Kluczkowo
Habernówki;Habernówka
Ustarbowa;Ustarbowo
Hallerowa;Hallerowo
Posejanki;Posejanka
Nadstawek;Nadstawki
Krzyży;Krzyże
Dobrujewa;Dobrujewo
Łagiszyna;Łagiszyn
Wekslera;Weksler
Uszczyna;Uszczyn
Trzesanek;Trzesanki
Ciesławia;Ciesław
Cosówki;Cosówka
Pęcławic;Pęcławice
Ryczkowa;Ryczków
Miłoradza;Miłoradz
Wojnarowic;Wojnarowice
Mścichowa;Mścichów
Pilecka;Pilecko
Załomy;Załoma
Czyrnej;Czyrna
Pułacu;Pułac
Księżopola;Księżopole
Wacławic;Wacławice
Chojdaczki;Chojdaczka
Anielina;Anielin
Marchwic;Marchwice
Poddębowca;Poddębowiec
Załomów;Załomy
Jędrusi;Jędrusie
Bolkowizny;Bolkowizna
Trzebnicy;Trzebnica
Śmiarowa;Śmiarowo
Kosinowa;Kosinowo
Rogulskich;Rogulskie
Kwiatkowizny;Kwiatkowizna
Ogródków;Ogródki
Szelonki;Szelonka
Łoponia;Łopoń
Włościeńca;Włościeniec
Narożników;Narożniki
Żabowa;Żabowo
Pałacyka;Pałacyk
Wierchmłynnego;Wierchmłynne
Krajanki;Krajanka
Podzamcza;Podzamcze
Krajanek;Krajanki
Słoszew;Słoszewy
Cieży;Cieże
Karszyna;Karszyn
Józefata;Józefat
Kąkolewic;Kąkolewice
Kucka;Kucek
Działkowiczów;Działkowicze
Koszajczyka;Koszajczyk
Chorzewa;Chorzew
Postróża;Postróże
Koninka;Koninek
Rękowic;Rękowice
Ślubówka;Ślubówek
Golcowa;Golców
Goniembic;Goniembice
Mianóowa;Mianów
Segietu;Segiet
Żabówki;Żabówka
Zawyhar;Zawyhary
Kokocka;Kokocko
Suwora;Suwor
Lorka;Lorek
Bartodziei;Bartodzieje
Pieczewa;Pieczew
Ciućmaniji;Ciućmanija
Braniszowa;Braniszów
Bajorka;Bajorek
Szadowca;Szadowiec
Gacnika;Gacnik
Radwanek;Radwanki
Ciućkowa;Ciućkowo
Radwanki;Radwanka
Bobrowiczek;Bobrowiczki
Podzagórowa;Podzagórów
Wylągów;Wylągi
Malenia;Malenie
Murowni;Murownia
Malenina;Malenin
Kuziaków;Kuziaki
Zawianówki;Zawianówka
Sulisławic;Sulisławice
Krzusów;Krzusowie
Kurów;Kury
Chudych;Chude
Kosarek;Kosarki
Nieznajowej;Nieznajowa
Sanatorki;Sanatorka
Alfredówki;Alfredówka
Bagniuków;Bagniuki
Gogolinka;Gogolinek
Jaworca;Jaworzec
Otaląży;Otaląż
Szlagnowa;Szlagnowo
Radlnej;Radlna
Giertugowej;Giertugowa
Książa;Książ
Wisławia;Wisławie
Brziec;Brzeźce
Wicherkówki;Wicherkówka
Klęczkowa;Klęczkowo
Wacławówowa;Wacławów
Łubienka;Łubienko
Kiszewa;Kiszewo
Gąsawy;Gąsawa
Ligówka;Ligówko
Łubienki;Łubienka
Cukrówki;Cukrówka
Podbagnia;Podbagnie
Gąsaw;Gąsawy
Podświerczynia;Podświerczynie
Pcimia;Pcim
Pcina;Pcin
Piątaka;Piątak
Kiszew;Kiszewy
Martowiczów;Martowicze
Biedaski;Biedaska
Karwacków;Karwacki
Lęckosiówki;Lęckosiówka
Cudowa;Cudów
Kumielska;Kumielsk
Cybulek;Cybulki
Krztyka;Krztyk
Kałęgi;Kałęga
Tumanów;Tumany
Burcha;Burch
Kotelników;Kotelniki
Mieszaków;Mieszaki
Pardynówki;Pardynówka
Zakarczmy;Zakarczma
Pomlewa;Pomlewo
Stamki;Stamka
Osobnego;Osobne
Nienadówki;Nienadówka
Dębogórza;Dębogórze
Zakaliskich;Zakaliskie
Podsokołdy;Podsokołda
Pokrzywniaków;Pokrzywniaki
Stabłowic;Stabłowice
Tekliny;Teklina
Szczuczek;Szczuczki
Kapi;Kapie
Luszyc;Luszyce
Wielkiego;Wielkie
Luszycy;Luszyca
Wydziróowa;Wydzirów
Obrazika;Obrazik
Lorenek;Lorenki
Kącika;Kącik
Kuropki;Kuropka
Kącina;Kącin
Waler;Walery
Lorenki;Lorenka
Podracza;Podracze
Kuropek;Kuropki
Jasła;Jasło
Kożuchówka;Kożuchówek
Wszemiłowic;Wszemiłowice
Chlistaw;Chlistawy
Palat;Palaty
Okrajszowa;Okrajszów
Polków;Polki
Miedwieżyk;Miedwieżyki
Gotfrudówki;Gotfrudówka
Cycowa;Cyców
Dwornicy;Dwornica
Motyczna;Motyczno
Ulaszewa;Ulaszewo
Kanimierowa;Kanimierów
Łańsk;Łańska
Marynopola;Marynopole
Czarnoziemia;Czarnoziemie
Niedźwiedzińca;Niedźwiedziniec
Żółkwi;Żółkiew
Władysławina;Władysławin
Kogutów;Koguty
Smrokowa;Smroków
Karniowic;Karniowice
Dziewkowic;Dziewkowice
Wyględów;Wyględy
Bessowa;Bessów
Dobrocinka;Dobrocinek
Dunajów;Dunaje
Młynarszczek;Młynarszczki
