Dopełniacz;Mianownik
Żuków;Żuki
Przysiek;Przysieki
Guruszek;Guruszki
Grodzisk;Grodziska
Tomczyków;Tomczyki
Byczenia;Byczeń
Środuli;Środula
Garbarzy;Garbarze
Podrobisk;Podrobiska
Plebanii;Plebania
Błonisk;Błoniska
Bizorędy;Bizoręda
Sóli;Sól
Rzepków;Rzepki
Zabródnia;Zabródnie
Pełkiń;Pełkinie
Gucików;Guciki
Hałego;Hałe
Paniów;Paniowy
Saternusa;Saternus
Strzegomin;Strzegominy
Nierodzimia;Nierodzim
Czercieja;Czerciej
Hryniewicz;Hryniewicze
Dzierżaw;Dzierżawy
Mniszek;Mniszki
Nadbrzeża;Nadbrzeż
Bągartu;Bągart
Lalików;Laliki
Mokracza;Mokracz
Wieszcząt;Wieszczęta
Takuśkich;Takuśki
Machlin;Machliny
Łuczyczyc;Łuczyce
Malinia;Malinie
Koźlej;Koźla
Koźlów;Koźle
Gudnik;Gudniki
Sławgóry;Sławgóra
Czubów;Czuby
Teresławia;Teresław
Bakaniuka;Bakaniuk
Smyku;Smyk
Nadmłynia;Nadmłynie
Nadkanala;Nadkanale
Miodus;Miodusy
Mosin;Mosiny
Stążek;Stążki
Formozy;Formoza
Słupczy;Słupcza
Sokolników;Sokolniki
Łoi;Łoje
Kubinów;Kubiny
Kubaszek;Kubaszki
Gaworowa;Gaworowo
Ostruszy;Ostrusza
Stachurów;Stachury
Jonecków;Jonecki
Stachury;Stachura
Stasindów;Stasindowie
Prawocicic;Prawocice
Saczkowiec;Saczkowce
Bychorza;Bychorz
Duby;Duba
Podklinia;Podklinie
Nadrzek;Nadrzeki
Podgózka;Podgózdek
Skindzierza;Skindzierz
Potępowego;Potępowe
Jarocicic;Jarocice
Meksyku;Meksyk
Popowców;Popowce
Rywałdu;Rywałd
Kalwiszek;Kalwiszki
Rośla;Rośle
Dziesławia;Dziesław
Bańkowskiego;Bańkowskie
Cierpigórza;Cierpigórz
Zimolzy;Zimolza
Malin;Maliny
Zamłynieńca;Zamłyniec
Wąskich;Wąskie
Sulichy;Sulicha
Użmaudy;Użmauda
Baranieńca;Baraniec
Olszaku;Olszak
Olszana;Olszan
Podczachów;Podczachy
Salamonów;Salamony
Zagwizdów;Zagwizdy
Libobrów;Libobry
Mydlnik;Mydlniki
Brylów;Bryle
Międzydebrza;Międzydebrze
Dzimierza;Dzimierz
Zababcza;Zababcze
Byziów;Byzie
Cechn;Cechny
Szarnosia;Szarnoś
Pyrzów;Pyrze
Gibasów;Gibasy
Dulnego;Dulne
Zofilasu;Zofilas
Przyłęgu;Przyłęg
Różopola;Różopole
Fąfary;Fąfara
Bórka;Bórk
Bromin;Brominy
Lubisk;Lubiska
Nosów;Nosy
Puciłek;Puciłki
Kobylenieńca;Kobyleniec
Lińskich;Lińskie
Puścin;Puściny
Szymaszek;Szymaszki
Karcz;Karcze
Okręgu;Okrąg
Samułów;Samuły
Niedamierza;Niedamierz
Modraku;Modrak
Groty;Grota
Grotów;Groty
Trząsu;Trząs
Ganieńca;Ganiec
Głębca;Głębiec
Groniczek;Groniczki
Kłodoboku;Kłodobok
Folwarku;Folwarek
Depułtycz;Depułtycze
Kawiłęgu;Kawiłęg
Nieszczyczyc;Nieszczyce
Zychów;Zychy
Sarbów;Sarby
Ocia;Ocieść
Mokotów;Mokoty
Zabiela;Zabiel
Choryni;Choryń
Łatków;Łatki
Szczytniaka;Szczytniak
Limasów;Limasy
Wełen;Wełny
Śniat;Śniaty
Turzynieńca;Turzyniec
Mątytyt;Mątyty
Próchen;Próchna
Wytrzyszczek;Wytrzyszczki
Podporytego;Podporyte
Szlembarka;Szlembark
Podbrzeżek;Podbrzeżki
Serwitusa;Serwitus
Krzywonosia;Krzywonoś
Szablarskiej;Szablarska
Gustawowa;Gustawowo
Kopieczek;Kopieczki
Leszczyn;Leszczyny
Wierzchów;Wierzchy
Mingos;Mingosy
Gryczysk;Gryczyska
Podłąk;Podłąki
Płotów;Płoty
Kłodnego;Kłodne
Mrokowców;Mrokowce
Trel;Trele
Dębogóry;Dębogóra
Zeńboka;Zeńbok
Świniarni;Świniarnia
Chełmiczek;Chełmiczki
Podłoz;Podłozy
Tłuków;Tłuki
Szyrokiego;Szyrokie
Bałosiowów;Bałosiowie
Besiekierza;Besiekierz
Sitanieńca;Sitaniec
Podlaszcza;Podlaszcze
Zabań;Zabanie
Niemiec;Niemce
Podbucza;Podbucze
Kwieliczek;Kwieliczki
Kluczyków;Kluczyki
Przechyby;Przechyba
Mystek;Mystki
Będogoszczy;Będogoszcz
Brun;Bruny
Dębników;Dębniki
Ligęzów;Ligęzy
Turleju;Turlej
Bogucicic;Bogucice
Zielniczek;Zielniczki
Niedziałków;Niedziałki
Rowisk;Rowiska
Walsztatu;Walsztat
Parcza;Parcz
Cisssów;Cisse
Przegorzałego;Przegorzałe
Ochenk;Ochenki
Morzysławia;Morzysław
Wichłacza;Wichłacz
Wiłkokuku;Wiłkokuk
Modynia;Modyń
Chustek;Chustki
Subków;Subkowy
Użyków;Użyki
Arendy;Arenda
Słuchaja;Słuchaj
Podjabłonieńca;Podjabłoniec
Przylasek;Przylaski
Zaprzygonia;Zaprzygonie
Strożysk;Strożyska
Arend;Arendy
Chmalu;Chmal
Jam;Jamy
Jamy;Jama
Wołczyn;Wołczyny
Przysłońca;Przysłońce
Boruty;Boruta
Wawrzyn;Wawrzyny
Budoradza;Budoradz
Trzeborza;Trzebórz
Bodzi;Bodzia
Nakomiad;Nakomiady
Madeja;Madej
Urzecza;Urzecze
Zakręgów;Zakręgi
Kołdrąbia;Kołdrąb
Jasienników;Jasienniki
Wyrowcy;Wyrowce
Radziuć;Radziucie
Siodłoków;Siodłoki
Białobok;Białoboki
Pisarzowiec;Pisarzowce
Zbrodów;Zbrody
Dułów;Duły
Żylicz;Żylicze
Tajwanu;Tajwan
Kundzicz;Kundzicze
Lipowego;Lipowe
Krugłego;Krugło
Podogonia;Podogonie
Stylig;Styligi
Jażynieńca;Jażyniec
Bojar;Bojary
Podwesela;Podwesele
Wiewierzy;Wiewierz
Ostrów;Ostrowy
Opatrzności;Opatrzność
Ogrobla;Ogroble
Podraja;Podraje
Zatartacza;Zatartacze
Rzędowia;Rzędowie
Ozierskich;Ozierskie
Nowołoskonieńca;Nowołoskoniec
Świtezi;Świteź
Gołosz;Gołosze
Rządzy;Rządza
Przybrody;Przybroda
Sikorzynieńca;Sikorzyniec
Syptowia;Syptowie
Dziudży;Dziudża
Osków;Oski
Harasiuk;Harasiuki
Michalczy;Michalcza
Szałasu;Szałas
Pościsz;Pościsze
Zarąbek;Zarąbki
Dalekiego;Daleki
Tąkieli;Tąkiele
Bartusi;Bartusie
Gościewicza;Gościewicz
Świerci;Świercie
Mrówczaka;Mrówczak
Rątów;Rąty
Michałków;Michałki
Kłopotu;Kłopot
Wichorza;Wichorze
Teodorów;Teodory
Dziewin;Dziewiny
Chmiela;Chmiel
Rogozinieńca;Rogoziniec
Gołowierzchów;Gołowierzchy
Sanik;Saniki
Tomiczków;Tomiczki
Cofanego;Cofane
Chrościcic;Chrościce
Szpotów;Szpoty
Domasów;Domasy
Dunaju;Dunaj
Doliw;Doliwy
Zakobieli;Zakobiel
Piecychy;Piecycha
Waganieńca;Waganiec
Zapaści;Zapaści
Stawowiczek;Stawowiczki
Zygmuntowskiej;Zygmuntowska
Jędruszkowiec;Jędruszkowce
Mroczek;Mroczki
Kanusa;Kanus
Bochenia;Bocheń
Mgoszcza;Mgoszcz
Koziarów;Koziary
Bębenków;Bębenki
Siekania;Siekanie
Oszczęścia;Oszczęście
Radkiejm;Radkiejmy
Koszek;Koszki
Bogdanieńca;Bogdaniec
Charłuba;Charłub
Ramot;Ramoty
Śniców;Śnice
Podwitalusza;Podwitalusz
Rynków;Rynki
Derd;Derdy
Brzeźnia;Brzeźnio
Zamojskiej;Zamojska
Brzeźniego;Brzeźnie
Luboradza;Luboradz
Julianpola;Julianpol
Podtatarza;Podtatarze
Tomerów;Tomery
Zakrzyża;Zakrzyże
Smardyni;Smardyń
Nadworonieckiej;Nadworoniecka
Żyłek;Żyłki
Świdów;Świdy
Czółen;Czółna
Stankun;Stankuny
Podgorzuchów;Podgorzuchy
Tarnogrodu;Tarnogród
Borsukowiec;Borsukowce
Zakalwarii;Zakalwaria
Surych;Surzy
Podwałcza;Podwałcze
Męczydołu;Męczydół
Bierzma;Bierzmo
Wygwizdowia;Wygwizdowie
Panigórek;Panigórki
Kociradów;Kocirady
Rebutek;Rebutki
Różynieńca;Różyniec
Trepek;Trepki
Zopów;Zopowy
Nierody;Nieroda
Wyszopola;Wyszopole
Dąbrów;Dąbry
Kupek;Kupki
Chłopin;Chłopiny
Zamolusi;Zamolusie
Łosinianian;Łosiniany
Ciasnego;Ciasne
Witaja;Witaj
Pałęczaka;Pałęczak
Motanieńca;Motaniec
Oczesał;Oczesały
Dachtonów;Dachtony
Misiągów;Misiągi
Ściborek;Ściborki
Mamlochów;Mamlochy
Sybiru;Sybir
Szewcowych;Szewcowe
Laskowskich;Laskowskie
Nowego;Nowe
Pierecieli;Piereciele
Podołża;Podołże
Masztalerzów;Masztalerze
Rowcy;Rowce
Moczarzy;Moczarze
Strzelanych;Strzelane
Nowomichowskiej;Nowomichowska
Dudków;Dudkowie
Szerokich;Szerokie
Wyzwolenia;Wyzwolenia
Mszczujów;Mszczuje
Grudzienieńca;Grudzieniec
Pobórza;Pobórze
Zbroch;Zbrochy
Porchucin;Porchuciny
Myjów;Myje
Plewisk;Plewiska
Myi;Myja
Szop;Szopy
Bocinieńca;Bociniec
Krerów;Krery
Gwiazdy;Gwiazda
Wigrądu;Wigrąd
Zagrabia;Zagrabie
Pipi;Pipie
Pasmug;Pasmugi
Skupy;Skupa
Krusza;Krusz
Podgorów;Podgory
Karskich;Karskie
Sarnikrza;Sarnikierz
Zażółkwi;Zażółkiew
Inowrocławia;Inowrocław
Polaszek;Polaszki
Szenderów;Szendery
Sętek;Sętki
Zamarsków;Zamarski
Omulwi;Omulew
Waśków;Waśki
Swatków;Swatki
Baraniej;Barania
Koraba;Korab
Baraniego;Baranie
Wydzior;Wydziory
Owrotków;Owrotki
Kobła;Kobło
Kalety;Kaleta
Podkalinowia;Podkalinowie
Ścieku;Ściek
Pszczelnego;Pszczelne
Magazynu;Magazyn
Zakotula;Zakotule
Dzikiego;Dzikie
Kaszuby;Kaszuba
Zastudnia;Zastudnie
Dalszej;Dalsza
Dalszego;Dalsze
Nadgościnieńca;Nadgościniec
Koziegłów;Koziegłowy
Przejm;Przejmy
Przejmy;Przejma
Kudyp;Kudypy
Wilkowuj;Wilkowuje
Justu;Just
Szyndrosa;Szyndros
Barwineka;Barwinek
Ratusza;Ratusz
Goleniów;Goleniowy
Kobylichy;Kobylicha
Racisławia;Racisław
Swołów;Swoły
Grelców;Grelce
Ber;Bery
Okszy;Oksza
Gorażdżdży;Gorażdże
Zamrzy;Zamrza
Owieczek;Owieczki
Polemców;Polemcy
Witaszyczek;Witaszyczki
Bier;Biery
Pędzichy;Pędzicha
Kulisek;Kuliski
Legacza;Legacz
Blichów;Blichy
Grabarzy;Grabarze
Zakierca;Zakierzec
Pęcisk;Pęciska
Krzanów;Krzany
Bankowego;Bankowe
Elżbiety;Elżbieta
Migasów;Migasy
Bażyn;Bażyny
Bantachów;Bantachy
Dzielcy;Dzielce
Cudników;Cudniki
Krężela;Krężel
Drzysławia;Drzysław
Zamiecin;Zamieciny
Żelazek;Żelazka
Szypliszek;Szypliszki
Bazyli;Bazyle
Papiereka;Papierek
Obłapów;Obłapy
Rybia;Rybie
Zimnego;Zimne
Bałdysów;Bałdyse
Pyków;Pyki
Zawadek;Zawadki
Bożków;Bożki
Smaciarzy;Smaciarze
Podeczcinieńca;Podeczciniec
Marymontu;Marymont
Drwęcka;Drwęck
Bierwiec;Bierwce
Gaiku;Gaik
Drwęcza;Drwęcz
Wątoków;Wątoki
Ponikłej;Ponikła
Rozceścia;Rozceście
Terebisek;Terebiski
Gajewnik;Gajewniki
Dyrdów;Dyrdy
Męcidoła;Męcidół
Mojek;Mojki
Kołtynianian;Kołtyniany
Solczy;Solcza
Kszani;Kszanie
Kowalków;Kowalki
Gaudyn;Gaudyny
Łącka;Łąck
Pręczek;Pręczki
Deci;Decie
Księżomierzy;Księżomierz
Zamysława;Zamysław
Danczy;Dancza
Łużek;Łużki
Borzenia;Borzeń
Gawrych;Gawrychy
Serokomli;Serokomla
Psarków;Psarki
Gałeczek;Gałeczki
Toporzyka;Toporzyk
Werchlisia;Werchliś
Spycimierza;Spycimierz
Marcinowiczek;Marcinowiczki
Sernik;Serniki
Domyśla;Domyśl
Ilków;Ilki
Rokity;Rokita
Celeja;Celej
Topieli;Topiele
Święctych;Święci
Wilkowego;Wilkowe
Ośnik;Ośniki
Winiarzy;Winiarze
Michorów;Michory
Fiałek;Fiałki
Gorbaczów;Gorbacze
Kosów;Kosowy
Lichoty;Lichota
Kraśnianian;Kraśniany
Breguły;Breguła
Malutkiego;Malutkie
Chodywańcniec;Chodywańce
Kasjana;Kasjan
Kruczyków;Kruczyki
Zdziar;Zdziary
Pakości;Pakość
Stronia;Stronie
Siedlaw;Siedlawy
Waleczków;Waleczki
Zakrucza;Zakrucze
Kocudzy;Kocudza
Garbar;Garbary
Purdy;Purda
Nurca;Nurzec
Podbuku;Podbuk
Sieczyczych;Sieczychy
Borycza;Borycze
Guzi;Guzie
Lulewiczek;Lulewiczki
Mikołajewskiego;Mikołajewskie
Kornaca;Kornac
Mokrylasu;Mokrylas
Wołodrzy;Wołodrza
Gniewosów;Gniewosy
Zarośli;Zarośl
Ligasów;Ligasy
Zbrożek;Zbrożki
Zastróża;Zastróże
Niesiobęd;Niesiobędy
Myszowia;Myszowie
Białobłockich;Białobłockie
Rozdoli;Rozdola
Rozdola;Rozdole
Podcmentarza;Podcmentarze
Mysiadła;Mysiadło
Kotrasów;Kotrasy
Harachwost;Harachwosty
Strzelców;Strzelce
Faryn;Faryny
Wołek;Wołki
Sęplin;Sępliny
Bajerza;Bajerze
Gęsin;Gęsiny
Mazurek;Mazurki
Zasp;Zaspy
Study;Studa
Pielów;Pielowie
Zaspy;Zaspa
Chrobakowego;Chrobakowe
Martąga;Martąg
Rudzisk;Rudziska
Bogdali;Bogdala
Żurawskich;Żurawskie
Besiekier;Besiekiery
Dusztyka;Dusztyk
Kalei;Kaleje
Karolin;Karoliny
Stadła;Stadło
Łąkoci;Łąkoć
Stósów;Stóse
Swołowa;Swołowo
Nadrossowskiej;Nadrossowska
Dudków;Dudki
Niewiesza;Niewiesze
Mazańczyczyc;Mazańczyce
Gawroni;Gawronie
Toruniaka;Toruniak
Krótkiej;Krótka
Korneli;Kornele
Korneli;Kornela
Iznoty;Iznota
Ignacopola;Ignacopol
Podjamia;Podjamie
Komponów;Kompony
Dzianisza;Dzianisz
Frącek;Frącki
Błotnowoli;Błotnowola
Posiadał;Posiadały
Doguchy;Dogucha
Żabienieńca;Żabieniec
Kierdanów;Kierdany
Plonów;Plony
Barców;Barce
Orczek;Orczki
Zakamycza;Zakamycze
Kownacisk;Kownaciska
Sitnego;Sitne
Parwółek;Parwółki
Sołacza;Sołacz
Rożdżał;Rożdżały
Senderek;Senderki
Nadolnik;Nadolniki
Bielin;Bieliny
Waćmierza;Waćmierz
Waligórów;Waligóry
Toporów;Topory
Pociękarbu;Pociękarb
Siemieniczek;Siemieniczki
Klaryn;Klaryny
Iłowatów;Iłowaty
Podorendy;Podorenda
Zarębca;Zarębiec
Durlatek;Durlatki
Sipior;Sipiory
Pstrąga;Pstrąg
Zaprzyrwia;Zaprzyrwie
Karbowników;Karbowniki
Kijonia;Kijonie
Karlików;Karliki
Huszczy;Huszcza
Błogosławia;Błogosław
Trzopków;Trzopki
Żołędnego;Żołędne
Kopisk;Kopiska
Brudzędzęd;Brudzędy
Ćmanów;Ćmany
Siecia;Siecie
Pieczurek;Pieczurki
Porębskich;Porębskich
Podbrzeża;Podbrzeże
Kondrajca;Kondrajec
Życin;Życiny
Oblasu;Oblas
Czerwieńczyczyc;Czerwieńczyce
Bolwerka;Bolwerk
Kamienisk;Kamieniska
Łukaśnych;Łukaśne
Rytowody;Rytowoda
Puchał;Puchały
Powidza;Powidz
Ratków;Ratki
Nadżytu;Nadżyt
Przygród;Przygrody
Windykajm;Windykajmy
Batyń;Batyń
Wierzchowin;Wierzchowiny
Fideli;Fidela
Gierdałek;Gierdałki
Strzelczyk;Strzelczyki
Guśniaka;Guśniak
Piskornego;Piskorne
Trumiej;Trumieje
Czarnoszek;Czarnoszki
Marwinu;Marwin
Gąszcza;Gąszcz
Skiby;Skiba
Podkapelonia;Podkapelonie
Drągów;Drągi
Szlinokiemi;Szlinokiemie
Mistarzy;Mistarze
Leitnia;Leitnie
Śmigla;Śmigiel
Nietiah;Nietiahy
Podbelerytu;Podbeleryt
Lutomia;Lutom
Lutola;Lutol
Krzykosów;Krzykosy
Salów;Sale
Kasprzyków;Kasprzyki
Budynia;Budyń
Lendwoka;Lendwok
Krysek;Kryski
Goworek;Goworki
Maroni;Maronie
Bełcząca;Bełcząc
Czacza;Czacz
Rozgorza;Rozgorze
Motyli;Motyle
Napratek;Napratki
Bąbla;Bąbel
Kucłów;Kucły
Struniaw;Struniawy
Przedgórza;Przedgórze
Obornik;Oborniki
Kwilenia;Kwileń
Sadlików;Sadliki
Zgody;Zgoda
Drobniawego;Drobniawy
Mrówienieńca;Mrówieniec
Franuli;Franula
Annopola;Annopole
Franuli;Franule
Zachlastek;Zachlastki
Zwierza;Zwierz
Likus;Likusy
Obórek;Obórki
Sławatycz;Sławatycze
Samorzątek;Samorzątki
Kalat;Kalaty
Siostrzenieńca;Siostrzeniec
Wygonków;Wygonki
Kiełpienia;Kiełpień
Pakoszy;Pakosze
Naroczyczyc;Naroczyce
Koleni;Kolenie
Odmętu;Odmęt
Lasoków;Lasoki
Broku;Brok
Sołtyskiego;Sołtyskie
Upala;Upale
Rakojadów;Rakojady
Trzebieszek;Trzebieszki
Chrustnego;Chrustne
Pawłopola;Pawłopol
Wincencina;Wincencin
Ciernia;Ciernie
Tarnawówowa;Tarnawów
Podsupraśla;Podsupraśl
Gawrońców;Gawrońce
Drewniaczków;Drewniaczki
Kolędy;Kolęda
Leśnogóry;Leśnogóra
Drzystek;Drzystki
Kolędów;Kolędy
Ponar;Ponary
Bulandów;Bulandy
Ratajewicz;Ratajewicze
Susieśca;Susiec
Stanisławczyka;Stanisławczyk
Wrzeszczewiczek;Wrzeszczewiczki
Pojezierskiej;Pojezierska
Styląg;Stylągi
Wilkoniczek;Wilkoniczki
Klapacza;Klapacz
Połągwi;Połągiew
Dobieszewiczek;Dobieszewiczki
Starzenia;Starzeń
Burdaka;Burdak
Ciptowskiego;Ciptowski
Błocisk;Błociska
Skwarnego;Skwarne
Martwi;Martew
Żoch;Żochy
Ślipcza;Ślipcze
Kockniei;Kocknieja
Twierdzy;Twierdza
Kołaty;Kołata
Walusiów;Walusie
Banichy;Banicha
Dębnowoli;Dębnowola
Zatrzebia;Zatrzebie
Zamilerza;Zamilerze
Radlinieńca;Radliniec
Dębicz;Dębicze
Załpy;Załpa
Kątów;Kąty
Świtu;Świt
Podkaczelasia;Podkaczelasie
Karasiów;Karasie
Trzebieradza;Trzebieradz
Zagadek;Zagadki
Zabranieńca;Zabraniec
Plebańskiej;Plebańska
Goja;Goj
Dobrosławia;Dobrosław
Cisek;Ciski
Podwiejek;Podwiejki
Romasów;Romasy
Świbnego;Świbne
Kolincza;Kolincz
Milenium;Millenium
Błotnego;Błotne
Florynów;Floryny
Dolniaka;Dolniak
Pareżek;Pareżki
Powiersza;Powiersze
Kłak;Kłaki
Wilusia;Wiluś
Szczyciećca;Szczyciec
Podszkola;Podszkole
Rajbrotu;Rajbrot
Babca;Babiec
Koniecwałdu;Koniecwałd
Podolszynia;Podolszynie
Izabelmontu;Izabelmont
Wału;Wał
Brewkowego;Brewkowe
Łączysk;Łączyska
Miodar;Miodary
Malich;Malichy
Pukałów;Pukały
Łaźnik;Łaźniki
Gajdowskich;Gajdowskie
Bramury;Bramura
Przedmościa;Przedmoście
Żabczyczyc;Żabczyce
Zdrojów;Zdroje
Zdroi;Zdroja
Pławul;Pławuli
Wierzbicka;Wierzbick
Miradów;Miradowy
Stadnik;Stadniki
Zapusty;Zapusta
Todzi;Todzia
Łusia;Łusie
Gabryłów;Gabryły
Lubik;Lubiki
Dębniałek;Dębniałki
Mierzymia;Mierzym
Zaklicza;Zaklicze
Oszczerzy;Oszczerze
Straży;Straża
Wojszczyczyc;Wojszczyce
Przyborek;Przyborki
Kamieniołomu;Kamieniołom
Zyburtów;Zyburty
Kusek;Kuski
Kruglinieńca;Krugliniec
Przygodziczek;Przygodziczki
Filiczek;Filiczki
Steczków;Steczki
Chądzynia;Chądzyń
Świekotek;Świekotki
Żmijów;Żmije
Noblin;Nobliny
Mątyk;Mątyki
Jarząbek;Jarząbki
Strycha;Strych
Jakubowskich;Jakubowskie
Okarmusów;Okarmusy
Zapagóra;Zapagór
Zakurza;Zakurze
Zawiaru;Zawiar
Zawiatu;Zawiat
Grond;Grondy
Hryćków;Hryćki
Czulpy;Czulpa
Miecek;Miecki
Skiełek;Skiełki
Przegędzy;Przegędza
Górnioków;Górnioki
Wrzosu;Wrzos
Dobrego;Dobry
Kotrysia;Kotrysie
Wojtowców;Wojtowce
Dobrego;Dobre
Dobrej;Dobra
Borucichy;Borucicha
Żyłoni;Żyłonie
Mojęcicic;Mojęcice
Białuni;Białuń
Rachodoszcz;Rachodoszcze
Wierzchlądu;Wierzchląd
Klenia;Klenie
Supronowego;Supronowe
Kocurów;Kocury
Ożumiechu;Ożumiech
Zakrzyka;Zakrzyk
Tryb;Tryby
Załomu;Załom
Stanków;Stanki
Berdela;Berdel
Krążek;Krążki
Międzydróg;Międzydrogi
Imienia;Imieni
Kościana;Kościan
Sobków;Sobki
Garbóowa;Garbów
Pieronków;Pieronkowie
Adamek;Adamki
Żegotek;Żegotki
Chojniczek;Chojniczki
Przedborza;Przedborze
Wojewódza;Wojewódze
Obszarników;Obszarniki
Morlin;Morliny
Niedźwiedzisk;Niedźwiedziska
Jerutek;Jerutki
Fujaców;Fujacy
Buńców;Buńce
Sowiochy;Sowiocha
Biedaszkowowa;Biedaszkowo
Kielnik;Kielniki
Kaliszek;Kaliszki
Sztynortu;Sztynort
Zacisza;Zacisz
Kobiernego;Kobierne
Przekory;Przekora
Ostrożnego;Ostrożne
Tomaszków;Tomaszki
Arendarskich;Arendarskie
Szupek;Szupki
Goryli;Goryle
Mosnych;Mosny
Komorza;Komorze
Rozdołów;Rozdoły
Sieśksiek;Sieśki
Komorza;Komorza
Kierza;Kierz
Bartosów;Bartosy
Zarzecza;Zarzecze
Podwojponia;Podwojponie
Genbudzkiej;Genbudzka
Bobuli;Bobule
Bobuli;Bobula
Rostworowa;Rostworowo
Szuru;Szur
Rudzinieńca;Rudziniec
Dybów;Dyby
Kamieni;Kamienie
Trzedniak;Trzedniaki
Szumu;Szum
Zarosia;Zaroś
Zawadzkiej;Zawadzka
Mesnego;Mesne
Dymków;Dymki
Cocha;Coch
Brandysa;Brandys
Gibek;Gibki
Bałajów;Bałaje
Krajcarzy;Krajcarze
Bogla;Bogiel
Parzymiechów;Parzymiechy
Remek;Remki
Przypaści;Przypaść
Karwin;Karwiny
Wisowatek;Wisowatki
Rysia;Ryś
Boguni;Bogunie
Ciężkiego;Ciężkie
Fraszków;Fraszki
Szufajdy;Szufajda
Ropek;Ropki
Papilaka;Papilak
Łowiczek;Łowiczki
Jodłowskiego;Jodłowskie
Załąsek;Załąski
Cecylii;Cecylia
Lubania;Lubań
Korca;Korzec
Mielników;Mielniki
Karłubca;Karłubiec
Bartnego;Bartne
Sąpola;Sąpole
Suchodębia;Suchodębie
Wilczocha;Wilczoch
Chybu;Chyb
Świerczów;Świercze
Śliwów;Śliwy
Brzezuli;Brzezule
Jutrzyn;Jutrzyny
Starościcic;Starościce
Tarnawiec;Tarnawce
Chumiętek;Chumiętki
Repetajek;Repetajki
Porąbek;Porąbki
Żachty;Żachta
Pokrętek;Pokrętki
Gamratu;Gamrat
Czubli;Czuble
Wyczółek;Wyczółki
Łukowców;Łukowce
Smerecznego;Smereczne
Krzywokleszcza;Krzywokleszcz
Korzenia;Korzeń
Kórabia;Kórab
Fiuka;Fiuk
Kaduka;Kaduk
Krzesinieńca;Krzesiniec
Zagojca;Zagojec
Długiej;Długie
Sannik;Sanniki
Kaluży;Kaluża
Chachuł;Chachuły
Dzbonia;Dzbonie
Wąsów;Wąsy
Wicimiczek;Wicimiczki
Rembiochy;Rembiocha
Przeręby;Przeręba
Sidorek;Sidorki
Koryku;Koryk
Drogomila;Drogomil
Podbabia;Podbabie
Chwaliboskiego;Chwaliboskie
Imiołek;Imiołki
Unimia;Unimie
Wielgosów;Wielgosy
Markiszek;Markiszki
Łukomia;Łukom
Zalipia;Zalipie
Młynisk;Młyniska
Nidomia;Nidom
Gorenia;Goreń
Kaźmierca;Kaźmierzec
Chlebków;Chlebki
Kęszy;Kęsza
Sanoka;Sanok
Posejnel;Posejnele
Przedwsia;Przedwsie
Siodłak;Siodłaki
Dynisk;Dyniska
Progali;Progale
Końskowoli;Końskowola
Szklarek;Szklarki
Matuszków;Matuszki
Siemiwołoków;Siemiwołoki
Szweda;Szwed
Doktorców;Doktorce
Chociwia;Chociw
Pałub;Pałuby
Hajowników;Hajowniki
Kępeczek;Kępeczki
Kurków;Kurki
Chocimia;Chocim
Rotek;Rotki
Trześnia;Trześń
Kołomętu;Kołomęt
Podwisłocza;Podwisłocze
Kozeli;Kozele
Tałt;Tałty
Stawienieńca;Stawieniec
Zagórnych;Zagórne
Hameru;Hamer
Pużar;Pużary
Polnioka;Polniok
Siemiątek;Siemiątki
Czarnotrzewia;Czarnotrzew
Choi;Choja
Rybitwy;Rybitew
Bogatyńskiego;Bogatyńskie
Stróż;Stróże
Stróży;Stróża
Wielowsi;Wielowieś
Szwałka;Szwałk
Bogusek;Boguski
Pełcza;Pełcz
Węgroczy;Węgrocz
Rybaka;Rybak
Przerębu;Przerąb
Medyków;Medyki
Zaczerczyka;Zaczerczyk
Poprężnik;Poprężniki
Piotrów;Piotry
Moskalów;Moskale
Batycz;Batycze
Różala;Różal
Grzybiącego;Grzybiące
Łaniąt;Łanięta
Dźwierzutek;Dźwierzutki
Zdzioru;Zdzior
Gróbiec;Gróbce
Zagór;Zagóry
Zagórza;Zagórz
Łąków;Łąki
Jaświłek;Jaświłki
Zagóry;Zagóra
Czerninin;Czerniny
Dawii;Dawia
Parchania;Parchanie
Przytoru;Przytór
Rażnego;Rażne
Rażen;Rażny
Strózików;Stróziki
Kowalców;Kowalce
Szkucisk;Szkuciska
Namiarek;Namiarki
Ostrowskiego;Ostrowskie
Pajęczaka;Pajęczak
Gołysza;Gołysz
Podsadowia;Podsadowie
Gościmca;Gościmiec
Szydłówek;Szydłówek
Stellli;Stella
Lutoborza;Lutobórz
Odrzykożucha;Odrzykożuch
Stryja;Stryj
Mchów;Mchy
Zolowów;Zolowy
Cierpieli;Cierpiele
Walima;Walim
Zapustów;Zapusty
Lądu;Ląd
Kidunowych;Kidunowie
Wybcza;Wybcz
Brzeźnik;Brzeźniki
Radomierza;Radomierz
Kałwąg;Kałwągi
Figuł;Figuły
Wspólnego;Wspólne
Szustrów;Szustry
Komorników;Komorniki
Misiurów;Misiury
Bondyrza;Bondyrz
Podgawiniec;Podgawiniańce
Wujak;Wujaki
Podświercza;Podświercze
Szczypca;Szczypiec
Konował;Konowały
Nostrożnego;Nostrożny
Pukinina;Pukinin
Chudomiętów;Chudomięty
Stypy;Stypa
Basiuli;Basiula
Cielczy;Cielcza
