Dopełniacz;Mianownik;Wynik Stemmera
Wiśnicza;Wiśnicz;Wiśniczy;
Weremowic;Weremowice;Weremowica;
Jagłowa;Jagłowo;Jagłowy;
Krągłego;Krągłe;Krągły;
Chałup;Chałupy;Chałupa;
Miałkówka;Miałkówek;Miałkówka;
Duba;Dub;Duba;
Ramutówka;Ramutówko;Ramutówka;
Więcławic;Więcławice;Więcławica;
Wołodzia;Wołodź;Wołodzie;
Gwoździan;Gwoździany;Gwoździan;
Bornit;Bornity;Bornit;
Chrzana;Chrzan;Chrzany;
Przybyłowa;Przybyłów;Przybyłowy;
Białachowa;Białachowo;Białachowy;
Kruszewa;Kruszew;Kruszewać;
Pulczynowa;Pulczynów;Pulczynowy;
Chodorów;Chodory;Chodór;
Dodowa;Dodów;Dodowy;
Grotnik;Grotniki;Grotnik;
Starogub;Staroguby;Starogubić;
Aksmanic;Aksmanice;Aksmanica;
Sulejowa;Sulejów;Sulejowy;
Młodowic;Młodowice;Młodowica;
Kulic;Kulice;Kulica;
Wajsznor;Wajsznory;Wajsznor;
Golęczewa;Golęczewo;Golęczewać;
Kobylan;Kobylany;Kobylan;
Parzniewic;Parzniewice;Parzniewica;
Stoków;Stoki;Stok;
Dzbanic;Dzbanice;Dzbanica;
Głupczowa;Głupczów;Głupczowy;
Erazmowa;Erazmów;Erazmowy;
Zarytego;Zaryte;Zaryty;
Plemiąt;Plemięta;Plemię;
Felcyna;Felcyn;Felcyna;
Sądr;Sądry;Sądra;
Szerszeni;Szerszenie;Szerszeń;
Zacharzowa;Zacharzów;Zacharzowy;
Lusławic;Lusławice;Lusławica;
Tatr;Tatry;Tatr;
Plewna;Plewno;Plewny;
Samorządek;Samorządki;Samorządek;
Połowy;Połowa;Połowy;
Młocka;Młock;Młocka;
Drelowa;Drelów;Drelowy;
Golemek;Golemki;Golemka;
Kujat;Kujaty;Kujata;
Balcerowa;Balcerów;Balcerowy;
Goszowa;Goszów;Goszowy;
Frelichowa;Frelichów;Frelichowy;
Niekurska;Niekursko;Niekurski;
Unikowic;Unikowice;Unikowica;
Krakówka;Krakówek;Krakówka;
Bachorchorc;Bachorce;Bachorchorc;
Osowi;Osowia;Os;
Łowiszowa;Łowiszów;Łowiszowy;
Paszowa;Paszów;Paszowy;
Sierakówka;Sierakówek;Sierakówka;
Płaczkowic;Płaczkowice;Płaczkowica;
Jankowic;Jankowice;Jankowica;
Ryńskiego;Ryńskie;Ryński;
Przeradza;Przeradz;Przeradzać;
Grazym;Grazymy;Grazy;
Lizaw;Lizawy;Lizawić;
Dziekszyna;Dziekszyn;Dziekszyna;
Popiela;Popiel;Popielać;
Wiązowny;Wiązowna;Wiązowny;
Węgorzy;Węgorza;Węgorz;
Prasnety;Prasneta;Prasnet;
Gałowa;Gałów;Gałowy;
Nierostowa;Nierostowo;Nierostowy;
Michorowa;Michorowo;Michorowy;
Okierska;Okiersk;Okierski;
Cebulek;Cebulki;Cebulka;
Zamołodycza;Zamołodycze;Zamołodyczy;
Spalonej;Spalona;Spalony;
Nadarzyc;Nadarzyce;Nadarzyca;
Wełpina;Wełpin;Wełpinać;
Drożejowic;Drożejowice;Drożejowica;
Nosek;Noski;Noska;
Jastrzębic;Jastrzębice;Jastrzębica;
Pawłowic;Pawłowice;Pawłowica;
Folgowa;Folgowo;Folgowy;
Dzwonowic;Dzwonowice;Dzwonowica;
Brudzowa;Brudzów;Brudzowy;
Orczuchów;Orczuchy;Orczuch;
Oficjałowa;Oficjałów;Oficjałowy;
Wiktorowic;Wiktorowice;Wiktorowica;
Czarnicy;Czarnica;Czarnik;
Popienia;Popień;Popienie;
Żerosławic;Żerosławice;Żerosławica;
Liśnicy;Liśnica;Liśnik;
Karnocicic;Karnocice;Karnocicica;
Czapur;Czapury;Czapura;
Plugawic;Plugawice;Plugawica;
Annosławia;Annosław;Annosławie;
Ćwierska;Ćwiersk;Ćwierski;
Obudna;Obudno;Obudny;
Czastar;Czastary;Czastar;
Kowalewka;Kowalewek;Kowalewka;
Światoni;Światonia;Światon;
Bonowic;Bonowice;Bonowica;
Kudrycz;Kudrycze;Kudryczyć się;
Drwęsy;Drwęsa;Drwęs;
Kurowa;Kurowo;Kurowy;
Kurska;Kursko;Kurski;
Bieli;Biel;Bieć;
Budwit;Budwity;Budwit;
Bartoszewa;Bartoszewo;Bartoszewać;
Palowic;Palowice;Palowica;
Helenówka;Helenówek;Helenówka;
Browar;Browary;Browar;
Myszakówka;Myszakówek;Myszakówka;
Łopusznej;Łopuszna;Łopuszny;
Zakroczymia;Zakroczym;Zakroczymiać;
Szczesia;Szczesie;Szcześ;
Łopuszna;Łopuszno;Łopuszny;
Chocianowic;Chocianowice;Chocianowica;
Morzychny;Morzychna;Morzychny;
Młynicy;Młynica;Młynik;
Pęcławia;Pęcław;Pęcławiać;
Młynic;Młynice;Młynica;
Smólska;Smólsko;Smólski;
Wszeliw;Wszeliwy;Wszeliwo;
Lisówka;Lisówek;Lisówka;
Łyszczarzy;Łyszczarze;Łyszczarz;
Bzur;Bzury;Bzur;
Chobieni;Chobienia;Chobiony;
Brodków;Brodki;Brodek;
Wiejek;Wiejki;Wiejka;
Maniowa;Maniów;Maniowy;
Królewa;Królewo;Królewać;
Okalewa;Okalewo;Okalewać;
Wiercan;Wiercany;Wiercan;
Łubnik;Łubniki;Łubnik;
Olbierzowic;Olbierzowice;Olbierzowica;
Krotoszyn;Krotoszyny;Krotoszyna;
Niw;Niwy;Niwić;
Młodzianowa;Młodzianowo;Młodzianowy;
Witna;Witno;Witny;
Niwy;Niwa;Niwy;
Mętkowa;Mętków;Mętkowy;
Praszczyk;Praszczyki;Praszczyk;
Wagana;Wagan;Wagany;
Piaskowa;Piasków;Piaskowy;
Jonkowa;Jonkowo;Jonkowy;
Trzebieszy;Trzebiesza;Trzebieszyć;
Borowic;Borowice;Borowica;
Chruszczewa;Chruszczewo;Chruszczewać;
Bogurzynka;Bogurzynek;Bogurzynka;
Bielenia;Bieleń;Bielenie;
Stefanowa;Stefanowo;Stefanowy;
Zaruzia;Zaruzie;Zaruzia;
Kęsowa;Kęsów;Kęsowy;
Płaczków;Płaczki;Płaczek;
Rębielczy;Rębielcz;Rębielczy;
Bienia;Bień;Bienie;
Kozubaty;Kozubata;Kozubaty;
Eligiowa;Eligiów;Eligiowy;
Kóz;Kozy;Kóz;
Bryłówka;Bryłówek;Bryłówka;
Płaszewa;Płaszewo;Płaszewać;
Przebędowa;Przebędowo;Przebędowy;
Cieszątek;Cieszątki;Cieszątko;
Mokrzyna;Mokrzyn;Mokrzynać;
Bielic;Bielice;Bielica;
Wudzynka;Wudzynek;Wudzynka;
Klątw;Klątwy;Klątwa;
Czartoszów;Czartoszowy;Czartosz;
Plebanowa;Plebanowo;Plebanowy;
Bąkowic;Bąkowice;Bąkowica;
Wizan;Wizany;Wizan;
Kubowa;Kubowo;Kubowy;
Łobudzic;Łobudzice;Łobudzica;
Żółtaniec;Żółtańce;Żółtaniec;
Broncina;Broncin;Broncina;
Zręczyczyc;Zręczyce;Zręczyczyca;
Poganicy;Poganica;Poganik;
Poganic;Poganice;Poganica;
Ornety;Orneta;Ornet;
Mlęcina;Mlęcin;Mlęcina;
Kuraszewa;Kuraszewo;Kuraszewać;
Sosnowa;Sosnów;Sosnowa;
Piech;Piechy;Piech;
Sanogoszczy;Sanogoszcz;Sanogoszczyć się;
Kalna;Kalno;Kalny;
Kalnej;Kalna;Kalny;
Parzyc;Parzyce;Parzyca;
Glinisk;Gliniski;Glinisko;
Kraszowic;Kraszowice;Kraszowica;
Gostomka;Gostomko;Gostomek;
Glinisk;Gliniska;Glinisko;
Gostomki;Gostomka;Gostomek;
Reducza;Reducz;Reduczać;
Woźnawsi;Woźnawieś;Woźnawszy;
Polkowa;Polkowo;Polkowy;
Łukówca;Łukówiec;Łukówca;
Adolfina;Adolfin;Adolfina;
Wołomina;Wołomin;Wołominać;
Krzemieniewic;Krzemieniewice;Krzemieniewica;
Dziewiętlic;Dziewiętlice;Dziewiętlica;
Iskani;Iskań;Iskany;
Zadębia;Zadębie;Zadębiać;
Łodzi;Łodzia;Łodzić;
Rembieszyc;Rembieszyce;Rembieszyca;
Małachowic;Małachowice;Małachowica;
Renty;Renta;Rent;
Skoszewa;Skoszewo;Skoszewać;
Postaszowic;Postaszowice;Postaszowica;
Drozdowa;Drozdów;Drozdowy;
Karnkowa;Karnkowo;Karnkowy;
Dyszowa;Dyszów;Dyszowy;
Ślęzy;Ślęza;Ślęzy;
Goruszowa;Goruszów;Goruszowy;
Derkaczy;Derkacze;Derkacz;
Budziar;Budziarze;Budziara;
Strażowa;Strażów;Strażowy;
Mieściska;Mieścisko;Mieściskać;
Uniejowic;Uniejowice;Uniejowica;
Mieścisk;Mieściska;Mieścisk;
Modlimowa;Modlimowo;Modlimowy;
Smolarek;Smolarki;Smolarka;
Skrwilna;Skrwilno;Skrwilny;
Radziechów;Radziechowy;Radziech;
Duszot;Duszoty;Duszot;
Węgajt;Węgajty;Węgajta;
Markuz;Markuzy;Markuz;
Chlebczyna;Chlebczyn;Chlebczyna;
Pasturki;Pasturka;Pasturek;
Węgrzynowa;Węgrzynów;Węgrzynowy;
Drochowa;Drochowo;Drochowy;
Kieszka;Kieszek;Kieszka;
Bogdanówki;Bogdanówka;Bogdanówki;
Chrząstowa;Chrząstowo;Chrząstowy;
Strzyżewka;Strzyżewko;Strzyżewka;
Cielc;Cielce;Cielc;
Rębowoli;Rębowola;Rębowolić;
Gościejewa;Gościejew;Gościejewać;
Bosutowa;Bosutów;Bosutowy;
Komparzowa;Komparzów;Komparzowy;
Zmiennicy;Zmiennica;Zmiennik;
Wiszniowa;Wiszniów;Wiszniowy;
Strzykocina;Strzykocin;Strzykocina;
Kaszyc;Kaszyce;Kaszyca;
Łączy;Łącza;Łączyć;
Tomczyczyc;Tomczyce;Tomczyczyca;
Rogówca;Rogówiec;Rogówca;
Horyszowa;Horyszów;Horyszowy;
Sangrodza;Sangrodz;Sangrodza;
Mieroszyna;Mieroszyno;Mieroszyna;
Agnieszczyna;Agnieszczyn;Agnieszczyna;
Siemianowa;Siemianowo;Siemianowy;
Filipów;Filipy;Filip;
Sawek;Sawki;Sawka;
Bartołd;Bartołdy;Bartołd;
Pałczyna;Pałczyn;Pałczyna;
Kościuszkowa;Kościuszków;Kościuszkowy;
Stopki;Stopka;Stopki;
Juraszy;Jurasze;Juraszyć;
Kępistego;Kępiste;Kępisty;
Barnikowa;Barników;Barnikowy;
Radomki;Radomka;Radomek;
Bucza;Bucz;Buczać;
Mistrzewic;Mistrzewice;Mistrzewica;
Budna;Budno;Budny;
Możdżan;Możdżany;Możdżan;
Budnego;Budne;Budny;
Lewin;Lewiny;Lewina;
Bełku;Bełk;Bełko;
Miłodroża;Miłodróż;Miłodroże;
Pępowa;Pępowo;Pępowy;
Wysocicic;Wysocice;Wysocicica;
Lewina;Lewino;Lewina;
Głowina;Głowin;Głowina;
Maruszowa;Maruszów;Maruszowy;
Mechnacza;Mechnacz;Mechnaczać;
Trzemiętowa;Trzemiętowo;Trzemiętowy;
Nawojczyna;Nawojczyn;Nawojczyna;
Łagowa;Łagów;Łagowy;
Sacharewa;Sacharewo;Sacharewa;
Sternowa;Sternowo;Sternowy;
Boroszkowa;Boroszków;Boroszkowy;
Worowa;Worów;Worowy;
Rogaszyna;Rogaszyn;Rogaszyna;
Skarszew;Skarszewy;Skarszwa;
Bukówka;Bukówko;Bukówka;
Nadola;Nadole;Nadola;
Borzęcina;Borzęcin;Borzęcina;
Przytarni;Przytarnia;Przytarny;
Skarszewa;Skarszewo;Skarszewać;
Leniszek;Leniszki;Leniszek;
Franciszkanów;Franciszkany;Franciszkanin;
Kwiatkowa;Kwiatkowo;Kwiatkowy;
Raszkowa;Raszków;Raszkowy;
Pobratym;Pobratymy;Pobraty;
Łączonka;Łączonek;Łączonka;
Duj;Duje;Dować;
Olganowa;Olganowo;Olganowy;
Drogiszki;Drogiszka;Drogiszki;
Pluskocina;Pluskocin;Pluskocina;
Zagajówka;Zagajówek;Zagajówka;
Stojp;Stojpy;Stojpa;
Paśmiechów;Paśmiechy;Paśmiech;
Konarzyc;Konarzyce;Konarzyca;
Erminowa;Erminów;Erminowy;
Świemina;Świemino;Świemina;
Leńcz;Leńcze;Leńczyć;
Radoszkowa;Radoszkowo;Radoszkowy;
Kodrąbia;Kodrąb;Kodrąbiać;
Konieczek;Konieczki;Konieczka;
Wilkęs;Wilkęsy;Wilkęs;
Kozodaw;Kozodawy;Kozodawa;
Lubomirki;Lubomirka;Lubomirek;
Bereścia;Bereść;Bereście;
Woszczeli;Woszczele;Woszczeć;
Majewa;Majewo;Majewać;
Zamczysk;Zamczyska;Zamczysko;
Gonic;Gonice;Gonica;
Gorłówka;Gorłówko;Gorłówka;
Tomaszewa;Tomaszew;Tomaszewać;
Karcina;Karcino;Karcinać;
Szwałka;Szwałk;Szwałka;
Nieszkowic;Nieszkowice;Nieszkowica;
Sicka;Sicko;Sicki;
Czartek;Czartki;Czartka;
Albertowska;Albertowsko;Albertowski;
Anonina;Anonin;Anonina;
Jelitek;Jelitki;Jelitka;
Marszałków;Marszałki;Marszałek;
Florianek;Florianki;Florianka;
Czarża;Czarże;Czarża;
Zaczopek;Zaczopki;Zaczopek;
Krzyżnego;Krzyżne;Krzyżny;
Rzesznikówka;Rzesznikówko;Rzesznikówka;
Prosit;Prosity;Prosito;
Płocka;Płock;Płocka;
Dziadkowskiego;Dziadkowskie;Dziadkowski;
Drzenina;Drzenin;Drzenina;
Pieszyc;Pieszyce;Pieszyca;
Janoch;Janochy;Janoch;
Kolesina;Kolesin;Kolesina;
Knyk;Knyki;Knyk;
Jatyni;Jatynia;Jatyn;
Krzepina;Krzepin;Krzepina;
Rozdziela;Rozdziele;Rozdzielać;
Wiżajn;Wiżajny;Wiżajn;
Ocieszyna;Ocieszyn;Ocieszyna;
Radcza;Radcze;Radczy;
Goliszewa;Goliszew;Goliszewać;
Ożannny;Ożanna;Ożannny;
Jabłońskich;Jabłońskie;Jabłoński;
Czeluścina;Czeluścin;Czeluścina;
Kotłów;Kotły;Kocioł;
Makowa;Maków;Makowy;
Snarek;Snarki;Snarka;
Kotowiecka;Kotowiecko;Kotowiecki;
Odechowa;Odechów;Odechowy;
Wincentowa;Wincentów;Wincentowy;
Rościmina;Rościmin;Rościmina;
Gradowa;Gradowo;Gradowy;
Wilkasek;Wilkaski;Wilkasek;
Wielisławic;Wielisławice;Wielisławica;
Czarnowąsów;Czarnowąsy;Czarnowąs;
Nietoperka;Nietoperek;Nietoperka;
Buszkowa;Buszkowo;Buszkowy;
Jerzkowic;Jerzkowice;Jerzkowica;
Potulina;Potulin;Potulina;
Wądzyna;Wądzyn;Wądzyna;
Buszków;Buszkowy;Buszek;
Osieczan;Osieczany;Osieczan;
Broniewa;Broniew;Broniewać;
Janówka;Janówek;Janówka;
Gołostowic;Gołostowice;Gołostowica;
Bądkowa;Bądkowo;Bądkowa;
Tytlewa;Tytlewo;Tytlewać;
Mieronic;Mieronice;Mieronica;
Bogumił;Bogumiły;Bogumić;
Gulczewka;Gulczewko;Gulczewka;
Lasocicic;Lasocice;Lasocicica;
Jemiołowa;Jemiołów;Jemiołowy;
Żyrwin;Żyrwiny;Żyrwina;
Krzemykowa;Krzemykowo;Krzemykowy;
Zador;Zadory;Zador;
Rozogów;Rozogi;Rozog;
Kitowin;Kitowiny;Kitowina;
Sobocina;Sobocin;Sobocina;
Markowoli;Markowola;Markowolić;
Zdrowej;Zdrowa;Zdrowy;
Idzikowic;Idzikowice;Idzikowica;
Kruszynka;Kruszynek;Kruszynka;
Świętosławic;Świętosławice;Świętosławica;
Skórzyna;Skórzyn;Skórzynać;
Rzeczycy;Rzeczyca;Rzeczyk;
Ciupek;Ciupki;Ciupka;
Rzeczyczyc;Rzeczyce;Rzeczyczyca;
Świerczynek;Świerczynki;Świerczynek;
Podstolic;Podstolice;Podstolica;
Uniegoszcza;Uniegoszcz;Uniegoszczać;
Chynowia;Chynowie;Chynowiać;
Sędławek;Sędławki;Sędławka;
Pomienia;Pomień;Pomienie;
Miłomyśla;Miłomyśl;Miłomyślać;
Brudna;Brudno;Brudny;
Kaliszan;Kaliszany;Kaliszan;
Łojszyna;Łojszyno;Łojszyna;
Marunówka;Marunówko;Marunówka;
Gutarzewa;Gutarzewo;Gutarzewać;
Gąby;Gąba;Gąb;
Skalna;Skalno;Skalny;
Sypniewka;Sypniewko;Sypniewka;
Boguszyn;Boguszyny;Boguszyna;
Chudzewa;Chudzewo;Chudzewać;
Litewek;Litewki;Litewka;
Lekarzewic;Lekarzewice;Lekarzewica;
Radziejowa;Radziejów;Radziejowy;
Kłośnik;Kłośniki;Kłośnik;
Kiejsz;Kiejsze;Kiejszyć;
Czerwiennego;Czerwienne;Czerwienny;
Gołuszyna;Gołuszyn;Gołuszyna;
Ściegien;Ściegny;Ściegno;
Wrzosów;Wrzosy;Wrzos;
Grabala;Grabal;Grabalać;
Kazimierowa;Kazimierów;Kazimierowy;
Chorzenic;Chorzenice;Chorzenica;
Jacewa;Jacewo;Jacewa;
Mianocicic;Mianocice;Mianocicica;
Dobużka;Dobużek;Dobużka;
Zapustka;Zapustek;Zapustka;
Grzegorzowic;Grzegorzowice;Grzegorzowica;
Mircza;Mircze;Mirczy;
Sobolowa;Sobolów;Sobolowy;
Jaziewa;Jaziewo;Jaziewać;
Jarząbkowa;Jarząbkowo;Jarząbkowy;
Torzewa;Torzewo;Torzewać;
Tuliszkowa;Tuliszków;Tuliszkowy;
Osewa;Osewo;Osewać;
Uniejewa;Uniejewo;Uniejewać;
Turkowa;Turków;Turkowy;
Troszkowa;Troszkowo;Troszkowy;
Żeromina;Żeromin;Żerominać;
Waganki;Waganka;Waganek;
Kotowa;Kotów;Kotowy;
Nowolipska;Nowolipsk;Nowolipski;
Odargowa;Odargowo;Odargowy;
Sajczyczyc;Sajczyce;Sajczyczyca;
Pobieli;Pobiel;Pobielić;
Komborni;Kombornia;Komborny;
Kuczyńskiego;Kuczyńskie;Kuczyński;
Seligów;Seligi;Selig;
Bienic;Bienice;Bienica;
Strojnowa;Strojnów;Strojnowy;
Worlin;Worliny;Worlin;
Smolnego;Smolne;Smolny;
Smolnej;Smolna;Smolny;
Smolna;Smolno;Smolny;
Tybli;Tyble;Tybel;
Tolkmicka;Tolkmicko;Tolkmicki;
Ślepi;Ślepie;Ślepić;
Brzuskowoli;Brzuskowola;Brzuskowolić;
Gustawina;Gustawin;Gustawina;
Bojadeł;Bojadła;Bojadło;
Łempina;Łempino;Łempinać;
Piergozów;Piergozy;Piergóz;
Rzeszotka;Rzeszotko;Rzeszotka;
Kluczyczyc;Kluczyce;Kluczyczyca;
Charwatyni;Charwatynia;Charwatyn;
Rajczy;Rajcza;Rajczyć;
Karolin;Karoliny;Karolina;
Nidowa;Nidowo;Nidowy;
Ulkowów;Ulkowy;Ulków;
Katarzynopola;Katarzynopole;Katarzynopola;
Rajska;Rajsk;Rajski;
Baczyna;Baczyn;Baczyna;
Żukczyna;Żukczyn;Żukczyna;
Górnowa;Górnowo;Górnowy;
Starowsi;Starowieś;Starowszy;
Podczerwonego;Podczerwone;Podczerwony;
Kolska;Kolsko;Kolski;
Świerkli;Świerkle;Świerkiel;
Korwinowa;Korwinów;Korwinowy;
Ślesina;Ślesin;Ślesina;
Raszówka;Raszówek;Raszówka;
Wybicka;Wybicko;Wybicki;
Łagodzina;Łagodzin;Łagodzina;
Potulic;Potulice;Potulica;
Targoszyc;Targoszyce;Targoszyca;
Gurówka;Gurówko;Gurówka;
Włok;Włoki;Włok;
Rożnowic;Rożnowice;Rożnowica;
Skaratek;Skaratki;Skaratka;
Suska;Susk;Suskać;
Stachowa;Stachów;Stachowy;
Sączkowa;Sączkowo;Sączkowy;
Budzewa;Budzewo;Budzewać;
Milewka;Milewko;Milewka;
Daninowa;Daninów;Daninowy;
Książniczek;Książniczki;Książniczka;
Koszarska;Koszarsko;Koszarski;
Parzniewiczek;Parzniewiczki;Parzniewiczek;
Maryna;Maryno;Maryna;
Bolechowa;Bolechów;Bolechowy;
Moniek;Mońki;Mońka;
Łobzowa;Łobzowo;Łobzowy;
Dychlina;Dychlino;Dychlina;
Niegrzebi;Niegrzebia;Niegrzebić;
Pąchów;Pąchy;Pąch;
Lubrza;Lubrze;Lubrzy;
Samsonowa;Samsonów;Samsonowy;
Bębnowa;Bębnowo;Bębnowy;
Sekurska;Sekursko;Sekurski;
Cielmowa;Cielmów;Cielmowy;
Mazańcowic;Mazańcowice;Mazańcowica;
Józefowa;Józefów;Józefowa;
Dubidz;Dubidze;Dubidz;
Strachanowa;Strachanów;Strachanowy;
Oss;Ossy;Oss;
Plękit;Plękity;Plękit;
Głusieśca;Głusiec;Głusiesiec;
Karszewa;Karszewo;Karszewać;
Wichertowa;Wichertów;Wichertowy;
Chrząchowa;Chrząchów;Chrząchowy;
Ossego;Osse;Ossy;
Zofianowa;Zofianów;Zofianowy;
Ossy;Ossa;Oss;
Smoszewa;Smoszewo;Smoszewać;
Rzecka;Rzecko;Rzecki;
Witankowa;Witankowo;Witankowy;
Sobolic;Sobolice;Sobolica;
Czerlejna;Czerlejno;Czerlejny;
Gardei;Gardeja;Gardea;
Lipic;Lipice;Lipic;
Szczerb;Szczerby;Szczerbić;
Klejw;Klejwy;Klejw;
Dźwierzut;Dźwierzuty;Dźwierzut;
Żarowa;Żarów;Żarowy;
Grzmikoła;Grzmikoło;Grzmikoła;
Wapnicy;Wapnica;Wapnik;
Szwelic;Szwelice;Szwelica;
Śmiłowa;Śmiłowo;Śmiłowy;
Pokrzywni;Pokrzywnia;Pokrzywny;
Liznowa;Liznowo;Liznowy;
Sabaszczewa;Sabaszczewo;Sabaszczewać;
Turkowic;Turkowice;Turkowica;
Zaboryszek;Zaboryszki;Zaboryszek;
Okół;Okoły;Okół;
Gałęzewic;Gałęzewice;Gałęzewica;
Świdwinka;Świdwinek;Świdwinka;
Krzeszowa;Krzeszów;Krzeszowy;
Chylin;Chyliny;Chylina;
Górskich;Górskie;Górski;
Parcewa;Parcewo;Parcewa;
Sułkowic;Sułkowice;Sułkowica;
Strachowa;Strachowo;Strachowy;
Kantowa;Kantowo;Kantowy;
Bujał;Bujały;Bujać;
Okuninka;Okuninko;Okuninka;
Pilik;Piliki;Pilik;
Deki;Deka;Dek;
Kalisza;Kalisz;Kaliszy się;
Chruścina;Chruścin;Chruścina;
Racięcina;Racięcin;Racięcina;
Krzyszczewa;Krzyszczewo;Krzyszczewać;
Skwirtnego;Skwirtne;Skwirtny;
Sokołdy;Sokołda;Sokołd;
Burchat;Burchaty;Burchat;
Gałązczyczyc;Gałązczyce;Gałązczyczyca;
Wityń;Witynie;Witynia;
Orska;Orsk;Orski;
Orsów;Orsy;Ors;
Gorszewic;Gorszewice;Gorszewica;
Gryt;Gryty;Gryt;
Stępuchowa;Stępuchowo;Stępuchowy;
Bogusławia;Bogusław;Bogusławiać;
Granowa;Granowo;Granowy;
Nowinki;Nowinka;Nowinki;
Klikuszowej;Klikuszowa;Klikuszowy;
Krasnegoboru;Krasnybór;Krasnegobór;
Łoźnicy;Łoźnica;Łoźnik;
Romaszek;Romaszki;Romaszek;
Kołybek;Kołybki;Kołybek;
Kleniewa;Kleniewo;Kleniewać;
Szafarni;Szafarnia;Szafarny;
Rejsyt;Rejsyty;Rejsyt;
Ługowa;Ługów;Ługowy;
Łazęk;Łazęki;Łazęk;
Tomisławic;Tomisławice;Tomisławica;
Głogoczowa;Głogoczów;Głogoczowy;
Szyszłowa;Szyszłowo;Szyszłowy;
Klutajn;Klutajny;Klutajn;
Ślepuchowa;Ślepuchowo;Ślepuchowy;
Radoszów;Radoszowy;Radosz;
Sanic;Sanice;Sanica;
Jeżewa;Jeżewo;Jeżewać;
Lubna;Lubno;Lubny;
Górnego;Górne;Górny;
Raciborska;Raciborsko;Raciborski;
Kurnatowic;Kurnatowice;Kurnatowica;
Chabielic;Chabielice;Chabielica;
Poklatek;Poklatki;Poklatka;
Dziwna;Dziwno;Dziwny;
Gnatowa;Gnatowo;Gnatowy;
Wygonowa;Wygonowo;Wygonowy;
Goranina;Goranin;Goranina;
Marianka;Marianek;Marianka;
Felicjanowa;Felicjanów;Felicjanowy;
Skaliszkiejm;Skaliszkiejmy;Skaliszkiejm;
Mrówek;Mrówki;Mrówka;
Pienianian;Pieniany;Pienianian;
Jerzysk;Jerzyska;Jerzysko;
Jaryszek;Jaryszki;Jaryszek;
Swojczan;Swojczany;Swojczan;
Tchórzowej;Tchórzowa;Tchórzowy;
Kokota;Kokot;Kokota;
Zboisk;Zboiska;Zboisko;
Bykowa;Bykowo;Bykowy;
Młotkówka;Młotkówko;Młotkówka;
Otolic;Otolice;Otolica;
Puszek;Puszki;Puszka;
Przygód;Przygody;Przygoda;
Kielm;Kielmy;Kielmo;
Napękowa;Napęków;Napękowy;
Zbrojewska;Zbrojewsko;Zbrojewski;
Waćmierka;Waćmierek;Waćmierka;
Mechlina;Mechlin;Mechlina;
Rud;Rudy;Ruda;
Chorzelowa;Chorzelów;Chorzelowy;
Jurandowa;Jurandów;Jurandowy;
Krzywd;Krzywdy;Krzywda;
Sypniewa;Sypniewo;Sypniewać;
Otynia;Otyń;Otynia;
Chrapczewa;Chrapczew;Chrapczewać;
Kryr;Kryry;Kryr;
Wieniawy;Wieniawa;Wieniawy;
Głomska;Głomsk;Głomski;
Smolin;Smoliny;Smolino;
Kobuszyna;Kobuszyn;Kobuszyna;
Wymysłowa;Wymysłowo;Wymysłowy;
Wrociszowa;Wrociszów;Wrociszowy;
Krzykał;Krzykały;Krzykać;
Ludwikowa;Ludwików;Ludwikowy;
Turmasów;Turmasy;Turmas;
Szarloty;Szarlota;Szarlot;
Rzęszyc;Rzęszyce;Rzęszyca;
Mędłowa;Mędłów;Mędłowy;
Smolarzyn;Smolarzyny;Smolarzyna;
Borkowin;Borkowiny;Borkowina;
Kobielic;Kobielice;Kobielica;
Namysłowa;Namysłów;Namysłowy;
Drołtowic;Drołtowice;Drołtowica;
Mociesz;Mociesze;Mocieszyć;
Wąsewa;Wąsewo;Wąsewać;
Małcza;Małecz;Małczy;
Strzeszyna;Strzeszyn;Strzeszyna;
Chorążychy;Chorążycha;Chorążych;
Stryszowej;Stryszowa;Stryszowy;
Łap;Łapy;Łapać;
Stankowa;Stankowo;Stankowy;
Radlni;Radlnia;Radlny;
Wielątków;Wielątki;Wielątek;
Żerdenki;Żerdenka;Żerdenki;
Wytomyśla;Wytomyśl;Wytomyślać;
Czyżykowa;Czyżyków;Czyżykowy;
Karłowa;Karłów;Karłowy;
Krobielewa;Krobielewo;Krobielewać;
Juliopola;Juliopol;Juliopola;
Czatkowic;Czatkowice;Czatkowica;
Mierczyczyc;Mierczyce;Mierczyczyca;
Lipczyna;Lipczyno;Lipczyna;
Szprotawy;Szprotawa;Szprotawy;
Mikołowa;Mikołów;Mikołowy;
Żytna;Żytno;Żytny;
Grotowic;Grotowice;Grotowica;
Kruszy;Krusza;Kruszyć;
Krusza;Krusze;Kruszać;
Lubomyśla;Lubomyśl;Lubomyślać;
Zarannnej;Zaranna;Zarannny;
Chrapowa;Chrapowo;Chrapowy;
Drzemlikowic;Drzemlikowice;Drzemlikowica;
Jeglówka;Jeglówek;Jeglówka;
Kupiec;Kupce;Kupiec;
Gajd;Gajdy;Gajda;
Zamłynia;Zamłynie;Zamłynia;
Postomina;Postomino;Postominać;
Agnopola;Agnopol;Agnopola;
Kokoszków;Kokoszkowy;Kokoszek;
Strzekęcina;Strzekęcino;Strzekęcina;
Skęczna;Skęczno;Skęczny;
Zalbek;Zalbki;Zalbka;
Sigły;Sigła;Sigły;
Elzanowa;Elzanowo;Elzanowy;
