Dopełniacz;Mianownik;Wynik Stemmera
Józefowa;Józefów;Józefowa;
Dubidz;Dubidze;Dubidz;
Strachanowa;Strachanów;Strachanowy;
Oss;Ossy;Oss;
Plękit;Plękity;Plękit;
Głusieśca;Głusiec;Głusiesiec;
Wichertowa;Wichertów;Wichertowy;
Chrząchowa;Chrząchów;Chrząchowy;
Ossego;Osse;Ossy;
Zofianowa;Zofianów;Zofianowy;
Ossy;Ossa;Oss;
Rzecka;Rzecko;Rzecki;
Witankowa;Witankowo;Witankowy;
Sobolic;Sobolice;Sobolica;
Czerlejna;Czerlejno;Czerlejny;
Gardei;Gardeja;Gardea;
Lipic;Lipice;Lipic;
Szczerb;Szczerby;Szczerba;
Klejw;Klejwy;Klejw;
Dźwierzut;Dźwierzuty;Dźwierzut;
Żarowa;Żarów;Żarowy;
Wapnicy;Wapnica;Wapnik;
Szwelic;Szwelice;Szwelica;
Śmiłowa;Śmiłowo;Śmiłowy;
Pokrzywni;Pokrzywnia;Pokrzywny;
Liznowa;Liznowo;Liznowy;
Turkowic;Turkowice;Turkowica;
Zaboryszek;Zaboryszki;Zaboryszek;
Okół;Okoły;Okół;
Gałęzewic;Gałęzewice;Gałęzewica;
Świdwinka;Świdwinek;Świdwinka;
Krzeszowa;Krzeszów;Krzeszowy;
Chylin;Chyliny;Chylina;
Górskich;Górskie;Górski;
Parcewa;Parcewo;Parcewa;
Sułkowic;Sułkowice;Sułkowica;
Strachowa;Strachowo;Strachowy;
Kantowa;Kantowo;Kantowy;
Bujał;Bujały;Bujał;
Okuninka;Okuninko;Okuninka;
Pilik;Piliki;Pilik;
Deki;Deka;Dek;
Kalisza;Kalisz;Kaliszy się;
Chruścina;Chruścin;Chruścina;
Racięcina;Racięcin;Racięcina;
Skwirtnego;Skwirtne;Skwirtny;
Sokołdy;Sokołda;Sokołd;
Burchat;Burchaty;Burchat;
Gałązczyczyc;Gałązczyce;Gałązczyczyca;
Wityń;Witynie;Witynia;
Orska;Orsk;Orski;
Orsów;Orsy;Ors;
Gorszewic;Gorszewice;Gorszewica;
Gryt;Gryty;Gryt;
Stępuchowa;Stępuchowo;Stępuchowy;
Bogusławia;Bogusław;Bogusławie;
Granowa;Granowo;Granowy;
Nowinki;Nowinka;Nowinki;
Klikuszowej;Klikuszowa;Klikuszowy;
Krasnegoboru;Krasnybór;Krasnegobór;
Łoźnicy;Łoźnica;Łoźnik;
Romaszek;Romaszki;Romaszek;
Kołybek;Kołybki;Kołybek;
Kleniewa;Kleniewo;Kleniewa;
Szafarni;Szafarnia;Szafarny;
Rejsyt;Rejsyty;Rejsyt;
Ługowa;Ługów;Ługowy;
Łazęk;Łazęki;Łazęk;
Tomisławic;Tomisławice;Tomisławica;
Głogoczowa;Głogoczów;Głogoczowy;
Szyszłowa;Szyszłowo;Szyszłowy;
Klutajn;Klutajny;Klutajn;
Ślepuchowa;Ślepuchowo;Ślepuchowy;
Radoszów;Radoszowy;Radosz;
Sanic;Sanice;Sanica;
Jeżewa;Jeżewo;Jeżewa;
Lubna;Lubno;Lubny;
Górnego;Górne;Górny;
Raciborska;Raciborsko;Raciborski;
Kurnatowic;Kurnatowice;Kurnatowica;
Chabielic;Chabielice;Chabielica;
Poklatek;Poklatki;Poklatka;
Dziwna;Dziwno;Dziwny;
Gnatowa;Gnatowo;Gnatowy;
Wygonowa;Wygonowo;Wygonowy;
Goranina;Goranin;Goranina;
Marianka;Marianek;Marianka;
Felicjanowa;Felicjanów;Felicjanowy;
Skaliszkiejm;Skaliszkiejmy;Skaliszkiejm;
Mrówek;Mrówki;Mrówka;
Pienianian;Pieniany;Pienianian;
Jerzysk;Jerzyska;Jerzysko;
Jaryszek;Jaryszki;Jaryszek;
Swojczan;Swojczany;Swojczan;
Tchórzowej;Tchórzowa;Tchórzowy;
Kokota;Kokot;Kokota;
Zboisk;Zboiska;Zboisko;
Bykowa;Bykowo;Bykowy;
Młotkówka;Młotkówko;Młotkówka;
Otolic;Otolice;Otolica;
Puszek;Puszki;Puszka;
Przygód;Przygody;Przygoda;
Kielm;Kielmy;Kielmo;
Napękowa;Napęków;Napękowy;
Zbrojewska;Zbrojewsko;Zbrojewski;
Waćmierka;Waćmierek;Waćmierka;
Mechlina;Mechlin;Mechlina;
Rud;Rudy;Ruda;
Chorzelowa;Chorzelów;Chorzelowy;
Jurandowa;Jurandów;Jurandowy;
Krzywd;Krzywdy;Krzywda;
Sypniewa;Sypniewo;Sypniewa;
Otynia;Otyń;Otynia;
Chrapczewa;Chrapczew;Chrapczewo;
Kryr;Kryry;Kryr;
Wieniawy;Wieniawa;Wieniawy;
Głomska;Głomsk;Głomski;
Smolin;Smoliny;Smolino;
Kobuszyna;Kobuszyn;Kobuszyna;
Wymysłowa;Wymysłowo;Wymysłowy;
Wrociszowa;Wrociszów;Wrociszowy;
Krzykał;Krzykały;Krzykał;
Ludwikowa;Ludwików;Ludwikowy;
Turmasów;Turmasy;Turmas;
Szarloty;Szarlota;Szarlot;
Rzęszyc;Rzęszyce;Rzęszyca;
Mędłowa;Mędłów;Mędłowy;
Smolarzyn;Smolarzyny;Smolarzyna;
Borkowin;Borkowiny;Borkowina;
Kobielic;Kobielice;Kobielica;
Namysłowa;Namysłów;Namysłowy;
Drołtowic;Drołtowice;Drołtowica;
Mociesz;Mociesze;Mociesza;
Wąsewa;Wąsewo;Wąsewa;
Małcza;Małecz;Małczy;
Strzeszyna;Strzeszyn;Strzeszyna;
Chorążychy;Chorążycha;Chorążych;
Stryszowej;Stryszowa;Stryszowy;
Łap;Łapy;Łap;
Stankowa;Stankowo;Stankowy;
Radlni;Radlnia;Radlny;
Wielątków;Wielątki;Wielątek;
Żerdenki;Żerdenka;Żerdenki;
Wytomyśla;Wytomyśl;Wytomyśla;
Czyżykowa;Czyżyków;Czyżykowy;
Karłowa;Karłów;Karłowy;
Krobielewa;Krobielewo;Krobielew;
Juliopola;Juliopol;Juliopola;
Czatkowic;Czatkowice;Czatkowica;
Mierczyczyc;Mierczyce;Mierczyczyca;
Lipczyna;Lipczyno;Lipczyna;
Szprotawy;Szprotawa;Szprotawy;
Mikołowa;Mikołów;Mikołowy;
Żytna;Żytno;Żytny;
Grotowic;Grotowice;Grotowica;
Krusza;Krusze;Krusza;
Lubomyśla;Lubomyśl;Lubomyśla;
Zarannnej;Zaranna;Zarannny;
Chrapowa;Chrapowo;Chrapowy;
Drzemlikowic;Drzemlikowice;Drzemlikowica;
Jeglówka;Jeglówek;Jeglówka;
Kupiec;Kupce;Kupiec;
Gajd;Gajdy;Gajda;
Zamłynia;Zamłynie;Zamłynia;
Postomina;Postomino;Postomin;
Agnopola;Agnopol;Agnopola;
Kokoszków;Kokoszkowy;Kokoszek;
Strzekęcina;Strzekęcino;Strzekęcina;
Skęczna;Skęczno;Skęczny;
Zalbek;Zalbki;Zalbka;
Sigły;Sigła;Sigły;
Elzanowa;Elzanowo;Elzanowy;
Pomorzowic;Pomorzowice;Pomorzowica;
Kaborna;Kaborno;Kaborny;
Bernowa;Bernów;Bernowy;
Bieniędzic;Bieniędzice;Bieniędzica;
Czarnochowic;Czarnochowice;Czarnochowica;
Bednarzy;Bednarze;Bednarz;
Podpolichna;Podpolichno;Podpolichny;
Działek;Działki;Działek;
Parądzic;Parądzice;Parądzica;
Seligowa;Seligów;Seligowy;
Cierpiąt;Cierpięta;Cierpię;
Piećków;Piećki;Pieciek;
Błażka;Błażek;Błażka;
Parkit;Parkity;Parkit;
Żelmowa;Żelmowo;Żelmowy;
Gonczarów;Gonczary;Gonczar;
Marian;Mariany;Marianin;
Karwówowa;Karwów;Karwówowy;
Długochorzeli;Długochorzele;Długochorzel;
Dajn;Dajny;Dajn;
Haczowa;Haczów;Haczowy;
Jarzysławia;Jarzysław;Jarzysławie;
Kosił;Kosiły;Kosiła;
Goniczek;Goniczki;Goniczka;
Lorcina;Lorcin;Lorcina;
Eufeminówka;Eufeminówek;Eufeminówka;
Czarnówka;Czarnówko;Czarnówka;
Wymokłego;Wymokłe;Wymokły;
Żurawna;Żurawno;Żurawny;
Zagródek;Zagródki;Zagródka;
Szurpił;Szurpiły;Szurpiła;
Karpin;Karpiny;Karpina;
Pleśnej;Pleśna;Pleśny;
Błądzikowa;Błądzikowo;Błądzikowy;
Pławów;Pławy;Pław;
Pleśna;Pleśno;Pleśny;
Bartążka;Bartążek;Bartążka;
Cienkowic;Cienkowice;Cienkowica;
Barchaczowa;Barchaczów;Barchaczowy;
Bielowicka;Bielowicko;Bielowicki;
Pława;Pławo;Pławy;
Stocka;Stock;Stocki;
Orądek;Orądki;Orądek;
Chruśnic;Chruśnice;Chruśnica;
Sędraszyc;Sędraszyce;Sędraszyca;
Rzepcza;Rzepcze;Rzepczy;
Joaniowa;Joaniów;Joaniowy;
Przybymierza;Przybymierz;Przybymierze;
Paproci;Paprocie;Paproć;
Dębin;Dębiny;Dębina;
Kaliłowa;Kaliłów;Kaliłowy;
Pietraszowa;Pietraszów;Pietraszowy;
Dębina;Dębino;Dębina;
Giławek;Giławki;Giławka;
Przedborowic;Przedborowice;Przedborowica;
Popielna;Popielno;Popielny;
Sierosławia;Sierosław;Sierosławie;
Markajm;Markajmy;Markajma;
Piszkowic;Piszkowice;Piszkowica;
Brodowa;Brodowo;Brodowy;
Mirakowa;Mirakowo;Mirakowy;
Brodowego;Brodowe;Brodowy;
Kłosa;Kłos;Kłosy;
Orzeszkowa;Orzeszków;Orzeszkowy;
Wierzbiszek;Wierzbiszki;Wierzbiszek;
Chabierowa;Chabierów;Chabierowy;
Cholew;Cholewy;Cholewa;
Cichawki;Cichawka;Cichawki;
Droszewa;Droszew;Droszewo;
Pęciszewka;Pęciszewko;Pęciszewka;
Łabuń;Łabunie;Łabunia;
Podłaźni;Podłaźnie;Podłaźnia;
Małyszyna;Małyszyn;Małyszyna;
Makoszyna;Makoszyn;Makoszyna;
Domaradzyna;Domaradzyn;Domaradzyna;
Godzieszowej;Godzieszowa;Godzieszowy;
Musuł;Musuły;Musuła;
Radzięcina;Radzięcin;Radzięcina;
Zajęcznik;Zajęczniki;Zajęcznik;
Kunowej;Kunowa;Kunowy;
Hedwiżyna;Hedwiżyn;Hedwiżyna;
Staszków;Staszkowie;Staszek;
Kunowa;Kunowo;Kunowy;
Chorzeszowa;Chorzeszów;Chorzeszowy;
Gnuszyna;Gnuszyn;Gnuszyna;
Toporowic;Toporowice;Toporowica;
Łowinka;Łowinek;Łowinka;
Januszkowa;Januszkowo;Januszkowy;
Brodowiec;Brodowce;Brodowiec;
Jacni;Jacnia;Jacny;
Modliborzyc;Modliborzyce;Modliborzyca;
Gułtów;Gułtowy;Gułt;
Przechówka;Przechówko;Przechówka;
Lubieszy;Lubiesza;Lubiesz;
Rakłowic;Rakłowice;Rakłowica;
Włodzienina;Włodzienin;Włodzienina;
Wydrowic;Wydrowice;Wydrowica;
Wilcza;Wilcze;Wilczy;
Kołaczek;Kołaczki;Kołaczka;
Skęczniewa;Skęczniew;Skęczniewa;
Raszczyczyc;Raszczyce;Raszczyczyca;
Ludowic;Ludowice;Ludowica;
Olszanek;Olszanki;Olszanka;
Szeszył;Szeszyły;Szeszyła;
Uściąża;Uściąż;Uściąża;
Wełmic;Wełmice;Wełmica;
Borzym;Borzymy;Borzy;
Niechcicic;Niechcice;Niechcicica;
Dziwnówka;Dziwnówek;Dziwnówka;
Serpelic;Serpelice;Serpelica;
Włocławka;Włocławek;Włocławka;
Kwiek;Kwieki;Kwiek;
Grzebska;Grzebsk;Grzebski;
Henrysina;Henrysin;Henrysina;
Strucfonia;Strucfoń;Strucfonia;
Gąsowa;Gąsów;Gąsowy;
Gołoniw;Gołoniwy;Gołoniwo;
Pierzaków;Pierzaki;Pierzak;
Lubkowa;Lubkowo;Lubkowy;
Kotlinek;Kotlinki;Kotlinka;
Tesin;Tesiny;Tesina;
Kisielowa;Kisielów;Kisielowy;
Pocześla;Pocześle;Pocześla;
Szkucisk;Szkuciska;Szkucisk;
Kopalina;Kopalino;Kopalina;
Wawrzki;Wawrzka;Wawrzki;
Sienkiewicz;Sienkiewicze;Sienkiewicz;
Mieścina;Mieścin;Mieścina;
Felinowa;Felinów;Felinowy;
Płoskiego;Płoskie;Płoski;
Olempina;Olempin;Olempina;
Lubenki;Lubenka;Lubenek;
Grobelek;Grobelki;Grobelka;
Kursztyna;Kursztyn;Kursztyna;
Krościna;Krościn;Krościna;
Kawęczynka;Kawęczynek;Kawęczynka;
Sporwin;Sporwiny;Sporwina;
Chrystkowa;Chrystkowo;Chrystkowy;
Bawernicy;Bawernica;Bawernik;
Mościczek;Mościczki;Mościczka;
Bralina;Bralin;Bralina;
Drochlina;Drochlin;Drochlina;
Mieszkowa;Mieszków;Mieszkowy;
Wiejc;Wiejce;Wiejca;
Strzeszowic;Strzeszowice;Strzeszowica;
Treszczotek;Treszczotki;Treszczotka;
Świąc;Świące;Świąc;
Boczowa;Boczów;Boczowy;
Białegostoczku;Białostoczek;Białegostoczek;
Żelistrzewa;Żelistrzewo;Żelistrzewa;
Przysuchy;Przysucha;Przysuch;
Tymbarku;Tymbark;Tymbarek;
Jarantowiczek;Jarantowiczki;Jarantowiczka;
Dziemian;Dziemiany;Dziemianin;
Wandynowa;Wandynów;Wandynowy;
Głuchówka;Głuchówek;Głuchówka;
Reczyna;Reczyn;Reczyna;
Miączyna;Miączyn;Miączyna;
Kaptur;Kaptury;Kaptur;
Niemstowa;Niemstów;Niemstowy;
Słobit;Słobity;Słobit;
Bezmościa;Bezmoście;Bezmość;
Semlinka;Semlinek;Semlinka;
Kazimierkowa;Kazimierków;Kazimierkowy;
Garzewa;Garzew;Garzewo;
Łubnicy;Łubnica;Łubnik;
Łubnic;Łubnice;Łubnica;
Lachmirowic;Lachmirowice;Lachmirowica;
Rzędziwojowic;Rzędziwojowice;Rzędziwojowica;
Rybin;Rybiny;Rybina;
Parzenia;Parzeń;Parzenie;
Hoźnej;Hoźna;Hoźny;
Ostrowic;Ostrowice;Ostrowica;
Padniewka;Padniewko;Padniewka;
Karpisk;Karpiska;Karpisko;
Moszowic;Moszowice;Moszowica;
Polimoni;Polimonie;Polimon;
Szemborowa;Szemborowo;Szemborowy;
Ośnicy;Ośnica;Ośnik;
Grońska;Grońsko;Groński;
Wawrzyńcowic;Wawrzyńcowice;Wawrzyńcowica;
Krzyżanowic;Krzyżanowice;Krzyżanowica;
Stypułowa;Stypułów;Stypułowy;
Siejewa;Siejew;Siejewa;
Pamięcicic;Pamięcice;Pamięcicica;
Biegonit;Biegonity;Biegonit;
Rzęczkowa;Rzęczkowo;Rzęczkowy;
Dólska;Dólsk;Dólski;
Rojkowa;Rojków;Rojkowy;
Ogrodzonej;Ogrodzona;Ogrodzony;
Siwiałki;Siwiałka;Siwiałek;
Starzyc;Starzyce;Starzyca;
Polic;Police;Polica;
Paczółtowic;Paczółtowice;Paczółtowica;
Wypalenisk;Wypaleniska;Wypalenisko;
Gutowa;Gutów;Gutowy;
Kostrzy;Kostrza;Kostrze;
Tuchomia;Tuchom;Tuchomia;
Zasonia;Zasonie;Zasoń;
Oczkowic;Oczkowice;Oczkowica;
Teresewa;Teresew;Teresewa;
Czemiernik;Czemierniki;Czemiernik;
Zastruża;Zastruże;Zastruża;
Złotopola;Złotopole;Złotopola;
Gierłatowa;Gierłatowo;Gierłatowy;
Józefosławia;Józefosław;Józefosławie;
Parzewa;Parzew;Parzewo;
Jajczaków;Jajczaki;Jajczak;
Mrozów;Mrozy;Mróz;
Muniaczkowic;Muniaczkowice;Muniaczkowica;
Gradówka;Gradówek;Gradówka;
Rajczyna;Rajczyn;Rajczyna;
Wołoszków;Wołoszki;Wołoszek;
Czajowic;Czajowice;Czajowica;
Zajączkowa;Zajączków;Zajączkowy;
Strojca;Strojec;Strojciec;
Marcinkowa;Marcinków;Marcinkowy;
Gałęzic;Gałęzice;Gałęzica;
Działoszyna;Działoszyn;Działoszyna;
Koleczkowa;Koleczkowo;Koleczkowy;
Oporówka;Oporówek;Oporówka;
Żarnowskiej;Żarnowska;Żarnowski;
Oblewa;Oblewo;Oblew;
Krogulnej;Krogulna;Krogulny;
Kaczejgórki;Kaczagórka;Kaczejgórek;
Florkowa;Florków;Florkowy;
Korzeniewa;Korzeniewo;Korzeniewa;
Krąkowa;Krąków;Krąkowy;
Zakrętów;Zakręty;Zakręt;
Tuszymy;Tuszyma;Tuszym;
Majd;Majdy;Majda;
Zakręt;Zakręta;Zakręt;
Rzegocina;Rzegocin;Rzegocina;
Czarnowa;Czarnowo;Czarnowy;
Groblic;Groblice;Groblica;
Swaryszowa;Swaryszów;Swaryszowy;
Wyspy;Wyspa;Wysep;
Nietkowa;Nietków;Nietkowy;
Straszyna;Straszyn;Straszyna;
Jędrzychowiczek;Jędrzychowiczki;Jędrzychowiczka;
Straszymia;Straszym;Straszymi;
Rzeczyna;Rzeczyn;Rzeczyna;
Szumina;Szumin;Szumina;
Trzebini;Trzebinia;Trzebin;
Małynia;Małyń;Małynia;
Krzemlina;Krzemlin;Krzemlina;
Łachowa;Łachów;Łachowy;
Grodzanowa;Grodzanów;Grodzanowy;
Osmoli;Osmola;Osmol;
Jaksiczek;Jaksiczki;Jaksiczka;
Dobska;Dobsko;Dobski;
Szczuplinek;Szczuplinki;Szczuplinka;
Bełcznej;Bełczna;Bełczny;
Lubodzieża;Lubodzież;Lubodzieża;
Klonowej;Klonowa;Klonowy;
Leśna;Leśno;Leśny;
Kębłowic;Kębłowice;Kębłowica;
Łagówka;Łagówek;Łagówka;
Lekit;Lekity;Lekit;
Iwina;Iwin;Iwina;
Dziegietni;Dziegietnia;Dziegietny;
Raczków;Raczki;Raczek;
Sieruciowiec;Sieruciowce;Sieruciowiec;
Korytna;Korytno;Korytny;
Wanat;Wanaty;Wanat;
Darginia;Dargiń;Darginia;
Przeworska;Przeworsk;Przeworski;
Jordanek;Jordanki;Jordanka;
Żuków;Żuki;Żuk;
Warężyna;Warężyn;Warężyna;
Lubajn;Lubajny;Lubajn;
Małastowa;Małastów;Małastowy;
Paska;Pasek;Paska;
Tomczyków;Tomczyki;Tomczyk;
Byczenia;Byczeń;Byczenie;
Brzostna;Brzostno;Brzostny;
Bizorędy;Bizoręda;Bizoręd;
Soli;Sól;Sol;
Rzepek;Rzepki;Rzepka;
Pełkiń;Pełkinie;Pełkini;
Buradowa;Buradów;Buradowy;
Hałego;Hałe;Hały;
Gołkowa;Gołkowo;Gołkowy;
Chwałszyc;Chwałszyce;Chwałszyca;
Maszewka;Maszewko;Maszewka;
Jezierni;Jeziernia;Jezierny;
Hryniewicz;Hryniewicze;Hryniewicz;
Dzierżaw;Dzierżawy;Dzierżawa;
Mniszek;Mniszki;Mniszek;
Czerwieńczyczyc;Czerwieńczyce;Czerwieńczyczyca;
Wantopola;Wantopol;Wantopola;
Sukowa;Suków;Sukowy;
Nadbrzeża;Nadbrzeż;Nadbrzeże;
Lalików;Laliki;Lalik;
Jeleniowa;Jeleniów;Jeleniowy;
Bałdowa;Bałdowo;Bałdowy;
Falknowa;Falknowo;Falknowy;
Laseczna;Laseczno;Laseczny;
Wieszcząt;Wieszczęta;Wieszczę;
Machlin;Machliny;Machlina;
Dargolezy;Dargoleza;Dargolezy;
Zbędowic;Zbędowice;Zbędowica;
Łuczyczyc;Łuczyce;Łuczyczyca;
Malinia;Malinie;Malinia;
Koźlej;Koźla;Koźli;
Koźla;Koźle;Koźli;
Daleszyc;Daleszyce;Daleszyca;
Gudnik;Gudniki;Gudnik;
Adamowa;Adamowo;Adamowy;
Beniaminowa;Beniaminów;Beniaminowy;
Stelmachowa;Stelmachowo;Stelmachowy;
Teresławia;Teresław;Teresławie;
Gromadzyna;Gromadzyn;Gromadzyna;
Nadmłynia;Nadmłynie;Nadmłynia;
Mosiny;Mosina;Mosiny;
Ruszkowic;Ruszkowice;Ruszkowica;
Arian;Ariany;Arianin;
Stążek;Stążki;Stążka;
Kłosowa;Kłosów;Kłosowy;
Żabna;Żabno;Żabny;
Łojów;Łoje;Łój;
Zebrdowa;Zebrdowo;Zebrdowy;
Zielonejgóry;Zielonagóra;Zielonejgóra;
Zamian;Zamiany;Zamiana;
Złotkowa;Złotkowo;Złotkowy;
Biegoszowa;Biegoszów;Biegoszowy;
Złotkowów;Złotkowy;Złotków;
Sadowca;Sadowiec;Sadowca;
Prawocicic;Prawocice;Prawocicica;
Kubłowa;Kubłowo;Kubłowy;
Saczkowiec;Saczkowce;Saczkowiec;
Duby;Duba;Dub;
Bagniewa;Bagniewo;Bagniewa;
Gogołowej;Gogołowa;Gogołowy;
Podklinia;Podklinie;Podklinia;
Wojponi;Wojponie;Wojpon;
Jawora;Jawor;Jawór;
Marszewa;Marszew;Marszewo;
Zielnowa;Zielnowo;Zielnowy;
Jarocicic;Jarocice;Jarocicica;
Nieledwi;Nieledwia;Niele;
Soborowa;Soborowo;Soborowy;
Batorowa;Batorowo;Batorowy;
Dziesławia;Dziesław;Dziesławie;
Podolina;Podolin;Podolina;
Postołowa;Postołów;Postołowy;
Cierpigórza;Cierpigórz;Cierpigórze;
Rozkochowa;Rozkochów;Rozkochowy;
Tuczęp;Tuczępy;Tuczęp;
Sulichy;Sulicha;Sulich;
Bledzewka;Bledzewko;Bledzewka;
Chracy;Chraca;Chraki;
Ratułowa;Ratułów;Ratułowy;
Wożuczyna;Wożuczyn;Wożuczyna;
Kozierowa;Kozierów;Kozierowy;
Ratnowic;Ratnowice;Ratnowica;
Kielna;Kielno;Kielny;
Miłon;Miłony;Miłon;
Salamonów;Salamony;Salamon;
Wilam;Wilamy;Wilama;
Radowca;Radowiec;Radowca;
Białowieży;Białowieża;Białowieży;
Brylów;Bryle;Bryl;
Lubczyna;Lubczyno;Lubczyna;
Wiszowatych;Wiszowate;Wiszowaty;
Tobołowa;Tobołowo;Tobołów;
Skrzydlnej;Skrzydlna;Skrzydlny;
Zwierzyna;Zwierzyn;Zwierzyna;
Gołębowa;Gołębowo;Gołębowy;
Byziów;Byzie;Byź;
Julianowa;Julianowo;Julianowy;
Eustachowa;Eustachów;Eustachowy;
Szarnosia;Szarnoś;Szarnosie;
Kępska;Kępsko;Kępski;
Baranowa;Baranowo;Baranowy;
Mierzyc;Mierzyce;Mierzyca;
Dzierżanowa;Dzierżanów;Dzierżanowy;
Pokrzydowa;Pokrzydowo;Pokrzydowy;
Żegowa;Żegowo;Żegowy;
Różopola;Różopole;Różopola;
Kryszyna;Kryszyn;Kryszyna;
Czaków;Czaki;Czak;
Bórka;Bórk;Bórka;
Myśliszewic;Myśliszewice;Myśliszewica;
Wścieklic;Wścieklice;Wścieklica;
Lubisk;Lubiska;Lubisko;
Silnowa;Silnowo;Silnowy;
Przecieszyna;Przecieszyn;Przecieszyna;
Puciłek;Puciłki;Puciłek;
Nadarzyna;Nadarzyn;Nadarzyna;
Mikorowa;Mikorowo;Mikorowy;
Pieńkówka;Pieńkówko;Pieńkówka;
Grudzi;Grudź;Grudy;
Karczy;Karcze;Karczy;
Okręgu;Okrąg;Okręg;
Panowic;Panowice;Panowica;
Prokowa;Prokowo;Prokowy;
Suskrajowic;Suskrajowice;Suskrajowica;
Szczurowej;Szczurowa;Szczurowy;
Kędzierzawic;Kędzierzawice;Kędzierzawica;
Wilkowi;Wilkowia;Wilkowy;
Golęszan;Golęszany;Golęszan;
Oktowa;Oktowo;Oktowy;
Waleńczowa;Waleńczów;Waleńczowy;
Starościcic;Starościce;Starościcica;
Bujniczek;Bujniczki;Bujniczka;
Wargawy;Wargawa;Wargawy;
Łyskowa;Łyskowo;Łyskowy;
Horbowa;Horbów;Horbowy;
Ławek;Ławki;Ławka;
Siewierska;Siewiersk;Siewierski;
Krymławek;Krymławki;Krymławka;
Majscowej;Majscowa;Majscowy;
Kłodzina;Kłodzino;Kłodzina;
Sąchocina;Sąchocin;Sąchocina;
Drzeńska;Drzeńsko;Drzeński;
Henrykowic;Henrykowice;Henrykowica;
Kłudzic;Kłudzice;Kłudzica;
Zaraszowa;Zaraszów;Zaraszowy;
Będzina;Będzin;Będzina;
Czarnkowa;Czarnkowo;Czarnkowy;
Zychów;Zychy;Zych;
Sarbów;Sarby;Sarb;
Martynowa;Martynów;Martynowy;
Ocia;Ocieść;Ocie;
Jasic;Jasice;Jasica;
Damianowic;Damianowice;Damianowica;
Choryni;Choryń;Choryn;
Warszowic;Warszowice;Warszowica;
Podradkowic;Podradkowice;Podradkowica;
Sędka;Sędek;Sędka;
Orłowic;Orłowice;Orłowica;
Ćwiklina;Ćwiklin;Ćwiklina;
Malachina;Malachin;Malachina;
Wielistowa;Wielistowo;Wielistowy;
Tułkowic;Tułkowice;Tułkowica;
Mątytyt;Mątyty;Mątytyt;
Sartowic;Sartowice;Sartowica;
Szreńska;Szreńsk;Szreński;
Próchen;Próchna;Próchno;
Krupina;Krupin;Krupina;
Szlembarka;Szlembark;Szlembarka;
Ubrodowic;Ubrodowice;Ubrodowica;
Jaszczurowy;Jaszczurowa;Jaszczurowy;
Czachorowa;Czachorowo;Czachorowy;
Wierzbanowej;Wierzbanowa;Wierzbanowy;
Rzepniewa;Rzepniewo;Rzepniewa;
Krzywonosia;Krzywonoś;Krzywonosie;
Ksawercina;Ksawercin;Ksawercina;
Leszczyn;Leszczyny;Leszczyna;
Mingos;Mingosy;Mingos;
Siark;Siarki;Siark;
Płotów;Płoty;Płot;
Bolejn;Bolejny;Bolejn;
Wyborowa;Wyborów;Wyborowy;
Kłodnego;Kłodne;Kłodny;
Podrogowa;Podrogów;Podrogowy;
Zalipia;Zalipie;Zalipia;
Kłodna;Kłodno;Kłodny;
Niestronnna;Niestronno;Niestronnny;
Trumiejek;Trumiejki;Trumiejka;
Zerwanej;Zerwana;Zerwany;
Klimontówka;Klimontówek;Klimontówka;
Sulejewa;Sulejewo;Sulejewa;
Lubieni;Lubienia;Lubiony;
Kosinka;Kosinek;Kosinka;
Dębowa;Dębów;Dębowy;
Rybakówka;Rybakówko;Rybakówka;
Reginowa;Reginów;Reginowy;
Posadowic;Posadowice;Posadowica;
Barczkowic;Barczkowice;Barczkowica;
Besiekier;Besiekiery;Besiekiera;
Marcjanowa;Marcjanów;Marcjanowy;
Podlaszcza;Podlaszcze;Podlaszczy;
Kwieliczek;Kwieliczki;Kwieliczka;
Mystek;Mystki;Mystka;
Bedlenka;Bedlenko;Bedlenka;
Brun;Bruny;Brun;
Łętkowa;Łętków;Łętkowy;
Bedlenek;Bedlenki;Bedlenek;
Kaźmierkowa;Kaźmierków;Kaźmierkowy;
Myślątkowa;Myślątkowo;Myślątkowy;
Mojsławic;Mojsławice;Mojsławica;
Stopina;Stopin;Stopina;
Bogucicic;Bogucice;Bogucicica;
Zielniczek;Zielniczki;Zielniczka;
Dubiecka;Dubiecko;Dubiecki;
Suchorączka;Suchorączek;Suchorączka;
Miednej;Miedna;Miedny;
Cisssów;Cisse;Cisss;
Brzozówka;Brzozówek;Brzozówka;
Młotkowic;Młotkowice;Młotkowica;
Ochenk;Ochenki;Ochenk;
Rochowa;Rochowo;Rochowy;
Górna;Górno;Górny;
Chwałowic;Chwałowice;Chwałowica;
Lubiczowa;Lubiczów;Lubiczowy;
Chustek;Chustki;Chustka;
Młodzikówka;Młodzikówko;Młodzikówka;
Mateuszowa;Mateuszowo;Mateuszowy;
Wrońska;Wrońsko;Wroński;
Czaszyna;Czaszyn;Czaszyna;
Maszt;Maszty;Maszt;
Obrowa;Obrowo;Obrowy;
Subków;Subkowy;Subek;
Policzka;Policzko;Policzka;
Maciszewic;Maciszewice;Maciszewica;
Maził;Maziły;Maziła;
Błeszna;Błeszno;Błeszny;
Przylasków;Przylaski;Przylask;
Strożysk;Strożyska;Strożysko;
Wołczyna;Wołczyno;Wołczyna;
Skrzypni;Skrzypnia;Skrzypny;
