Dopełniacz;Mianownik;Wynik Stemmera
Laskowa;Laskowo;Laskowa;
Ziemian;Ziemiany;Ziemianin;
Drwęczna;Drwęczno;Drwęczna;
Wichorowa;Wichorowo;Wichorowa;
Budziłówka;Budziłówko;Budziłówka;
Helenowa;Helenów;Helenowa;
Szwederowa;Szwederowo;Szwederowa;
Werchlisia;Werchliś;Werchlisia;
Czołowa;Czołowo;Czołów;
Pantaleonowa;Pantaleonowo;Pantaleonowa;
Odechówka;Odechówek;Odechówka;
Szumowa;Szumowo;Szumowa;
Oleśnicy;Oleśnica;Oleśnik;
Oksy;Oksa;Oks;
Jemielna;Jemielno;Jemielna;
Komornicy;Komornica;Komornik;
Krajowa;Krajów;Krajowa;
Brzeźnicy;Brzeźnica;Brzeźnik;
Radoszowa;Radoszów;Radoszowa;
Przemiarowa;Przemiarowo;Przemiarowa;
Benowa;Benowo;Benowa;
Domyśla;Domyśl;Domyśla;
Celeja;Celej;Celeja;
Kikorza;Kikorze;Kikorz;
Topieli;Topiele;Topiel;
Wilkowego;Wilkowe;Wilkowy;
Ośnik;Ośniki;Ośnik;
Winiarzy;Winiarze;Winiarz;
Michorów;Michory;Michor;
Chyżowic;Chyżowice;Chyżowica;
Fiałek;Fiałki;Fiałka;
Gorbaczów;Gorbacze;Gorbacz;
Ciechłowic;Ciechłowice;Ciechłowica;
Kosów;Kosowy;Kos;
Kraśnianian;Kraśniany;Kraśnianian;
Malutkiego;Malutkie;Malutko;
Kosowa;Kosowo;Kosowa;
Chodywaniec;Chodywańce;Chodywaniec;
Krakowa;Kraków;Krakowa;
Kruczyków;Kruczyki;Kruczyk;
Zaprzerwia;Zaprzerwie;Zaprzerw;
Biczaków;Biczaki;Biczak;
Pelplina;Pelplin;Pelplina;
Niemirówka;Niemirówek;Niemirówka;
Jelina;Jelino;Jelina;
Klukowa;Kluków;Klukowa;
Dziadowic;Dziadowice;Dziadowica;
Sławniowic;Sławniowice;Sławniowica;
Siedlaw;Siedlawy;Siedlawa;
Wełmina;Wełmin;Wełmina;
Wiechowa;Wiechowo;Wiechów;
Waleczków;Waleczki;Waleczek;
Kocudzy;Kocudza;Kocuga;
Bodzentyna;Bodzentyn;Bodzentyna;
Żukowa;Żukowo;Żukowa;
Gądkowa;Gądków;Gądkowa;
Komórewa;Komórew;Komórewa;
Rzyszczewka;Rzyszczewko;Rzyszczewka;
Chałkowa;Chałków;Chałkowa;
Nurca;Nurzec;Nurca;
Dźbowa;Dźbów;Dźbowa;
Leśnicy;Leśnica;Leśnik;
Leśnic;Leśnice;Leśnica;
Podłysowa;Podłysów;Podłysowa;
Ustanówka;Ustanówek;Ustanówka;
Strzałkowa;Strzałków;Strzałkowa;
Dobczyna;Dobczyn;Dobczyna;
Grodziszowa;Grodziszów;Grodziszowa;
Sieczyczych;Sieczychy;Sieczyczy;
Gawlaków;Gawlaki;Gawlak;
Topolnicy;Topolnica;Topolnik;
Prządzowa;Prządzów;Prządzowa;
Szwagrowa;Szwagrów;Szwagrowa;
Kulbanichów;Kulbanichy;Kulbanich;
Borycza;Borycze;Borycza;
Kurzątkowic;Kurzątkowice;Kurzątkowica;
Guzi;Guzie;Guz;
Mękarzowic;Mękarzowice;Mękarzowica;
Lulewiczek;Lulewiczki;Lulewiczek;
Mikołajewskiego;Mikołajewskie;Mikołajewski;
Kornaca;Kornac;Kornaca;
Wołodrzy;Wołodrza;Wołoder;
Chróścielowa;Chróścielów;Chróścielowa;
Grzbietowa;Grzbietów;Grzbietowa;
Majdanku;Majdanek;Majdanko;
Lipówca;Lipówiec;Lipówca;
Słotów;Słoty;Słot;
Kieszka;Kieszek;Kieszka;
Santocka;Santocko;Santocka;
Zbrożek;Zbrożki;Zbrożek;
Zbierska;Zbiersk;Zbiersko;
Poddąbrówek;Poddąbrówki;Poddąbrówka;
Wyrazowa;Wyrazów;Wyrazowa;
Zastróża;Zastróże;Zastróż;
Niesiobęd;Niesiobędy;Niesiobęd;
Zalewek;Zalewki;Zalewka;
Maruszewca;Maruszewiec;Maruszewc;
Białobłockich;Białobłockie;Białobłocki;
Rozdola;Rozdole;Rozdola;
Podcmentarza;Podcmentarze;Podcmentarz;
Sądrecka;Sądrecko;Sądrecek;
Boksyc;Boksyce;Boksyca;
Bęczyna;Bęczyn;Bęczyna;
Kotrasów;Kotrasy;Kotras;
Słowiczyna;Słowiczyn;Słowiczyna;
Harachwost;Harachwosty;Harachwost;
Strzelec;Strzelce;Strzelec;
Gostkowa;Gostków;Gostkowa;
Półćwiartek;Półćwiartki;Półćwiartka;
Podlasiaków;Podlasiaki;Podlasiak;
Faryn;Faryny;Faryna;
Wołek;Wołki;Wołek;
Sęplin;Sępliny;Sęplina;
Bajerza;Bajerze;Bajerz;
Gęsin;Gęsiny;Gęsina;
Nowic;Nowice;Nowica;
Mazurek;Mazurki;Mazurek;
Gęsiny;Gęsina;Gęsiny;
Mazurki;Mazurka;Mazurek;
Szlędaków;Szlędaki;Szlędak;
Zasp;Zaspy;Zaspa;
Drogoszowic;Drogoszowice;Drogoszowica;
Pielów;Pielowie;Piel;
Roztropic;Roztropice;Roztropica;
Kurdzielówki;Kurdzielówka;Kurdzielówki;
Rudzisk;Rudziska;Rudzisko;
Jędrzejaków;Jędrzejaki;Jędrzejak;
Żurawskich;Żurawskie;Żurawski;
Miotek;Miotki;Miotka;
Łyczyna;Łyczyn;Łyczyna;
Karolina;Karolino;Karolina;
Słowinka;Słowinko;Słowinka;
Kalei;Kaleje;Kaleja;
Melanina;Melanin;Melanina;
Choinek;Choinki;Choinka;
Łyszkowa;Łyszkowo;Łyszkowa;
Stadeł;Stadła;Stadło;
Łąkoci;Łąkoć;Łąkocie;
Sierpnicy;Sierpnica;Sierpnik;
Budziwojowic;Budziwojowice;Budziwojowica;
Narajewa;Narajewo;Narajewa;
Godzianowa;Godzianów;Godzianowa;
Swołowa;Swołowo;Swołów;
Korczyna;Korczyn;Korczyna;
Jelonkówki;Jelonkówka;Jelonkówki;
Gutanowa;Gutanów;Gutanowa;
Dudków;Dudki;Dudek;
Mazańczyczyc;Mazańczyce;Mazańczyczyca;
Gawroni;Gawronie;Gawroń;
Przi;Przewięź;Prź;
Bądkowa;Bądków;Bądkowa;
Korneli;Kornele;Kornel;
Korneli;Kornela;Kornel;
Nizów;Nizy;Niz;
Poddymina;Poddymin;Poddymina;
Ignacopola;Ignacopol;Ignacopola;
Podjamia;Podjamie;Podjamia;
Komponów;Kompony;Kompon;
Frącek;Frącki;Frącka;
Kantorowic;Kantorowice;Kantorowica;
Głupiowa;Głupiów;Głupiowa;
Chwaliszowa;Chwaliszów;Chwaliszowa;
Białochowa;Białochowo;Białochów;
Doguchy;Dogucha;Doguch;
Lutyni;Lutynia;Lutyn;
Mazówek;Mazówki;Mazówka;
Kierdanów;Kierdany;Kierdan;
Gabryelina;Gabryelin;Gabryelina;
Plonów;Plony;Plon;
Ratówek;Ratówki;Ratówka;
Paciorkowa;Paciorkowo;Paciorkowa;
Bliża;Bliż;Bliże;
Giślinka;Giślinek;Giślinka;
Szenkowany;Szenkowana;Szenkowany;
Podmagierowa;Podmagierów;Podmagierowa;
Barców;Barce;Barzec;
Krokorzyc;Krokorzyce;Krokorzyca;
Kierzkowa;Kierzkowo;Kierzkowa;
Spychowa;Spychowo;Spychów;
Żarkowa;Żarków;Żarkowa;
Zakamycza;Zakamycze;Zakamycza;
Niemieczkowa;Niemieczkowo;Niemieczkowa;
Kownacisk;Kownaciska;Kownacisk;
Pamięcina;Pamięcin;Pamięcina;
Radzionkowa;Radzionków;Radzionkowa;
Parwółek;Parwółki;Parwółka;
Drużna;Drużno;Drużna;
Rożdżał;Rożdżały;Rożdżał;
Barchaczowa;Barchaczów;Barchaczowa;
Senderek;Senderki;Senderka;
Nadolnik;Nadolniki;Nadolnik;
Bielin;Bieliny;Bielina;
Cieszyna;Cieszyn;Cieszyna;
Ossówka;Ossówek;Ossówka;
Waligórów;Waligóry;Waligóra;
Bielina;Bielino;Bielina;
Starołęki;Starołęka;Starołęki;
Gwieździna;Gwieździn;Gwieździna;
Uhnina;Uhnin;Uhnina;
Pokojewa;Pokojewo;Pokojewa;
Charzewa;Charzew;Charzewo;
Iwan;Iwany;Iwan;
Miechowa;Miechowo;Miechów;
Siemieniczek;Siemieniczki;Siemieniczka;
Miłoszowa;Miłoszów;Miłoszowa;
Klaryn;Klaryny;Klaryna;
Iłowatów;Iłowaty;Iłowat;
Chobienic;Chobienice;Chobienica;
Jadwiniowa;Jadwiniów;Jadwiniowa;
Rajzgini;Rajzginia;Rajzgin;
Miroszowic;Miroszowice;Miroszowica;
Durlatek;Durlatki;Durlatka;
Bartoszówka;Bartoszówek;Bartoszówka;
Runic;Runice;Runica;
Karbowników;Karbowniki;Karbownik;
Leszek;Leszki;Leszek;
Karlików;Karliki;Karlik;
Płytnicy;Płytnica;Płytnik;
Czamarza;Czamarze;Czamarz;
Piwowar;Piwowary;Piwowar;
Huszczy;Huszcza;Huszcz;
Bibianek;Bibianki;Bibianka;
Błogosławia;Błogosław;Błogosławie;
Franusiów;Franusie;Franuś;
Stęszewic;Stęszewice;Stęszewica;
Trzopków;Trzopki;Trzopek;
Ińska;Ińsko;Ińska;
Kopisk;Kopiska;Kopisko;
Brudzędzęd;Brudzędy;Brudzędzęd;
Ćmanów;Ćmany;Ćman;
Będziaków;Będziaki;Będziak;
Hermanowic;Hermanowice;Hermanowica;
Płoszkowa;Płoszkowo;Płoszkowa;
Groblic;Groblice;Groblica;
Pieczurek;Pieczurki;Pieczurka;
Sulęczyna;Sulęczyno;Sulęczyna;
Kędziego;Kędzierowski;Kędzia;
Śniedzanowa;Śniedzanowo;Śniedzanowa;
Udzielówki;Udzielówka;Udzielówki;
Gleszczonka;Gleszczonek;Gleszczonka;
Kondrajca;Kondrajec;Kondrajca;
Szudziałowa;Szudziałowo;Szudziałowa;
Życin;Życiny;Życina;
Czerwieńczyczyc;Czerwieńczyce;Czerwieńczyczyca;
Wetyna;Wetyn;Wetyna;
Lamkowa;Lamkowo;Lamkowa;
Bolwerka;Bolwerk;Bolwerek;
Kamienisk;Kamieniska;Kamienisko;
Rytowody;Rytowoda;Rytowód;
Puchał;Puchały;Puchała;
Piskorzyny;Piskorzyna;Piskorzyn;
Hultajewa;Hultajewo;Hultajewa;
Ratków;Ratki;Ratek;
Stasindów;Stasindowie;Stasind;
Michalic;Michalice;Michalica;
Ulipia;Ulipie;Ulipia;
Nadżytu;Nadżyt;Nadżyto;
Przygród;Przygrody;Przygroda;
Parsówka;Parsówek;Parsówka;
Dolisowa;Dolisów;Dolisowa;
Taciewa;Taciewo;Taciewa;
Batyń;Batyń;Batynia;
Chudowa;Chudów;Chudowa;
Dęborzyna;Dęborzyn;Dęborzyna;
Nawrocka;Nawrocko;Nawrock;
Cieplikowa;Cieplikowo;Cieplikowa;
Stojcina;Stojcino;Stojcina;
Cykarzewa;Cykarzew;Cykarzewo;
Gierdałek;Gierdałki;Gierdałek;
Stęszewa;Stęszew;Stęszewo;
Trumiej;Trumieje;Truma;
Pleśnicy;Pleśnica;Pleśnik;
Gębiczyna;Gębiczyn;Gębiczyna;
Nieszczyczyc;Nieszczyce;Nieszczyczyca;
Czarnoszek;Czarnoszki;Czarnoszka;
Parczówka;Parczówek;Parczówka;
Zborowic;Zborowice;Zborowica;
Rawek;Rawki;Rawka;
Podkapelonia;Podkapelonie;Podkapelonia;
Drągów;Drągi;Drąg;
Kozienic;Kozienice;Kozienica;
Łękini;Łękinia;Łękini;
Fideli;Fidele;Fidela;
Mistarzy;Mistarze;Mistarz;
Słupeczna;Słupeczno;Słupeczna;
Leitnia;Leitnie;Leitnia;
Lutomia;Lutom;Lutomia;
Wierzchocina;Wierzchocin;Wierzchocina;
Krzykos;Krzykosy;Krzykos;
Salów;Sale;Sal;
Kasprzyków;Kasprzyki;Kasprzyk;
Gostunia;Gostuń;Gostunia;
Zgórniaków;Zgórniaki;Zgórniak;
Grębynic;Grębynice;Grębynica;
Kraszkowic;Kraszkowice;Kraszkowica;
Budynia;Budyń;Budynia;
Gaszka;Gaszek;Gaszka;
Zacharzyc;Zacharzyce;Zacharzyca;
Lendwoka;Lendwok;Lendwoka;
Roździna;Roździn;Roździna;
Krupic;Krupice;Krupic;
Wiżajn;Wiżajny;Wiżajn;
Krysek;Kryski;Kryska;
Goworek;Goworki;Goworek;
Maroni;Maronie;Maroń;
Orlikowa;Orlików;Orlikowa;
Skromowic;Skromowice;Skromowica;
Parlinka;Parlinek;Parlinka;
Kołodziejewka;Kołodziejewko;Kołodziejewka;
Bełcząca;Bełcząc;Bełcząca;
Trzebieszyna;Trzebieszyno;Trzebieszyna;
Smogorza;Smogorze;Smogorz;
Karnina;Karnin;Karnina;
Motyli;Motyle;Motyl;
Arturowa;Arturowo;Arturowa;
Napratek;Napratki;Napratka;
Uszyc;Uszyce;Uszyca;
Golczewa;Golczew;Golczewo;
Struniaw;Struniawy;Struniawa;
Podbodzanka;Podbodzanek;Podbodzanka;
Tadzina;Tadzino;Tadzina;
Służewa;Służewo;Służewa;
Miękinowa;Miękinów;Miękinowa;
Kwilenia;Kwileń;Kwilenie;
Sadlików;Sadliki;Sadlik;
Łojewa;Łojew;Łojewa;
Borowiecka;Borowiecko;Borowiecek;
Annopola;Annopole;Annopola;
Franuli;Franule;Franula;
Radostkowa;Radostków;Radostkowa;
Zachlastek;Zachlastki;Zachlastka;
Bobrówka;Bobrówko;Bobrówka;
Leśniewa;Leśniewo;Leśniewa;
Kładna;Kładno;Kładna;
Kozikowa;Kozikowo;Kozikowa;
Biołki;Biołka;Biołek;
Płócienkówki;Płócienkówka;Płócienkówki;
Ogonek;Ogonki;Ogonek;
Likus;Likusy;Likus;
Walczaków;Walczaki;Walczak;
Zaskoczyna;Zaskoczyn;Zaskoczyna;
Węglewa;Węglewo;Węglewa;
Obórek;Obórki;Obórka;
Tereszyna;Tereszyn;Tereszyna;
Sławatycz;Sławatycze;Sławatycz;
Wilczurów;Wilczury;Wilczur;
Dzieciakowa;Dzieciakowo;Dzieciakowa;
Naborowa;Naborów;Naborowa;
Samorzątek;Samorzątki;Samorzątko;
Wiklewka;Wiklewko;Wiklewka;
Kalat;Kalaty;Kalata;
Dębienka;Dębienko;Dębienka;
Trzebielska;Trzebielsk;Trzebielsko;
Trzebieszowa;Trzebieszów;Trzebieszowa;
Kiełpienia;Kiełpień;Kiełpienie się;
Pakoszy;Pakosze;Pakosz;
Łaskowa;Łasków;Łaskowa;
Dębianek;Dębianki;Dębianka;
Mrągowa;Mrągowo;Mrągowa;
Kąsinowa;Kąsinowo;Kąsinowa;
Trzcinnnej;Trzcinna;Trzcinnna;
Plebanek;Plebanki;Plebanka;
Koleni;Kolenie;Koleń;
Trzcinnna;Trzcinno;Trzcinnna;
Brzozówca;Brzozówiec;Brzozówca;
Bogufałowa;Bogufałów;Bogufałowa;
Lasoków;Lasoki;Lasok;
Maszewic;Maszewice;Maszewica;
Sołtyskiego;Sołtyskie;Sołtyski;
Upala;Upale;Upal;
Święctych;Święci;Święcte;
Rakojadów;Rakojady;Rakojad;
Trzebieszek;Trzebieszki;Trzebieszek;
Naszacowic;Naszacowice;Naszacowica;
Chrustnego;Chrustne;Chrustny;
Sterkowa;Sterków;Sterkowa;
Pieńkowic;Pieńkowice;Pieńkowica;
Podrudzia;Podrudzie;Podrudzio;
Kołdowa;Kołdowo;Kołdowa;
Mianowa;Mianowo;Mianowa;
Wincencina;Wincencin;Wincencina;
Małszewka;Małszewko;Małszewka;
Cierni;Ciernie;Ciernia;
Podsupraśla;Podsupraśl;Podsupraśla;
Konstantynówka;Konstantynówek;Konstantynówka;
Sekułowa;Sekułowo;Sekułów;
Szczepic;Szczepice;Szczepic;
Niedalina;Niedalino;Niedalina;
Patranówki;Patranówka;Patranówki;
Drewniaczków;Drewniaczki;Drewniaczek;
Chomińskiego;Chomińskie;Chomiński;
Odporyszowa;Odporyszów;Odporyszowa;
Kolędów;Kolędy;Koląd;
Ponar;Ponary;Ponar;
Bulandów;Bulandy;Buland;
Januszewa;Januszew;Januszewo;
Ratajewicz;Ratajewicze;Ratajewicz;
Wieliczek;Wieliczki;Wieliczka;
Mierzanowa;Mierzanowo;Mierzanowa;
Susieśca;Susiec;Susiesiec;
Bierutowa;Bierutowo;Bierutowa;
Wrzeszczewiczek;Wrzeszczewiczki;Wrzeszczewiczek;
Styląg;Stylągi;Styląg;
Wilkoniczek;Wilkoniczki;Wilkoniczek;
Nowalanówki;Nowalanówka;Nowalanówki;
Franusina;Franusin;Franusina;
Dobieszewiczek;Dobieszewiczki;Dobieszewiczek;
Kaczka;Kaczek;Kaczka;
Mieczkowa;Mieczkowo;Mieczkowa;
Starzenia;Starzeń;Starzenie;
Rzędzina;Rzędzin;Rzędzina;
Porębowa;Porębów;Porębowa;
Łukanowic;Łukanowice;Łukanowica;
Błocisk;Błociska;Błocisko;
Skwarnego;Skwarne;Skwarny;
Olsztyna;Olsztyn;Olsztyna;
Mąkoszyc;Mąkoszyce;Mąkoszyca;
Suchorzynka;Suchorzynek;Suchorzynka;
Sypienia;Sypień;Sypienie;
Szukalic;Szukalice;Szukalica;
Rogulic;Rogulice;Rogulica;
Martwi;Martew;Martwy;
Żoch;Żochy;Żoch;
Podleszan;Podleszany;Podleszan;
Sieromina;Sieromino;Sieromin;
Żurawlowa;Żurawlów;Żurawlowa;
Ślipcza;Ślipcze;Ślipcz;
Kołaty;Kołata;Kołat;
Bryjówki;Bryjówka;Bryjówki;
Kołzina;Kołzin;Kołzina;
Korzęcina;Korzęcin;Korzęcina;
Naroczyczyc;Naroczyce;Naroczyczyca;
Wawrzentów;Wawrzenty;Wawrzent;
Kazimierzowa;Kazimierzowo;Kazimierzowa;
Bukowinek;Bukowinki;Bukowinka;
Chocielewka;Chocielewko;Chocielewka;
Bukowinki;Bukowinka;Bukowinki;
Zatrzebia;Zatrzebie;Zatrzebia;
Morowa;Morów;Morowa;
Kimliny;Kimlina;Kimliny;
Więcierzy;Więcierza;Więcierz;
Zamilerza;Zamilerze;Zamilerz;
Dębicz;Dębicze;Dębicz;
Kątów;Kąty;Kąt;
Arynowa;Arynów;Arynowa;
Karasiów;Karasie;Karaś;
Grodkowic;Grodkowice;Grodkowica;
Zagadek;Zagadki;Zagadka;
Maśki;Maśka;Masiek;
Wylazłowa;Wylazłowo;Wylazłów;
Goja;Goj;Goja;
Dobrosławia;Dobrosław;Dobrosławie;
Malewa;Malewo;Malewa;
Zawidowa;Zawidów;Zawidowa;
Cisek;Ciski;Cisek;
Podwiejek;Podwiejki;Podwiejka;
Romasów;Romasy;Romas;
Iwickowa;Iwickowo;Iwickowa;
Cimochowa;Cimochowo;Cimochów;
Moczela;Moczele;Moczel;
Milenium;Millenium;Milenium;
Błotnego;Błotne;Błotny;
Florynów;Floryny;Floryn;
Olszewic;Olszewice;Olszewica;
Pareżek;Pareżki;Pareżka;
Powiersza;Powiersze;Powiersz;
Gogolic;Gogolice;Gogolica;
Wilusia;Wiluś;Wilusia;
Szczyciećca;Szczyciec;Szczycieciec;
Fajsławic;Fajsławice;Fajsławica;
Leżai;Leżaje;Leżaja;
Walusina;Walusin;Walusina;
Rajbrotu;Rajbrot;Rajbrót;
Podolszynia;Podolszynie;Podolszynia;
Powsinka;Powsinek;Powsinka;
Wilkowa;Wilków;Wilkowa;
Pałówka;Pałówko;Pałówka;
Sznyfina;Sznyfin;Sznyfina;
Ożegowa;Ożegów;Ożegowa;
Brewkowego;Brewkowe;Brewkowy;
Machowa;Machowo;Machów;
Marcinowa;Marcinów;Marcinowa;
Miłoszewic;Miłoszewice;Miłoszewica;
Walentowa;Walentów;Walentowa;
Nalepek;Nalepki;Nalepka;
Miodar;Miodary;Miodar;
Malich;Malichy;Malich;
Pukałów;Pukały;Pukał;
Klementowa;Klementów;Klementowa;
Łaźnik;Łaźniki;Łaźnik;
Tyczyna;Tyczyno;Tyczyna;
Małowic;Małowice;Małowica;
Tęgut;Tęguty;Tęgut;
Arkuszowa;Arkuszów;Arkuszowa;
Gajdowskich;Gajdowskie;Gajdowski;
Kurków;Kurki;Kurek;
Żabczyczyc;Żabczyce;Żabczyczyca;
Niekłończycy;Niekłończyca;Niekłończyk;
Zdrojów;Zdroje;Zdrój;
Wierzbic;Wierzbice;Wierzbica;
Miradowa;Miradowo;Miradowa;
Pławul;Pławuli;Pławula;
Głodna;Głodno;Głodna;
Wierzbicka;Wierzbick;Wierzbicka;
Kręcka;Kręcko;Kręcka;
Miradów;Miradowy;Mirad;
Sędzin;Sędziny;Sędzina;
Płońska;Płońsk;Płońska;
Topólna;Topólno;Topólna;
Stadnik;Stadniki;Stadnik;
Pepłówka;Pepłówek;Pepłówka;
Zapusty;Zapusta;Zapusty;
Todzi;Todzia;Tódź;
Łusia;Łusie;Łuś;
Gabryłów;Gabryły;Gabrył;
Kurówek;Kurówki;Kurówka;
Kurówka;Kurówko;Kurówka;
Lubik;Lubiki;Lubik;
Dębniałek;Dębniałki;Dębniałka;
Czepowa;Czepów;Czepowa;
Mierzyna;Mierzyn;Mierzyna;
Mierzymia;Mierzym;Mierzymia;
Szwejkówka;Szwejkówko;Szwejkówka;
Oszczerzy;Oszczerze;Oszczer;
Stróżan;Stróżany;Stróżan;
Sądowa;Sądowo;Sądowa;
Szczerbięcina;Szczerbięcin;Szczerbięcina;
Gieraszowic;Gieraszowice;Gieraszowica;
Wojszczyczyc;Wojszczyce;Wojszczyczyca;
Przyborek;Przyborki;Przyborek;
Wiszczelic;Wiszczelice;Wiszczelica;
Mieruniszek;Mieruniszki;Mieruniszek;
Zamogilic;Zamogilice;Zamogilica;
Budzieszyc;Budzieszyce;Budzieszyca;
Zyburtów;Zyburty;Zyburt;
Podniecwi;Podniecew;Podnie;
Kusek;Kuski;Kuska;
Chruślina;Chruślin;Chruślina;
Dobieszkowa;Dobieszków;Dobieszkowa;
Stawiszynka;Stawiszynek;Stawiszynka;
Filiczek;Filiczki;Filiczka;
Steczków;Steczki;Steczek;
Biedówka;Biedówko;Biedówka;
Szarut;Szaruty;Szarut;
Tłumaczowa;Tłumaczów;Tłumaczowa;
Ełganowa;Ełganowo;Ełganowa;
Zakrucza;Zakrucze;Zakrucza;
Chądzynia;Chądzyń;Chądzynia;
Świekotek;Świekotki;Świekotka;
Mławy;Mława;Mławy;
Żmijów;Żmije;Żmij;
Basinowa;Basinów;Basinowa;
Noblin;Nobliny;Noblin;
Mątyk;Mątyki;Mątyka;
Naramic;Naramice;Naramica;
Poniatówka;Poniatówek;Poniatówka;
Jarząbków;Jarząbki;Jarząbek;
Jakubowskich;Jakubowskie;Jakubowski;
Okarmusów;Okarmusy;Okarmus;
Zapagóra;Zapagór;Zapagóra;
Warblina;Warblino;Warblina;
Glewic;Glewice;Glewica;
Arklit;Arklity;Arklit;
Grondów;Grondy;Grond;
Koźlany;Koźlana;Koźlan;
Hryćków;Hryćki;Hryciek;
Horeszkowic;Horeszkowice;Horeszkowica;
Salaminy;Salamina;Salamin;
Lebiedzina;Lebiedzin;Lebiedzina;
Ciemierowa;Ciemierów;Ciemierowa;
Księginek;Księginki;Księginka;
Lebiedzia;Lebiedzie;Lebiedź;
Załszyna;Załszyn;Załszyna;
Boleszczynka;Boleszczynek;Boleszczynka;
Popkowic;Popkowice;Popkowica;
Magdzinka;Magdzinek;Magdzinka;
Zdunowa;Zdunowo;Zdunowa;
Górnioków;Górnioki;Górniok;
Dobrego;Dobry;Dobre;
Kotrysia;Kotrysie;Kotryś;
Orłowa;Orłowo;Orłów;
Zakupników;Zakupniki;Zakupnik;
Węgrzynowic;Węgrzynowice;Węgrzynowica;
Wojtowców;Wojtowce;Wojtowiec;
Dobrej;Dobra;Dobrej;
Nacyny;Nacyna;Nacyn;
Śmierciaków;Śmierciaki;Śmierciak;
Borucichy;Borucicha;Borucich;
Żyłoni;Żyłonie;Żyłoń;
Dziedziczek;Dziedziczki;Dziedziczka;
Białuni;Białuń;Białunia;
Krzykawy;Krzykawa;Krzykaw;
Rachodoszcz;Rachodoszcze;Rachodoszcz;
Lutówka;Lutówko;Lutówka;
Podkociomyśla;Podkociomyśle;Podkociomyśla;
Kocanówki;Kocanówka;Kocanówki;
Łękowa;Łękowo;Łękowa;
Podsączowa;Podsączów;Podsączowa;
Bocianowa;Bocianowo;Bocianowa;
Kocurów;Kocury;Kocur;
Studzienic;Studzienice;Studzienica;
Lędziechowa;Lędziechowo;Lędziechów;
Sławic;Sławice;Sławica;
Piotroniowic;Piotroniowice;Piotroniowica;
Zakrzyna;Zakrzyn;Zakrzyna;
Tryb;Tryby;Tryb;
Stanek;Stanki;Stanka;
Nałęcina;Nałęcin;Nałęcina;
Karczowic;Karczowice;Karczowica;
Komierowa;Komierowo;Komierowa;
Krążek;Krążki;Krążek;
Imienia;Imieni;Imienie;
Kościana;Kościan;Kościana;
Sobków;Sobki;Sobek;
Garbowa;Garbów;Garbowa;
Pieronków;Pieronkowie;Pieronek;
Łaźniewka;Łaźniewek;Łaźniewka;
Rybna;Rybno;Rybna;
Taborza;Tabórz;Taborze;
Adamek;Adamki;Adamka;
Szczecinowa;Szczecinowo;Szczecinowa;
Żegotek;Żegotki;Żegotka;
Czarnocina;Czarnocin;Czarnocina;
Adamki;Adamka;Adamek;
Chojniczek;Chojniczki;Chojniczka;
Rogóźna;Rogóźno;Rogóźna;
Kożyczkowa;Kożyczkowo;Kożyczkowa;
Wysokienic;Wysokienice;Wysokienica;
Ojerzyc;Ojerzyce;Ojerzyca;
Tątławek;Tątławki;Tątławka;
Błotna;Błotno;Błotna;
Słuchanków;Słuchanki;Słuchanek;
Wojewódza;Wojewódze;Wojewódza;
Łętkowic;Łętkowice;Łętkowica;
Bukanowa;Bukanowo;Bukanowa;
Morlin;Morliny;Morlin;
Jerutek;Jerutki;Jerutka;
Ernstowa;Ernstowo;Ernstowa;
Korony;Korona;Koron;
Kargoszynka;Kargoszynek;Kargoszynka;
Fujaców;Fujacy;Fujac;
Bzina;Bzin;Bzina;
Wygrabowic;Wygrabowice;Wygrabowica;
Biedaszkowa;Biedaszkowo;Biedaszkowa;
Czyżyc;Czyżyce;Czyżyca;
Pikula;Pikule;Pikula;
Rudzin;Rudziny;Rudzina;
Kielnik;Kielniki;Kielnik;
Hołowna;Hołowno;Hołown;
Wielkopola;Wielkopole;Wielkopola;
Kaliszek;Kaliszki;Kaliszka;
Anastazewa;Anastazew;Anastazewo;
Więzowna;Więzowno;Więzown;
Zacisza;Zacisz;Zacisze;
Kopaszyc;Kopaszyce;Kopaszyca;
Kobiernego;Kobierne;Kobierny;
Nastazina;Nastazin;Nastazina;
Pozelowa;Pozelów;Pozelowa;
Ujazdowa;Ujazdów;Ujazdowa;
Miłogostowic;Miłogostowice;Miłogostowica;
Ostrożnego;Ostrożne;Ostrożny;
Ulic;Ulice;Ulica;
Szupek;Szupki;Szupka;
Suszowa;Suszów;Suszowa;
Goryli;Goryle;Goryl;
Halinowa;Halinowo;Halinowa;
Rozdołów;Rozdoły;Rozdół;
Sieśksiek;Sieśki;Sieśksiek;
Komorza;Komorza;Komorze;
Krza;Kierz;Krz;
Mieczyna;Mieczyn;Mieczyna;
Maślony;Maślona;Maślon;
Bekaczy;Bekacze;Bekacz;
Groszowic;Groszowice;Groszowica;
Polszczodrowa;Polszczodrów;Polszczodrowa;
Podwojponia;Podwojponie;Podwojpoń;
Szemborowic;Szemborowice;Szemborowica;
Bobuli;Bobule;Bobula;
Bujecka;Bujecko;Bujecek;
Szypowic;Szypowice;Szypowica;
Ameryki;Ameryka;Ameryk;
Humiejewa;Humiejewo;Humiejewa;
Rostkowic;Rostkowice;Rostkowica;
Brachlewa;Brachlewo;Brachlew;
